The average electron(hole) population on different diabatic wave function for one core sample. 
         time      csit(1)      csit(2)      csit(3)      csit(4)      csit(5)      csit(6)      csit(7)      csit(8)      csit(9)     csit(10)     csit(11)     csit(12)     csit(13)     csit(14)     csit(15)     csit(16)     csit(17)     csit(18)     csit(19)     csit(20)     csit(21)     csit(22)     csit(23)     csit(24)     csit(25)     csit(26)     csit(27)     csit(28)     csit(29)     csit(30)     csit(31)     csit(32)     csit(33)     csit(34)     csit(35)     csit(36)
          fs             1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21           22           23           24           25           26           27           28           29           30           31           32           33           34           35           36
  0.22900E+03  0.91145E-05  0.62861E-04  0.40960E-03  0.13571E+00  0.64516E-03  0.41256E-04  0.42951E-04  0.30267E-03  0.43127E-01  0.56327E-01  0.28681E-03  0.37132E-04  0.78551E-03  0.63197E-01  0.11262E-02  0.39975E-01  0.58441E-03  0.19357E-03  0.17211E+00  0.28399E-01  0.52298E-01  0.15447E+00  0.51034E-01  0.43531E-01  0.52490E-03  0.24730E-03  0.47822E-03  0.33856E-01  0.88553E-03  0.38418E-01  0.47121E-04  0.50634E-04  0.22314E-03  0.43845E-01  0.36188E-01  0.52696E-03
  0.23000E+03  0.12743E-04  0.46918E-04  0.57323E-03  0.11824E+00  0.55547E-03  0.43564E-04  0.35414E-04  0.29494E-03  0.51206E-01  0.49765E-01  0.31563E-03  0.42139E-04  0.45516E-03  0.37442E-01  0.92786E-03  0.62833E-01  0.43051E-03  0.17115E-03  0.19771E+00  0.50823E-01  0.61031E-01  0.13594E+00  0.52437E-01  0.39534E-01  0.44758E-03  0.23076E-03  0.52726E-03  0.30686E-01  0.19107E-02  0.30440E-01  0.31730E-04  0.40526E-04  0.29868E-03  0.34620E-01  0.39348E-01  0.53758E-03
  0.23100E+03  0.97418E-05  0.36965E-04  0.47620E-03  0.11135E+00  0.42349E-03  0.51622E-04  0.35020E-04  0.21920E-03  0.51302E-01  0.22673E-01  0.23325E-03  0.52667E-04  0.45581E-03  0.39895E-01  0.92325E-03  0.34921E-01  0.45625E-03  0.20903E-03  0.18103E+00  0.64410E-01  0.37565E-01  0.16250E+00  0.58329E-01  0.40242E-01  0.42070E-03  0.22515E-03  0.36749E-03  0.41486E-01  0.17611E-02  0.64314E-01  0.34240E-04  0.51831E-04  0.23006E-03  0.51988E-01  0.30635E-01  0.68579E-03
  0.23200E+03  0.84492E-05  0.46536E-04  0.40222E-03  0.12610E+00  0.43733E-03  0.39282E-04  0.33997E-04  0.24035E-03  0.50781E-01  0.35255E-01  0.24464E-03  0.55204E-04  0.57916E-03  0.43225E-01  0.86838E-03  0.31266E-01  0.39456E-03  0.26048E-03  0.13209E+00  0.38918E-01  0.39608E-01  0.20207E+00  0.42947E-01  0.44029E-01  0.86353E-03  0.26013E-03  0.54626E-03  0.58783E-01  0.75998E-03  0.60738E-01  0.55434E-04  0.35586E-04  0.26676E-03  0.44281E-01  0.43022E-01  0.49050E-03
  0.23300E+03  0.11430E-04  0.47245E-04  0.48808E-03  0.17543E+00  0.51950E-03  0.44651E-04  0.45530E-04  0.32808E-03  0.44211E-01  0.46324E-01  0.27874E-03  0.53562E-04  0.55544E-03  0.44931E-01  0.88098E-03  0.45075E-01  0.41664E-03  0.25270E-03  0.13360E+00  0.29269E-01  0.43145E-01  0.15422E+00  0.64702E-01  0.23345E-01  0.60265E-03  0.21517E-03  0.47386E-03  0.45183E-01  0.97011E-03  0.40551E-01  0.41664E-04  0.36264E-04  0.27407E-03  0.56807E-01  0.46058E-01  0.61611E-03
  0.23400E+03  0.97954E-05  0.46168E-04  0.35012E-03  0.14534E+00  0.47841E-03  0.49795E-04  0.43437E-04  0.19102E-03  0.45707E-01  0.62023E-01  0.34132E-03  0.44083E-04  0.55498E-03  0.56487E-01  0.92483E-03  0.39474E-01  0.48336E-03  0.20319E-03  0.12968E+00  0.38123E-01  0.53876E-01  0.20189E+00  0.36878E-01  0.33700E-01  0.64899E-03  0.23397E-03  0.41603E-03  0.41696E-01  0.94028E-03  0.41640E-01  0.35793E-04  0.61063E-04  0.25542E-03  0.34100E-01  0.32351E-01  0.72934E-03
  0.23500E+03  0.12845E-04  0.59910E-04  0.50218E-03  0.16263E+00  0.56599E-03  0.45155E-04  0.52569E-04  0.31018E-03  0.24824E-01  0.36392E-01  0.28955E-03  0.37068E-04  0.87965E-03  0.58784E-01  0.84806E-03  0.41088E-01  0.40707E-03  0.24680E-03  0.14290E+00  0.40599E-01  0.44720E-01  0.17551E+00  0.41893E-01  0.35882E-01  0.47480E-03  0.29869E-03  0.31142E-03  0.46478E-01  0.88934E-03  0.64362E-01  0.41141E-04  0.47584E-04  0.22156E-03  0.41664E-01  0.35060E-01  0.68089E-03
  0.23600E+03  0.15204E-04  0.50081E-04  0.49434E-03  0.13259E+00  0.62810E-03  0.55444E-04  0.38215E-04  0.34013E-03  0.23892E-01  0.36537E-01  0.32429E-03  0.45802E-04  0.72729E-03  0.71419E-01  0.92986E-03  0.40908E-01  0.54920E-03  0.21648E-03  0.16971E+00  0.41451E-01  0.38863E-01  0.18046E+00  0.42522E-01  0.42691E-01  0.67880E-03  0.20907E-03  0.44523E-03  0.43073E-01  0.11432E-02  0.50197E-01  0.31422E-04  0.53541E-04  0.35277E-03  0.34994E-01  0.42694E-01  0.66988E-03
  0.23700E+03  0.14559E-04  0.45374E-04  0.55656E-03  0.10694E+00  0.57681E-03  0.59443E-04  0.55079E-04  0.35548E-03  0.17197E-01  0.41827E-01  0.23234E-03  0.42357E-04  0.67394E-03  0.43653E-01  0.92024E-03  0.39286E-01  0.53528E-03  0.30129E-03  0.19881E+00  0.53057E-01  0.30002E-01  0.17533E+00  0.34372E-01  0.50808E-01  0.58492E-03  0.24608E-03  0.36303E-03  0.48490E-01  0.12892E-02  0.63444E-01  0.33536E-04  0.52727E-04  0.25727E-03  0.43423E-01  0.45549E-01  0.61292E-03
  0.23800E+03  0.15137E-04  0.52781E-04  0.56758E-03  0.97937E-01  0.85851E-03  0.52378E-04  0.33093E-04  0.22270E-03  0.31522E-01  0.38215E-01  0.23959E-03  0.53401E-04  0.69021E-03  0.63521E-01  0.11941E-02  0.48171E-01  0.57719E-03  0.32331E-03  0.18385E+00  0.46971E-01  0.31871E-01  0.17840E+00  0.34672E-01  0.42174E-01  0.66480E-03  0.29185E-03  0.52148E-03  0.39913E-01  0.12773E-02  0.48682E-01  0.40504E-04  0.41700E-04  0.25084E-03  0.52220E-01  0.53365E-01  0.54702E-03
  0.23900E+03  0.15467E-04  0.71823E-04  0.57560E-03  0.13710E+00  0.53061E-03  0.74295E-04  0.46386E-04  0.26187E-03  0.33923E-01  0.49246E-01  0.32592E-03  0.40301E-04  0.44031E-03  0.38946E-01  0.13212E-02  0.33569E-01  0.51280E-03  0.28985E-03  0.14306E+00  0.42465E-01  0.39883E-01  0.17957E+00  0.37208E-01  0.65698E-01  0.55494E-03  0.20704E-03  0.50244E-03  0.33221E-01  0.12991E-02  0.59833E-01  0.45559E-04  0.57203E-04  0.27908E-03  0.48028E-01  0.50228E-01  0.56292E-03
  0.24000E+03  0.13491E-04  0.68628E-04  0.59834E-03  0.11271E+00  0.50450E-03  0.64610E-04  0.51966E-04  0.18386E-03  0.29126E-01  0.61563E-01  0.23571E-03  0.49683E-04  0.86116E-03  0.46577E-01  0.13864E-02  0.29977E-01  0.40540E-03  0.27392E-03  0.19483E+00  0.50551E-01  0.51162E-01  0.16228E+00  0.42663E-01  0.47231E-01  0.44710E-03  0.23464E-03  0.34127E-03  0.29713E-01  0.17768E-02  0.45556E-01  0.47352E-04  0.49663E-04  0.30718E-03  0.46120E-01  0.41352E-01  0.68626E-03
  0.24100E+03  0.12166E-04  0.71677E-04  0.45277E-03  0.11151E+00  0.40610E-03  0.61252E-04  0.56072E-04  0.22317E-03  0.34552E-01  0.45820E-01  0.37384E-03  0.46952E-04  0.58568E-03  0.53363E-01  0.14113E-02  0.56398E-01  0.32370E-03  0.17262E-03  0.14041E+00  0.39551E-01  0.41495E-01  0.20593E+00  0.51593E-01  0.30771E-01  0.52437E-03  0.20695E-03  0.42539E-03  0.43697E-01  0.21811E-02  0.46867E-01  0.69192E-04  0.55169E-04  0.32460E-03  0.44241E-01  0.45195E-01  0.61954E-03
  0.24200E+03  0.11325E-04  0.60188E-04  0.54208E-03  0.12658E+00  0.52630E-03  0.53496E-04  0.49844E-04  0.26246E-03  0.31175E-01  0.49497E-01  0.30670E-03  0.42927E-04  0.63188E-03  0.48730E-01  0.16101E-02  0.58997E-01  0.36028E-03  0.17723E-03  0.12565E+00  0.49164E-01  0.49848E-01  0.18953E+00  0.42114E-01  0.88284E-01  0.61788E-03  0.21810E-03  0.46241E-03  0.33519E-01  0.22942E-02  0.31994E-01  0.50579E-04  0.54669E-04  0.34500E-03  0.25055E-01  0.40699E-01  0.49636E-03
  0.24300E+03  0.11622E-04  0.54306E-04  0.52279E-03  0.10280E+00  0.56188E-03  0.40891E-04  0.48239E-04  0.22941E-03  0.72013E-01  0.40778E-01  0.27958E-03  0.47995E-04  0.67801E-03  0.35737E-01  0.13715E-02  0.52930E-01  0.46892E-03  0.15809E-03  0.14088E+00  0.40544E-01  0.44668E-01  0.20103E+00  0.34350E-01  0.63460E-01  0.68852E-03  0.25972E-03  0.42854E-03  0.36503E-01  0.18914E-02  0.44185E-01  0.34279E-04  0.58553E-04  0.26607E-03  0.34115E-01  0.47256E-01  0.65341E-03
  0.24400E+03  0.13375E-04  0.61522E-04  0.53446E-03  0.96187E-01  0.35805E-03  0.36814E-04  0.44173E-04  0.30272E-03  0.42039E-01  0.39965E-01  0.31972E-03  0.67531E-04  0.67245E-03  0.33636E-01  0.92235E-03  0.58894E-01  0.38880E-03  0.23156E-03  0.14514E+00  0.43533E-01  0.51594E-01  0.20262E+00  0.44998E-01  0.42385E-01  0.76343E-03  0.31310E-03  0.49104E-03  0.39903E-01  0.11945E-02  0.46720E-01  0.47701E-04  0.52159E-04  0.33478E-03  0.45304E-01  0.59421E-01  0.50721E-03
  0.24500E+03  0.15259E-04  0.41025E-04  0.40623E-03  0.12028E+00  0.31359E-03  0.44966E-04  0.42517E-04  0.43874E-03  0.45222E-01  0.44631E-01  0.35025E-03  0.43323E-04  0.70352E-03  0.37257E-01  0.15959E-02  0.54719E-01  0.37842E-03  0.21897E-03  0.14252E+00  0.35650E-01  0.48798E-01  0.17531E+00  0.35539E-01  0.45570E-01  0.84564E-03  0.28593E-03  0.39879E-03  0.62010E-01  0.10210E-02  0.39227E-01  0.41984E-04  0.49554E-04  0.21095E-03  0.56763E-01  0.48352E-01  0.70136E-03
  0.24600E+03  0.10593E-04  0.41999E-04  0.38959E-03  0.12768E+00  0.53798E-03  0.37186E-04  0.31674E-04  0.41535E-03  0.61967E-01  0.47302E-01  0.24739E-03  0.36792E-04  0.82196E-03  0.37330E-01  0.10129E-02  0.46779E-01  0.31768E-03  0.22901E-03  0.14084E+00  0.36442E-01  0.46249E-01  0.18515E+00  0.40921E-01  0.32267E-01  0.50630E-03  0.21602E-03  0.31937E-03  0.49208E-01  0.11231E-02  0.46769E-01  0.25252E-04  0.42574E-04  0.24763E-03  0.48848E-01  0.44961E-01  0.67612E-03
  0.24700E+03  0.90951E-05  0.46310E-04  0.50607E-03  0.14283E+00  0.45429E-03  0.47415E-04  0.41930E-04  0.34131E-03  0.39190E-01  0.42901E-01  0.22231E-03  0.37346E-04  0.82731E-03  0.36219E-01  0.11475E-02  0.41420E-01  0.36716E-03  0.26054E-03  0.13693E+00  0.36310E-01  0.47474E-01  0.18261E+00  0.44739E-01  0.60448E-01  0.61841E-03  0.33467E-03  0.58688E-03  0.45651E-01  0.88581E-03  0.45213E-01  0.32070E-04  0.44344E-04  0.18434E-03  0.46778E-01  0.43778E-01  0.51218E-03
  0.24800E+03  0.10685E-04  0.62205E-04  0.54593E-03  0.17120E+00  0.46820E-03  0.50896E-04  0.39354E-04  0.32482E-03  0.58696E-01  0.26509E-01  0.28525E-03  0.62602E-04  0.59675E-03  0.47525E-01  0.88838E-03  0.49404E-01  0.52625E-03  0.22561E-03  0.15227E+00  0.28908E-01  0.42195E-01  0.13105E+00  0.51479E-01  0.46862E-01  0.54571E-03  0.26665E-03  0.49200E-03  0.47940E-01  0.11216E-02  0.34592E-01  0.44449E-04  0.39590E-04  0.30915E-03  0.54245E-01  0.49543E-01  0.68474E-03
  0.24900E+03  0.65711E-05  0.50952E-04  0.62962E-03  0.14167E+00  0.60341E-03  0.49334E-04  0.39887E-04  0.31118E-03  0.55460E-01  0.44036E-01  0.34753E-03  0.46935E-04  0.57459E-03  0.65156E-01  0.13576E-02  0.52858E-01  0.43427E-03  0.26512E-03  0.17605E+00  0.19644E-01  0.35120E-01  0.13033E+00  0.45131E-01  0.29146E-01  0.68407E-03  0.25822E-03  0.62370E-03  0.51548E-01  0.11962E-02  0.40305E-01  0.37164E-04  0.47455E-04  0.21290E-03  0.54283E-01  0.50776E-01  0.70205E-03
  0.25000E+03  0.95869E-05  0.55150E-04  0.60940E-03  0.14057E+00  0.75880E-03  0.64131E-04  0.41576E-04  0.32312E-03  0.50471E-01  0.42442E-01  0.33727E-03  0.49911E-04  0.74140E-03  0.51909E-01  0.11879E-02  0.57885E-01  0.48950E-03  0.23577E-03  0.14455E+00  0.47134E-01  0.47065E-01  0.16485E+00  0.31665E-01  0.39459E-01  0.42746E-03  0.36262E-03  0.80923E-03  0.36208E-01  0.16153E-02  0.34808E-01  0.40145E-04  0.58780E-04  0.45163E-03  0.46704E-01  0.54992E-01  0.61367E-03
  0.25100E+03  0.76527E-05  0.52329E-04  0.71971E-03  0.15788E+00  0.53922E-03  0.52430E-04  0.45514E-04  0.30683E-03  0.41107E-01  0.56477E-01  0.30816E-03  0.55068E-04  0.46142E-03  0.53808E-01  0.18353E-02  0.42104E-01  0.44138E-03  0.25664E-03  0.14763E+00  0.40928E-01  0.40592E-01  0.14461E+00  0.48472E-01  0.48319E-01  0.40515E-03  0.22348E-03  0.54065E-03  0.44187E-01  0.21052E-02  0.34654E-01  0.48477E-04  0.63451E-04  0.44046E-03  0.50610E-01  0.39298E-01  0.41349E-03
  0.25200E+03  0.55394E-05  0.40655E-04  0.72685E-03  0.13344E+00  0.54928E-03  0.64816E-04  0.31330E-04  0.23758E-03  0.54696E-01  0.40381E-01  0.25450E-03  0.73941E-04  0.41051E-03  0.47681E-01  0.15027E-02  0.43899E-01  0.45204E-03  0.23120E-03  0.15968E+00  0.39797E-01  0.48865E-01  0.16470E+00  0.50647E-01  0.40140E-01  0.43142E-03  0.23997E-03  0.47870E-03  0.28046E-01  0.16621E-02  0.37960E-01  0.50896E-04  0.63260E-04  0.19987E-03  0.64428E-01  0.37378E-01  0.55488E-03
  0.25300E+03  0.84855E-05  0.70523E-04  0.90439E-03  0.13025E+00  0.59453E-03  0.54280E-04  0.41893E-04  0.35876E-03  0.49080E-01  0.18565E-01  0.23920E-03  0.73430E-04  0.61224E-03  0.36049E-01  0.11102E-02  0.46783E-01  0.51839E-03  0.24475E-03  0.15062E+00  0.60058E-01  0.29171E-01  0.17404E+00  0.31018E-01  0.45496E-01  0.60045E-03  0.15612E-03  0.41401E-03  0.28855E-01  0.14244E-02  0.59419E-01  0.37729E-04  0.60344E-04  0.22371E-03  0.61971E-01  0.70243E-01  0.62898E-03
  0.25400E+03  0.87547E-05  0.56145E-04  0.49619E-03  0.13076E+00  0.69811E-03  0.59839E-04  0.50791E-04  0.27855E-03  0.47384E-01  0.31014E-01  0.25997E-03  0.40968E-04  0.66142E-03  0.59897E-01  0.12430E-02  0.35372E-01  0.66382E-03  0.23779E-03  0.18434E+00  0.61451E-01  0.34121E-01  0.14416E+00  0.36344E-01  0.45774E-01  0.56595E-03  0.23274E-03  0.34705E-03  0.34235E-01  0.10971E-02  0.41893E-01  0.67351E-04  0.52343E-04  0.28255E-03  0.55061E-01  0.50309E-01  0.49047E-03
  0.25500E+03  0.11821E-04  0.63753E-04  0.53572E-03  0.15714E+00  0.66889E-03  0.34885E-04  0.52935E-04  0.26694E-03  0.40488E-01  0.58372E-01  0.26512E-03  0.49980E-04  0.62037E-03  0.44102E-01  0.13416E-02  0.35711E-01  0.55361E-03  0.41868E-03  0.16721E+00  0.43657E-01  0.39778E-01  0.13023E+00  0.44403E-01  0.48467E-01  0.59080E-03  0.27522E-03  0.32050E-03  0.30659E-01  0.80773E-03  0.39010E-01  0.46640E-04  0.45422E-04  0.25354E-03  0.57525E-01  0.55454E-01  0.56559E-03
  0.25600E+03  0.12900E-04  0.45499E-04  0.39513E-03  0.16695E+00  0.59997E-03  0.51667E-04  0.42985E-04  0.21456E-03  0.49134E-01  0.33078E-01  0.26656E-03  0.48639E-04  0.54917E-03  0.46584E-01  0.13224E-02  0.36444E-01  0.35887E-03  0.36575E-03  0.15780E+00  0.42077E-01  0.36204E-01  0.13800E+00  0.37707E-01  0.63614E-01  0.56512E-03  0.34521E-03  0.37583E-03  0.48221E-01  0.13381E-02  0.36354E-01  0.42017E-04  0.31328E-04  0.46175E-03  0.38132E-01  0.61694E-01  0.57608E-03
  0.25700E+03  0.15501E-04  0.56232E-04  0.36374E-03  0.18598E+00  0.33879E-03  0.71813E-04  0.45483E-04  0.27547E-03  0.37080E-01  0.48562E-01  0.31786E-03  0.37814E-04  0.82345E-03  0.36341E-01  0.83739E-03  0.51531E-01  0.41827E-03  0.37135E-03  0.13717E+00  0.40610E-01  0.49131E-01  0.14235E+00  0.30586E-01  0.57180E-01  0.68689E-03  0.32969E-03  0.38707E-03  0.38751E-01  0.17762E-02  0.35822E-01  0.57797E-04  0.40484E-04  0.27080E-03  0.49143E-01  0.51728E-01  0.51237E-03
  0.25800E+03  0.18182E-04  0.52976E-04  0.39316E-03  0.14990E+00  0.43447E-03  0.69175E-04  0.35191E-04  0.17384E-03  0.35208E-01  0.38181E-01  0.31335E-03  0.51761E-04  0.70088E-03  0.43797E-01  0.89122E-03  0.39737E-01  0.36448E-03  0.34621E-03  0.14601E+00  0.48231E-01  0.45492E-01  0.17292E+00  0.38389E-01  0.52849E-01  0.46826E-03  0.38303E-03  0.42880E-03  0.51593E-01  0.20493E-02  0.25925E-01  0.37835E-04  0.40603E-04  0.24207E-03  0.40997E-01  0.62676E-01  0.60270E-03
  0.25900E+03  0.21384E-04  0.48653E-04  0.51425E-03  0.11957E+00  0.56687E-03  0.48710E-04  0.38585E-04  0.17464E-03  0.53583E-01  0.55106E-01  0.22363E-03  0.50076E-04  0.55240E-03  0.31991E-01  0.96395E-03  0.58102E-01  0.34525E-03  0.27248E-03  0.14886E+00  0.40486E-01  0.37479E-01  0.19060E+00  0.36472E-01  0.37763E-01  0.57410E-03  0.28392E-03  0.41459E-03  0.52583E-01  0.13249E-02  0.39220E-01  0.45600E-04  0.39993E-04  0.31404E-03  0.45011E-01  0.45821E-01  0.52540E-03
  0.26000E+03  0.22277E-04  0.42443E-04  0.48304E-03  0.11291E+00  0.39709E-03  0.49256E-04  0.38319E-04  0.18740E-03  0.27686E-01  0.43977E-01  0.22267E-03  0.62888E-04  0.49533E-03  0.38391E-01  0.13223E-02  0.56682E-01  0.61293E-03  0.30511E-03  0.13238E+00  0.73993E-01  0.39399E-01  0.21202E+00  0.41475E-01  0.44930E-01  0.51350E-03  0.33038E-03  0.49103E-03  0.48362E-01  0.11095E-02  0.37767E-01  0.41246E-04  0.45638E-04  0.29297E-03  0.43123E-01  0.39278E-01  0.56141E-03
  0.26100E+03  0.17063E-04  0.41759E-04  0.44835E-03  0.11997E+00  0.58230E-03  0.44840E-04  0.33155E-04  0.17384E-03  0.46118E-01  0.51736E-01  0.28842E-03  0.61835E-04  0.52885E-03  0.43933E-01  0.10379E-02  0.41561E-01  0.62584E-03  0.23497E-03  0.14509E+00  0.56128E-01  0.41989E-01  0.20817E+00  0.36698E-01  0.44428E-01  0.41956E-03  0.25182E-03  0.52571E-03  0.41710E-01  0.12545E-02  0.38391E-01  0.40838E-04  0.58406E-04  0.20746E-03  0.54825E-01  0.21841E-01  0.53261E-03
  0.26200E+03  0.21591E-04  0.43508E-04  0.54647E-03  0.17038E+00  0.48058E-03  0.48136E-04  0.34495E-04  0.22506E-03  0.22564E-01  0.33335E-01  0.21466E-03  0.78761E-04  0.55696E-03  0.30778E-01  0.10113E-02  0.32568E-01  0.64675E-03  0.39138E-03  0.12387E+00  0.47950E-01  0.46729E-01  0.18725E+00  0.28778E-01  0.37302E-01  0.40680E-03  0.27340E-03  0.46890E-03  0.58902E-01  0.13667E-02  0.68369E-01  0.32183E-04  0.51337E-04  0.23618E-03  0.67352E-01  0.36318E-01  0.41807E-03
  0.26300E+03  0.19223E-04  0.51140E-04  0.67926E-03  0.16480E+00  0.69433E-03  0.54493E-04  0.34309E-04  0.32064E-03  0.24464E-01  0.47363E-01  0.34357E-03  0.57701E-04  0.75292E-03  0.52400E-01  0.15248E-02  0.27477E-01  0.72198E-03  0.25258E-03  0.12350E+00  0.67245E-01  0.49837E-01  0.16751E+00  0.46173E-01  0.33159E-01  0.47577E-03  0.20914E-03  0.71145E-03  0.48456E-01  0.99597E-03  0.43454E-01  0.43136E-04  0.66634E-04  0.30156E-03  0.44248E-01  0.50860E-01  0.73854E-03
  0.26400E+03  0.14003E-04  0.47936E-04  0.56411E-03  0.16446E+00  0.66375E-03  0.56129E-04  0.35706E-04  0.27165E-03  0.32339E-01  0.39224E-01  0.33406E-03  0.58411E-04  0.56324E-03  0.52057E-01  0.17050E-02  0.24422E-01  0.47240E-03  0.30231E-03  0.14104E+00  0.72236E-01  0.51467E-01  0.14535E+00  0.58007E-01  0.45625E-01  0.62119E-03  0.22595E-03  0.48113E-03  0.51156E-01  0.12555E-02  0.47131E-01  0.25665E-04  0.58482E-04  0.38529E-03  0.27695E-01  0.39261E-01  0.37449E-03
  0.26500E+03  0.14271E-04  0.52681E-04  0.39900E-03  0.16464E+00  0.56681E-03  0.75995E-04  0.39668E-04  0.29085E-03  0.34412E-01  0.37917E-01  0.29670E-03  0.43116E-04  0.60438E-03  0.52418E-01  0.17054E-02  0.46191E-01  0.54000E-03  0.26855E-03  0.13550E+00  0.60094E-01  0.24919E-01  0.14298E+00  0.55433E-01  0.51172E-01  0.54695E-03  0.31150E-03  0.60829E-03  0.63586E-01  0.17256E-02  0.31587E-01  0.40684E-04  0.44857E-04  0.38549E-03  0.43425E-01  0.46571E-01  0.59991E-03
  0.26600E+03  0.13339E-04  0.43567E-04  0.42234E-03  0.16567E+00  0.57448E-03  0.66667E-04  0.52934E-04  0.37627E-03  0.53263E-01  0.38181E-01  0.31303E-03  0.41121E-04  0.70502E-03  0.45219E-01  0.12399E-02  0.29902E-01  0.50051E-03  0.31015E-03  0.17696E+00  0.51737E-01  0.48710E-01  0.97859E-01  0.52236E-01  0.32130E-01  0.57974E-03  0.26288E-03  0.44052E-03  0.54733E-01  0.19460E-02  0.67394E-01  0.59003E-04  0.44342E-04  0.38291E-03  0.40327E-01  0.36567E-01  0.73187E-03
  0.26700E+03  0.15466E-04  0.47978E-04  0.80439E-03  0.17725E+00  0.53512E-03  0.36196E-04  0.44246E-04  0.35770E-03  0.47616E-01  0.34286E-01  0.30794E-03  0.34306E-04  0.65098E-03  0.44651E-01  0.19256E-02  0.37470E-01  0.48723E-03  0.40429E-03  0.17146E+00  0.54113E-01  0.23471E-01  0.11002E+00  0.39005E-01  0.29874E-01  0.70372E-03  0.25710E-03  0.41167E-03  0.37769E-01  0.20211E-02  0.81922E-01  0.42855E-04  0.27553E-04  0.28108E-03  0.37952E-01  0.63141E-01  0.60370E-03
  0.26800E+03  0.12955E-04  0.53135E-04  0.82101E-03  0.14394E+00  0.49576E-03  0.27067E-04  0.41719E-04  0.31112E-03  0.54007E-01  0.23684E-01  0.26917E-03  0.31865E-04  0.67355E-03  0.53371E-01  0.13689E-02  0.50999E-01  0.48945E-03  0.38594E-03  0.15949E+00  0.63809E-01  0.33124E-01  0.15341E+00  0.34435E-01  0.35605E-01  0.59840E-03  0.46722E-03  0.48022E-03  0.37068E-01  0.20469E-02  0.50248E-01  0.43242E-04  0.23359E-04  0.31716E-03  0.34697E-01  0.62538E-01  0.62418E-03
  0.26900E+03  0.11191E-04  0.41584E-04  0.49344E-03  0.15518E+00  0.43042E-03  0.48593E-04  0.35247E-04  0.35570E-03  0.64272E-01  0.19750E-01  0.33227E-03  0.28598E-04  0.81558E-03  0.48598E-01  0.17064E-02  0.42818E-01  0.58936E-03  0.25720E-03  0.17774E+00  0.31123E-01  0.38204E-01  0.12147E+00  0.33593E-01  0.53984E-01  0.67090E-03  0.42758E-03  0.47350E-03  0.37043E-01  0.14679E-02  0.80947E-01  0.33037E-04  0.28033E-04  0.26645E-03  0.49126E-01  0.36925E-01  0.71251E-03
  0.27000E+03  0.91706E-05  0.59401E-04  0.67417E-03  0.16400E+00  0.53944E-03  0.42924E-04  0.27351E-04  0.36765E-03  0.35076E-01  0.34180E-01  0.27836E-03  0.39210E-04  0.59169E-03  0.47956E-01  0.16302E-02  0.50682E-01  0.48975E-03  0.23661E-03  0.18563E+00  0.47491E-01  0.38937E-01  0.10241E+00  0.32537E-01  0.64564E-01  0.65051E-03  0.41059E-03  0.48534E-03  0.40298E-01  0.13050E-02  0.53660E-01  0.42450E-04  0.34092E-04  0.15914E-03  0.42148E-01  0.51570E-01  0.78711E-03
  0.27100E+03  0.13958E-04  0.38666E-04  0.49857E-03  0.15208E+00  0.41183E-03  0.52538E-04  0.35427E-04  0.23711E-03  0.46459E-01  0.25882E-01  0.25946E-03  0.35567E-04  0.49655E-03  0.36742E-01  0.10283E-02  0.47942E-01  0.57337E-03  0.31074E-03  0.15085E+00  0.52316E-01  0.38133E-01  0.15447E+00  0.49797E-01  0.48232E-01  0.53927E-03  0.22186E-03  0.61524E-03  0.43032E-01  0.95178E-03  0.41326E-01  0.47686E-04  0.51830E-04  0.20808E-03  0.50404E-01  0.54989E-01  0.72574E-03
  0.27200E+03  0.10675E-04  0.47963E-04  0.37011E-03  0.18461E+00  0.44302E-03  0.34604E-04  0.45342E-04  0.17486E-03  0.55330E-01  0.45254E-01  0.27429E-03  0.57683E-04  0.45585E-03  0.27901E-01  0.12324E-02  0.40274E-01  0.64041E-03  0.29651E-03  0.10532E+00  0.41149E-01  0.40869E-01  0.17718E+00  0.47091E-01  0.32460E-01  0.55057E-03  0.23301E-03  0.61363E-03  0.40699E-01  0.92734E-03  0.39734E-01  0.35583E-04  0.55193E-04  0.19221E-03  0.63881E-01  0.50881E-01  0.68519E-03
  0.27300E+03  0.93349E-05  0.57313E-04  0.38815E-03  0.21053E+00  0.40648E-03  0.38626E-04  0.44734E-04  0.41418E-03  0.50282E-01  0.58227E-01  0.19343E-03  0.67913E-04  0.59019E-03  0.33250E-01  0.12715E-02  0.58371E-01  0.47487E-03  0.28590E-03  0.10645E+00  0.34318E-01  0.36840E-01  0.15462E+00  0.38155E-01  0.36735E-01  0.62227E-03  0.25326E-03  0.53382E-03  0.41340E-01  0.12063E-02  0.21156E-01  0.48511E-04  0.64414E-04  0.17099E-03  0.50335E-01  0.61531E-01  0.71829E-03
  0.27400E+03  0.14845E-04  0.51765E-04  0.34373E-03  0.18945E+00  0.42861E-03  0.55182E-04  0.51144E-04  0.30061E-03  0.40739E-01  0.62310E-01  0.27661E-03  0.70759E-04  0.42430E-03  0.15146E-01  0.79411E-03  0.55374E-01  0.63766E-03  0.32983E-03  0.10455E+00  0.49100E-01  0.38047E-01  0.15618E+00  0.61942E-01  0.47490E-01  0.53559E-03  0.25227E-03  0.74835E-03  0.50048E-01  0.13330E-02  0.44360E-01  0.48712E-04  0.79490E-04  0.23559E-03  0.45391E-01  0.32159E-01  0.69479E-03
