The average active PES project on different diabatic wave function for one core sample. psit(ifre)=P(ifre,isurface)**2 
         time      psit(1)      psit(2)      psit(3)      psit(4)      psit(5)      psit(6)      psit(7)      psit(8)      psit(9)     psit(10)     psit(11)     psit(12)     psit(13)     psit(14)     psit(15)     psit(16)     psit(17)     psit(18)     psit(19)     psit(20)     psit(21)     psit(22)     psit(23)     psit(24)     psit(25)     psit(26)     psit(27)     psit(28)     psit(29)     psit(30)     psit(31)     psit(32)     psit(33)     psit(34)     psit(35)     psit(36)
          fs             1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21           22           23           24           25           26           27           28           29           30           31           32           33           34           35           36
  0.38200E+03  0.62644E-04  0.22418E-03  0.77534E-03  0.13785E+00  0.77534E-03  0.22418E-03  0.17357E-03  0.37554E-03  0.40298E-01  0.26688E-01  0.57753E-03  0.17018E-03  0.65203E-03  0.30142E-01  0.24965E-01  0.29784E-01  0.37952E-03  0.35034E-03  0.24646E+00  0.28909E-01  0.27582E-01  0.19153E+00  0.27582E-01  0.28909E-01  0.65203E-03  0.35034E-03  0.37952E-03  0.29784E-01  0.24965E-01  0.30142E-01  0.17357E-03  0.17018E-03  0.57753E-03  0.26688E-01  0.40298E-01  0.37554E-03
  0.38300E+03  0.54227E-04  0.20088E-03  0.70540E-03  0.15847E+00  0.70540E-03  0.20088E-03  0.17366E-03  0.37629E-03  0.34187E-01  0.26253E-01  0.51276E-03  0.18180E-03  0.59433E-03  0.30901E-01  0.24879E-01  0.30363E-01  0.43037E-03  0.29226E-03  0.24093E+00  0.25417E-01  0.31522E-01  0.18656E+00  0.31522E-01  0.25417E-01  0.59433E-03  0.29226E-03  0.43037E-03  0.30363E-01  0.24879E-01  0.30901E-01  0.17366E-03  0.18180E-03  0.51276E-03  0.26253E-01  0.34187E-01  0.37629E-03
  0.38400E+03  0.51021E-04  0.18788E-03  0.57979E-03  0.15315E+00  0.57980E-03  0.18788E-03  0.16332E-03  0.35345E-03  0.36320E-01  0.28098E-01  0.43357E-03  0.14596E-03  0.53078E-03  0.31723E-01  0.24914E-01  0.36647E-01  0.54035E-03  0.31453E-03  0.24355E+00  0.22419E-01  0.29565E-01  0.17738E+00  0.29565E-01  0.22419E-01  0.53078E-03  0.31453E-03  0.54035E-03  0.36647E-01  0.24914E-01  0.31723E-01  0.16332E-03  0.14596E-03  0.43357E-03  0.28098E-01  0.36320E-01  0.35345E-03
  0.38500E+03  0.65264E-04  0.14050E-03  0.49647E-03  0.18779E+00  0.49647E-03  0.14050E-03  0.14496E-03  0.30354E-03  0.38050E-01  0.25359E-01  0.39359E-03  0.11205E-03  0.36660E-03  0.26679E-01  0.25162E-01  0.34567E-01  0.47504E-03  0.33426E-03  0.25535E+00  0.25648E-01  0.24038E-01  0.15225E+00  0.24038E-01  0.25648E-01  0.36660E-03  0.33426E-03  0.47504E-03  0.34567E-01  0.25162E-01  0.26679E-01  0.14496E-03  0.11205E-03  0.39359E-03  0.25359E-01  0.38050E-01  0.30354E-03
  0.38600E+03  0.70523E-04  0.97801E-04  0.52505E-03  0.23334E+00  0.52505E-03  0.97801E-04  0.13576E-03  0.32150E-03  0.30811E-01  0.21997E-01  0.33235E-03  0.14784E-03  0.34573E-03  0.29653E-01  0.25372E-01  0.35051E-01  0.46093E-03  0.32105E-03  0.18976E+00  0.21936E-01  0.27389E-01  0.18703E+00  0.27389E-01  0.21936E-01  0.34573E-03  0.32105E-03  0.46093E-03  0.35051E-01  0.25372E-01  0.29653E-01  0.13576E-03  0.14784E-03  0.33235E-03  0.21997E-01  0.30811E-01  0.32150E-03
  0.38700E+03  0.88595E-04  0.10876E-03  0.53652E-03  0.25555E+00  0.53652E-03  0.10876E-03  0.13257E-03  0.32897E-03  0.29862E-01  0.21721E-01  0.28992E-03  0.16122E-03  0.38208E-03  0.39906E-01  0.25500E-01  0.29896E-01  0.53425E-03  0.45705E-03  0.16821E+00  0.18871E-01  0.29532E-01  0.17971E+00  0.29532E-01  0.18871E-01  0.38208E-03  0.45705E-03  0.53425E-03  0.29896E-01  0.25500E-01  0.39906E-01  0.13257E-03  0.16122E-03  0.28992E-03  0.21721E-01  0.29862E-01  0.32897E-03
  0.38800E+03  0.97400E-04  0.12753E-03  0.53461E-03  0.24467E+00  0.53461E-03  0.12753E-03  0.12213E-03  0.36207E-03  0.29606E-01  0.25269E-01  0.30702E-03  0.18947E-03  0.54519E-03  0.44074E-01  0.25740E-01  0.27938E-01  0.66954E-03  0.49325E-03  0.19597E+00  0.25291E-01  0.24561E-01  0.14760E+00  0.24561E-01  0.25291E-01  0.54519E-03  0.49325E-03  0.66954E-03  0.27938E-01  0.25740E-01  0.44074E-01  0.12213E-03  0.18947E-03  0.30702E-03  0.25269E-01  0.29606E-01  0.36207E-03
  0.38900E+03  0.93665E-04  0.16738E-03  0.58553E-03  0.22328E+00  0.58553E-03  0.16738E-03  0.12515E-03  0.37464E-03  0.28277E-01  0.24773E-01  0.37009E-03  0.15727E-03  0.45081E-03  0.38990E-01  0.25502E-01  0.32196E-01  0.73562E-03  0.47674E-03  0.17272E+00  0.25289E-01  0.28603E-01  0.18976E+00  0.28603E-01  0.25289E-01  0.45081E-03  0.47674E-03  0.73562E-03  0.32196E-01  0.25502E-01  0.38990E-01  0.12515E-03  0.15727E-03  0.37009E-03  0.24773E-01  0.28277E-01  0.37464E-03
  0.39000E+03  0.93530E-04  0.17483E-03  0.89498E-03  0.20313E+00  0.89498E-03  0.17483E-03  0.13425E-03  0.39475E-03  0.42893E-01  0.38581E-01  0.39154E-03  0.17861E-03  0.42230E-03  0.33211E-01  0.25391E-01  0.23872E-01  0.94784E-03  0.47241E-03  0.14100E+00  0.26687E-01  0.32081E-01  0.20232E+00  0.32081E-01  0.26687E-01  0.42230E-03  0.47241E-03  0.94784E-03  0.23872E-01  0.25391E-01  0.33211E-01  0.13425E-03  0.17861E-03  0.39154E-03  0.38581E-01  0.42893E-01  0.39475E-03
  0.39100E+03  0.79655E-04  0.17433E-03  0.81200E-03  0.19108E+00  0.81200E-03  0.17433E-03  0.16403E-03  0.46095E-03  0.43124E-01  0.36528E-01  0.36505E-03  0.19558E-03  0.41681E-03  0.32941E-01  0.25394E-01  0.26275E-01  0.97520E-03  0.44252E-03  0.17224E+00  0.32534E-01  0.31684E-01  0.17163E+00  0.31684E-01  0.32534E-01  0.41681E-03  0.44252E-03  0.97520E-03  0.26275E-01  0.25394E-01  0.32941E-01  0.16403E-03  0.19558E-03  0.36505E-03  0.36528E-01  0.43124E-01  0.46095E-03
  0.39200E+03  0.92790E-04  0.18904E-03  0.72194E-03  0.19729E+00  0.72194E-03  0.18904E-03  0.18121E-03  0.49333E-03  0.37155E-01  0.39259E-01  0.42316E-03  0.24479E-03  0.54566E-03  0.33130E-01  0.25602E-01  0.27451E-01  0.70417E-03  0.41336E-03  0.18387E+00  0.34239E-01  0.25849E-01  0.16555E+00  0.25849E-01  0.34239E-01  0.54567E-03  0.41336E-03  0.70417E-03  0.27451E-01  0.25602E-01  0.33130E-01  0.18121E-03  0.24479E-03  0.42316E-03  0.39259E-01  0.37155E-01  0.49333E-03
  0.39300E+03  0.77014E-04  0.17084E-03  0.61025E-03  0.20699E+00  0.61025E-03  0.17084E-03  0.17200E-03  0.45536E-03  0.30415E-01  0.36297E-01  0.43227E-03  0.16907E-03  0.56883E-03  0.40691E-01  0.25563E-01  0.19668E-01  0.48408E-03  0.36219E-03  0.18945E+00  0.26546E-01  0.27314E-01  0.18365E+00  0.27314E-01  0.26546E-01  0.56883E-03  0.36219E-03  0.48408E-03  0.19668E-01  0.25563E-01  0.40691E-01  0.17200E-03  0.16907E-03  0.43227E-03  0.36297E-01  0.30415E-01  0.45536E-03
  0.39400E+03  0.63407E-04  0.12780E-03  0.48910E-03  0.21223E+00  0.48910E-03  0.12780E-03  0.13951E-03  0.38177E-03  0.35079E-01  0.36188E-01  0.49071E-03  0.13170E-03  0.48015E-03  0.34275E-01  0.25377E-01  0.24289E-01  0.50109E-03  0.31569E-03  0.15944E+00  0.20934E-01  0.30349E-01  0.20917E+00  0.30349E-01  0.20934E-01  0.48015E-03  0.31569E-03  0.50109E-03  0.24289E-01  0.25377E-01  0.34275E-01  0.13951E-03  0.13170E-03  0.49071E-03  0.36188E-01  0.35079E-01  0.38177E-03
  0.39500E+03  0.51506E-04  0.12415E-03  0.44350E-03  0.21786E+00  0.44350E-03  0.12415E-03  0.13505E-03  0.34971E-03  0.28203E-01  0.33297E-01  0.47357E-03  0.11665E-03  0.43493E-03  0.30419E-01  0.25488E-01  0.31892E-01  0.49908E-03  0.31330E-03  0.15991E+00  0.24207E-01  0.28041E-01  0.21331E+00  0.28041E-01  0.24207E-01  0.43493E-03  0.31330E-03  0.49908E-03  0.31892E-01  0.25488E-01  0.30419E-01  0.13505E-03  0.11665E-03  0.47357E-03  0.33297E-01  0.28203E-01  0.34971E-03
  0.39600E+03  0.45628E-04  0.12656E-03  0.44220E-03  0.21144E+00  0.44220E-03  0.12656E-03  0.13416E-03  0.36897E-03  0.19064E-01  0.34033E-01  0.41446E-03  0.11890E-03  0.46514E-03  0.34294E-01  0.25363E-01  0.28400E-01  0.51866E-03  0.27529E-03  0.18721E+00  0.24870E-01  0.27729E-01  0.20807E+00  0.27729E-01  0.24870E-01  0.46514E-03  0.27529E-03  0.51866E-03  0.28400E-01  0.25363E-01  0.34294E-01  0.13416E-03  0.11890E-03  0.41446E-03  0.34033E-01  0.19064E-01  0.36897E-03
  0.39700E+03  0.54888E-04  0.13294E-03  0.53499E-03  0.20042E+00  0.53499E-03  0.13294E-03  0.13040E-03  0.33461E-03  0.22060E-01  0.36660E-01  0.44172E-03  0.14277E-03  0.42510E-03  0.32830E-01  0.25677E-01  0.28446E-01  0.54748E-03  0.31051E-03  0.18814E+00  0.24635E-01  0.34329E-01  0.19611E+00  0.34329E-01  0.24635E-01  0.42510E-03  0.31051E-03  0.54748E-03  0.28446E-01  0.25677E-01  0.32830E-01  0.13040E-03  0.14277E-03  0.44172E-03  0.36660E-01  0.22060E-01  0.33461E-03
  0.39800E+03  0.73778E-04  0.12062E-03  0.58956E-03  0.17390E+00  0.58956E-03  0.12062E-03  0.14275E-03  0.30922E-03  0.18818E-01  0.29840E-01  0.38321E-03  0.13244E-03  0.38568E-03  0.34990E-01  0.25457E-01  0.27546E-01  0.58438E-03  0.37812E-03  0.21739E+00  0.22635E-01  0.34849E-01  0.21431E+00  0.34849E-01  0.22635E-01  0.38568E-03  0.37812E-03  0.58438E-03  0.27546E-01  0.25457E-01  0.34990E-01  0.14275E-03  0.13244E-03  0.38321E-03  0.29840E-01  0.18818E-01  0.30922E-03
  0.39900E+03  0.83596E-04  0.11853E-03  0.48957E-03  0.19906E+00  0.48957E-03  0.11853E-03  0.11763E-03  0.27508E-03  0.24844E-01  0.29522E-01  0.38173E-03  0.13321E-03  0.40376E-03  0.23860E-01  0.25579E-01  0.27919E-01  0.58510E-03  0.41866E-03  0.20461E+00  0.27258E-01  0.28700E-01  0.21503E+00  0.28700E-01  0.27258E-01  0.40376E-03  0.41866E-03  0.58510E-03  0.27919E-01  0.25579E-01  0.23860E-01  0.11763E-03  0.13321E-03  0.38173E-03  0.29522E-01  0.24844E-01  0.27508E-03
  0.40000E+03  0.10787E-03  0.14824E-03  0.56538E-03  0.19434E+00  0.56538E-03  0.14824E-03  0.16471E-03  0.31331E-03  0.33831E-01  0.20007E-01  0.41825E-03  0.14513E-03  0.61326E-03  0.33954E-01  0.25654E-01  0.32978E-01  0.49665E-03  0.39467E-03  0.19154E+00  0.27952E-01  0.28015E-01  0.20271E+00  0.28015E-01  0.27952E-01  0.61326E-03  0.39467E-03  0.49665E-03  0.32978E-01  0.25654E-01  0.33954E-01  0.16471E-03  0.14513E-03  0.41825E-03  0.20007E-01  0.33831E-01  0.31331E-03
  0.40100E+03  0.12622E-03  0.18454E-03  0.62994E-03  0.20968E+00  0.62994E-03  0.18454E-03  0.19243E-03  0.35197E-03  0.35148E-01  0.27172E-01  0.40430E-03  0.21024E-03  0.67767E-03  0.34753E-01  0.25900E-01  0.35994E-01  0.71895E-03  0.44023E-03  0.18873E+00  0.39068E-01  0.31512E-01  0.13474E+00  0.31512E-01  0.39068E-01  0.67767E-03  0.44023E-03  0.71895E-03  0.35994E-01  0.25900E-01  0.34753E-01  0.19243E-03  0.21024E-03  0.40430E-03  0.27172E-01  0.35148E-01  0.35197E-03
  0.40200E+03  0.95338E-04  0.19855E-03  0.54501E-03  0.20613E+00  0.54501E-03  0.19855E-03  0.20673E-03  0.36616E-03  0.37079E-01  0.31003E-01  0.45655E-03  0.21432E-03  0.70734E-03  0.27452E-01  0.25990E-01  0.33718E-01  0.85179E-03  0.42299E-03  0.17245E+00  0.37177E-01  0.32811E-01  0.16293E+00  0.32811E-01  0.37177E-01  0.70734E-03  0.42299E-03  0.85179E-03  0.33718E-01  0.25990E-01  0.27452E-01  0.20673E-03  0.21432E-03  0.45655E-03  0.31003E-01  0.37079E-01  0.36616E-03
  0.40300E+03  0.98141E-04  0.17790E-03  0.60153E-03  0.20486E+00  0.60153E-03  0.17790E-03  0.19789E-03  0.39755E-03  0.32056E-01  0.39566E-01  0.52518E-03  0.19454E-03  0.69790E-03  0.20462E-01  0.25886E-01  0.34223E-01  0.99149E-03  0.39212E-03  0.13973E+00  0.45898E-01  0.33915E-01  0.18295E+00  0.33915E-01  0.45898E-01  0.69790E-03  0.39212E-03  0.99149E-03  0.34223E-01  0.25886E-01  0.20462E-01  0.19789E-03  0.19454E-03  0.52518E-03  0.39566E-01  0.32056E-01  0.39755E-03
  0.40400E+03  0.95996E-04  0.12938E-03  0.69107E-03  0.22077E+00  0.69107E-03  0.12938E-03  0.15133E-03  0.37796E-03  0.27014E-01  0.41436E-01  0.50399E-03  0.17671E-03  0.59396E-03  0.19755E-01  0.25853E-01  0.34992E-01  0.89170E-03  0.32188E-03  0.13027E+00  0.45690E-01  0.36690E-01  0.17833E+00  0.36690E-01  0.45690E-01  0.59396E-03  0.32188E-03  0.89170E-03  0.34992E-01  0.25853E-01  0.19755E-01  0.15133E-03  0.17671E-03  0.50399E-03  0.41436E-01  0.27014E-01  0.37796E-03
  0.40500E+03  0.83923E-04  0.13038E-03  0.79751E-03  0.21070E+00  0.79751E-03  0.13038E-03  0.99551E-04  0.44699E-03  0.26643E-01  0.43571E-01  0.40435E-03  0.17206E-03  0.41513E-03  0.22288E-01  0.25758E-01  0.33009E-01  0.64937E-03  0.28602E-03  0.95925E-01  0.42779E-01  0.45175E-01  0.20804E+00  0.45175E-01  0.42779E-01  0.41513E-03  0.28602E-03  0.64937E-03  0.33009E-01  0.25758E-01  0.22288E-01  0.99551E-04  0.17206E-03  0.40435E-03  0.43571E-01  0.26643E-01  0.44699E-03
  0.40600E+03  0.11645E-03  0.93893E-04  0.80190E-03  0.17925E+00  0.80190E-03  0.93893E-04  0.11254E-03  0.35482E-03  0.31374E-01  0.48142E-01  0.34943E-03  0.11158E-03  0.50784E-03  0.28422E-01  0.25620E-01  0.34923E-01  0.55381E-03  0.29060E-03  0.95083E-01  0.26727E-01  0.48056E-01  0.23268E+00  0.48056E-01  0.26727E-01  0.50784E-03  0.29060E-03  0.55381E-03  0.34923E-01  0.25620E-01  0.28422E-01  0.11254E-03  0.11158E-03  0.34943E-03  0.48142E-01  0.31374E-01  0.35482E-03
  0.40700E+03  0.82760E-04  0.78114E-04  0.71314E-03  0.22263E+00  0.71314E-03  0.78114E-04  0.98387E-04  0.44761E-03  0.25907E-01  0.41827E-01  0.26804E-03  0.10292E-03  0.57518E-03  0.33197E-01  0.25592E-01  0.30699E-01  0.63295E-03  0.30533E-03  0.14581E+00  0.30258E-01  0.39791E-01  0.17049E+00  0.39791E-01  0.30258E-01  0.57518E-03  0.30533E-03  0.63295E-03  0.30699E-01  0.25592E-01  0.33197E-01  0.98387E-04  0.10292E-03  0.26804E-03  0.41827E-01  0.25907E-01  0.44761E-03
  0.40800E+03  0.55741E-04  0.99290E-04  0.77051E-03  0.20668E+00  0.77051E-03  0.99290E-04  0.14625E-03  0.28786E-03  0.26344E-01  0.38361E-01  0.18079E-03  0.13396E-03  0.54223E-03  0.28833E-01  0.25461E-01  0.35544E-01  0.66543E-03  0.31570E-03  0.13982E+00  0.32120E-01  0.29622E-01  0.21459E+00  0.29622E-01  0.32120E-01  0.54223E-03  0.31570E-03  0.66543E-03  0.35544E-01  0.25461E-01  0.28833E-01  0.14625E-03  0.13396E-03  0.18079E-03  0.38361E-01  0.26344E-01  0.28786E-03
  0.40900E+03  0.61528E-04  0.96751E-04  0.58265E-03  0.20949E+00  0.58265E-03  0.96751E-04  0.12985E-03  0.36077E-03  0.27838E-01  0.41891E-01  0.18362E-03  0.14021E-03  0.52810E-03  0.30616E-01  0.25436E-01  0.35718E-01  0.68078E-03  0.31805E-03  0.14689E+00  0.31543E-01  0.21017E-01  0.20940E+00  0.21017E-01  0.31543E-01  0.52810E-03  0.31805E-03  0.68078E-03  0.35718E-01  0.25436E-01  0.30616E-01  0.12985E-03  0.14021E-03  0.18362E-03  0.41891E-01  0.27838E-01  0.36077E-03
  0.41000E+03  0.73549E-04  0.10606E-03  0.60247E-03  0.17051E+00  0.60247E-03  0.10606E-03  0.12877E-03  0.40140E-03  0.37401E-01  0.38921E-01  0.21845E-03  0.14740E-03  0.60702E-03  0.35745E-01  0.25400E-01  0.38734E-01  0.69046E-03  0.28121E-03  0.15054E+00  0.42529E-01  0.22921E-01  0.18920E+00  0.22921E-01  0.42529E-01  0.60702E-03  0.28121E-03  0.69046E-03  0.38734E-01  0.25400E-01  0.35745E-01  0.12877E-03  0.14740E-03  0.21845E-03  0.38921E-01  0.37401E-01  0.40140E-03
  0.41100E+03  0.78974E-04  0.13695E-03  0.56528E-03  0.18160E+00  0.56528E-03  0.13695E-03  0.11868E-03  0.44661E-03  0.36593E-01  0.42069E-01  0.31545E-03  0.16515E-03  0.68643E-03  0.28888E-01  0.25529E-01  0.40067E-01  0.65479E-03  0.32703E-03  0.13685E+00  0.32407E-01  0.26857E-01  0.20982E+00  0.26857E-01  0.32407E-01  0.68643E-03  0.32703E-03  0.65479E-03  0.40067E-01  0.25529E-01  0.28888E-01  0.11868E-03  0.16515E-03  0.31545E-03  0.42069E-01  0.36593E-01  0.44661E-03
  0.41200E+03  0.73734E-04  0.12753E-03  0.42008E-03  0.14524E+00  0.42008E-03  0.12753E-03  0.11267E-03  0.44940E-03  0.37291E-01  0.35913E-01  0.30609E-03  0.15769E-03  0.68019E-03  0.27948E-01  0.25461E-01  0.44873E-01  0.61187E-03  0.33029E-03  0.16900E+00  0.28531E-01  0.25973E-01  0.22732E+00  0.25973E-01  0.28531E-01  0.68019E-03  0.33029E-03  0.61187E-03  0.44873E-01  0.25461E-01  0.27948E-01  0.11267E-03  0.15769E-03  0.30609E-03  0.35913E-01  0.37291E-01  0.44940E-03
  0.41300E+03  0.69057E-04  0.11020E-03  0.38608E-03  0.14971E+00  0.38608E-03  0.11020E-03  0.16983E-03  0.44705E-03  0.39909E-01  0.29906E-01  0.39227E-03  0.16133E-03  0.59841E-03  0.26287E-01  0.25389E-01  0.47966E-01  0.67569E-03  0.34247E-03  0.18620E+00  0.27625E-01  0.27942E-01  0.20740E+00  0.27942E-01  0.27625E-01  0.59841E-03  0.34247E-03  0.67569E-03  0.47966E-01  0.25389E-01  0.26287E-01  0.16983E-03  0.16133E-03  0.39227E-03  0.29906E-01  0.39909E-01  0.44705E-03
  0.41400E+03  0.55051E-04  0.91257E-04  0.60987E-03  0.15880E+00  0.60987E-03  0.91257E-04  0.19617E-03  0.38831E-03  0.37504E-01  0.35556E-01  0.48357E-03  0.12879E-03  0.63055E-03  0.26988E-01  0.25399E-01  0.46166E-01  0.52290E-03  0.30156E-03  0.18804E+00  0.27335E-01  0.26590E-01  0.19532E+00  0.26590E-01  0.27335E-01  0.63055E-03  0.30156E-03  0.52290E-03  0.46166E-01  0.25399E-01  0.26988E-01  0.19617E-03  0.12879E-03  0.48357E-03  0.35556E-01  0.37504E-01  0.38831E-03
  0.41500E+03  0.39523E-04  0.92729E-04  0.62189E-03  0.16722E+00  0.62189E-03  0.92729E-04  0.17960E-03  0.27796E-03  0.43313E-01  0.39788E-01  0.40623E-03  0.10995E-03  0.60347E-03  0.23148E-01  0.25380E-01  0.36869E-01  0.41425E-03  0.27582E-03  0.19655E+00  0.27733E-01  0.28949E-01  0.17987E+00  0.28949E-01  0.27733E-01  0.60347E-03  0.27582E-03  0.41425E-03  0.36869E-01  0.25380E-01  0.23148E-01  0.17960E-03  0.10995E-03  0.40623E-03  0.39788E-01  0.43313E-01  0.27796E-03
  0.41600E+03  0.31002E-04  0.94116E-04  0.59970E-03  0.18991E+00  0.59970E-03  0.94116E-04  0.15639E-03  0.25465E-03  0.40567E-01  0.42655E-01  0.32923E-03  0.98397E-04  0.52707E-03  0.24105E-01  0.25268E-01  0.32178E-01  0.34477E-03  0.25159E-03  0.17406E+00  0.26758E-01  0.30470E-01  0.18668E+00  0.30470E-01  0.26758E-01  0.52707E-03  0.25159E-03  0.34477E-03  0.32178E-01  0.25268E-01  0.24105E-01  0.15639E-03  0.98397E-04  0.32923E-03  0.42655E-01  0.40567E-01  0.25465E-03
  0.41700E+03  0.37975E-04  0.99288E-04  0.60628E-03  0.16835E+00  0.60628E-03  0.99288E-04  0.13234E-03  0.27470E-03  0.33642E-01  0.40392E-01  0.29409E-03  0.91177E-04  0.50194E-03  0.27233E-01  0.25158E-01  0.33410E-01  0.41238E-03  0.26587E-03  0.20670E+00  0.23806E-01  0.29770E-01  0.19274E+00  0.29770E-01  0.23806E-01  0.50194E-03  0.26587E-03  0.41238E-03  0.33410E-01  0.25158E-01  0.27233E-01  0.13234E-03  0.91177E-04  0.29409E-03  0.40392E-01  0.33642E-01  0.27470E-03
  0.41800E+03  0.46948E-04  0.98823E-04  0.54534E-03  0.14539E+00  0.54534E-03  0.98823E-04  0.13055E-03  0.26998E-03  0.31775E-01  0.33807E-01  0.24399E-03  0.10331E-03  0.53591E-03  0.31518E-01  0.25157E-01  0.31788E-01  0.47125E-03  0.30546E-03  0.23459E+00  0.21929E-01  0.27035E-01  0.20853E+00  0.27035E-01  0.21929E-01  0.53591E-03  0.30546E-03  0.47125E-03  0.31788E-01  0.25157E-01  0.31518E-01  0.13055E-03  0.10331E-03  0.24399E-03  0.33807E-01  0.31775E-01  0.26998E-03
  0.41900E+03  0.62583E-04  0.12133E-03  0.48229E-03  0.13621E+00  0.48229E-03  0.12133E-03  0.15568E-03  0.24929E-03  0.25902E-01  0.30912E-01  0.21776E-03  0.95133E-04  0.61616E-03  0.35902E-01  0.25186E-01  0.34735E-01  0.59568E-03  0.35435E-03  0.23613E+00  0.26745E-01  0.29549E-01  0.20396E+00  0.29549E-01  0.26745E-01  0.61616E-03  0.35435E-03  0.59568E-03  0.34735E-01  0.25186E-01  0.35902E-01  0.15568E-03  0.95133E-04  0.21776E-03  0.30912E-01  0.25902E-01  0.24929E-03
  0.42000E+03  0.58212E-04  0.12659E-03  0.45069E-03  0.14275E+00  0.45069E-03  0.12659E-03  0.13690E-03  0.23075E-03  0.29715E-01  0.33100E-01  0.21405E-03  0.92482E-04  0.59999E-03  0.31459E-01  0.25342E-01  0.38195E-01  0.53240E-03  0.43055E-03  0.21768E+00  0.30370E-01  0.32040E-01  0.19343E+00  0.32040E-01  0.30370E-01  0.60000E-03  0.43055E-03  0.53240E-03  0.38195E-01  0.25342E-01  0.31459E-01  0.13690E-03  0.92482E-04  0.21405E-03  0.33100E-01  0.29715E-01  0.23075E-03
  0.42100E+03  0.54163E-04  0.13655E-03  0.49106E-03  0.15921E+00  0.49106E-03  0.13655E-03  0.89172E-04  0.19576E-03  0.31848E-01  0.32130E-01  0.33917E-03  0.88669E-04  0.49933E-03  0.21254E-01  0.25375E-01  0.31991E-01  0.41351E-03  0.38279E-03  0.20530E+00  0.31514E-01  0.33988E-01  0.21396E+00  0.33988E-01  0.31514E-01  0.49933E-03  0.38279E-03  0.41351E-03  0.31991E-01  0.25375E-01  0.21254E-01  0.89172E-04  0.88669E-04  0.33917E-03  0.32130E-01  0.31848E-01  0.19576E-03
  0.42200E+03  0.72240E-04  0.12127E-03  0.47469E-03  0.18083E+00  0.47469E-03  0.12127E-03  0.92019E-04  0.28652E-03  0.50232E-01  0.32110E-01  0.30576E-03  0.10165E-03  0.59709E-03  0.34158E-01  0.25429E-01  0.25387E-01  0.32956E-03  0.27495E-03  0.15846E+00  0.34860E-01  0.37792E-01  0.17553E+00  0.37792E-01  0.34860E-01  0.59709E-03  0.27495E-03  0.32956E-03  0.25387E-01  0.25429E-01  0.34158E-01  0.92019E-04  0.10165E-03  0.30576E-03  0.32110E-01  0.50232E-01  0.28652E-03
  0.42300E+03  0.84507E-04  0.11611E-03  0.47372E-03  0.15078E+00  0.47372E-03  0.11611E-03  0.89532E-04  0.32536E-03  0.40884E-01  0.31245E-01  0.34622E-03  0.78411E-04  0.63615E-03  0.37789E-01  0.25633E-01  0.24163E-01  0.44705E-03  0.30314E-03  0.16295E+00  0.54825E-01  0.32407E-01  0.18666E+00  0.32407E-01  0.54825E-01  0.63615E-03  0.30314E-03  0.44705E-03  0.24163E-01  0.25633E-01  0.37789E-01  0.89532E-04  0.78411E-04  0.34622E-03  0.31245E-01  0.40884E-01  0.32536E-03
  0.42400E+03  0.13177E-03  0.15906E-03  0.34111E-03  0.16457E+00  0.34111E-03  0.15906E-03  0.77425E-04  0.41719E-03  0.37937E-01  0.30637E-01  0.35454E-03  0.71774E-04  0.68496E-03  0.34621E-01  0.25664E-01  0.23453E-01  0.49194E-03  0.33602E-03  0.18628E+00  0.41205E-01  0.29299E-01  0.19752E+00  0.29299E-01  0.41205E-01  0.68496E-03  0.33602E-03  0.49194E-03  0.23453E-01  0.25664E-01  0.34621E-01  0.77425E-04  0.71774E-04  0.35454E-03  0.30637E-01  0.37937E-01  0.41719E-03
  0.42500E+03  0.14299E-03  0.16482E-03  0.39581E-03  0.22702E+00  0.39581E-03  0.16482E-03  0.10405E-03  0.38651E-03  0.32747E-01  0.24262E-01  0.34001E-03  0.97891E-04  0.65553E-03  0.42921E-01  0.25568E-01  0.31011E-01  0.55267E-03  0.38874E-03  0.15752E+00  0.36203E-01  0.28469E-01  0.16678E+00  0.28469E-01  0.36203E-01  0.65553E-03  0.38874E-03  0.55267E-03  0.31011E-01  0.25568E-01  0.42921E-01  0.10405E-03  0.97891E-04  0.34001E-03  0.24262E-01  0.32747E-01  0.38651E-03
  0.42600E+03  0.10595E-03  0.17991E-03  0.57398E-03  0.22689E+00  0.57398E-03  0.17991E-03  0.13165E-03  0.38448E-03  0.34023E-01  0.33793E-01  0.33320E-03  0.13713E-03  0.61153E-03  0.51568E-01  0.25356E-01  0.33584E-01  0.71121E-03  0.35997E-03  0.14172E+00  0.35502E-01  0.29385E-01  0.13802E+00  0.29385E-01  0.35502E-01  0.61153E-03  0.35997E-03  0.71121E-03  0.33584E-01  0.25356E-01  0.51568E-01  0.13165E-03  0.13713E-03  0.33320E-03  0.33793E-01  0.34023E-01  0.38448E-03
  0.42700E+03  0.94920E-04  0.15861E-03  0.71595E-03  0.28508E+00  0.71595E-03  0.15861E-03  0.17431E-03  0.42072E-03  0.29029E-01  0.31193E-01  0.32464E-03  0.13546E-03  0.69118E-03  0.44514E-01  0.25415E-01  0.35126E-01  0.83563E-03  0.28553E-03  0.14734E+00  0.41785E-01  0.27001E-01  0.91880E-01  0.27001E-01  0.41785E-01  0.69118E-03  0.28553E-03  0.83563E-03  0.35126E-01  0.25415E-01  0.44514E-01  0.17431E-03  0.13546E-03  0.32464E-03  0.31193E-01  0.29029E-01  0.42072E-03
