One trajecotry PES of iaver=       1 pes_one(ifre,isnap),ifre=0,nfre)
        time    active_pes pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre) pesone(ifre)
           fs           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV
  0.38000E+03 -0.20562E+01  0.17621E+00  0.29844E-01 -0.20562E+01 -0.21310E+01 -0.22227E+01 -0.22934E+01 -0.23528E+01 -0.23924E+01 -0.24189E+01 -0.25207E+01 -0.25822E+01 -0.26398E+01 -0.26789E+01 -0.28171E+01 -0.28711E+01 -0.29742E+01 -0.31073E+01 -0.43406E+01 -0.44509E+01 -0.45423E+01 -0.45689E+01 -0.46146E+01 -0.47750E+01 -0.50505E+01 -0.52013E+01 -0.52651E+01 -0.52923E+01 -0.53808E+01 -0.54095E+01 -0.64610E+01 -0.66412E+01 -0.66650E+01 -0.67321E+01 -0.68253E+01 -0.68488E+01 -0.74167E+01
  0.38100E+03 -0.20640E+01  0.17833E+00  0.13521E-01 -0.20640E+01 -0.21456E+01 -0.22205E+01 -0.23008E+01 -0.23427E+01 -0.24056E+01 -0.24469E+01 -0.25135E+01 -0.26057E+01 -0.26314E+01 -0.26894E+01 -0.27903E+01 -0.28493E+01 -0.29963E+01 -0.31142E+01 -0.43345E+01 -0.44620E+01 -0.45406E+01 -0.45571E+01 -0.46128E+01 -0.47746E+01 -0.50767E+01 -0.52110E+01 -0.52747E+01 -0.52835E+01 -0.53598E+01 -0.53856E+01 -0.64614E+01 -0.66331E+01 -0.66623E+01 -0.67395E+01 -0.68237E+01 -0.68456E+01 -0.74155E+01
  0.38200E+03 -0.20877E+01  0.17281E+00 -0.36610E-02 -0.20877E+01 -0.21665E+01 -0.22343E+01 -0.23059E+01 -0.23621E+01 -0.24132E+01 -0.24794E+01 -0.25126E+01 -0.25931E+01 -0.26348E+01 -0.27460E+01 -0.27528E+01 -0.28211E+01 -0.30029E+01 -0.30982E+01 -0.43350E+01 -0.44729E+01 -0.45399E+01 -0.45503E+01 -0.46173E+01 -0.47653E+01 -0.51072E+01 -0.52227E+01 -0.52569E+01 -0.52955E+01 -0.53331E+01 -0.53616E+01 -0.64676E+01 -0.66250E+01 -0.66629E+01 -0.67438E+01 -0.68164E+01 -0.68367E+01 -0.74129E+01
  0.38300E+03 -0.21257E+01  0.16010E+00 -0.19979E-01 -0.21257E+01 -0.21885E+01 -0.22526E+01 -0.23343E+01 -0.23974E+01 -0.24380E+01 -0.24809E+01 -0.25187E+01 -0.25860E+01 -0.26461E+01 -0.27060E+01 -0.27884E+01 -0.28202E+01 -0.29937E+01 -0.30601E+01 -0.43420E+01 -0.44811E+01 -0.45362E+01 -0.45588E+01 -0.46259E+01 -0.47478E+01 -0.51325E+01 -0.52337E+01 -0.52413E+01 -0.53022E+01 -0.53109E+01 -0.53416E+01 -0.64792E+01 -0.66179E+01 -0.66656E+01 -0.67470E+01 -0.68066E+01 -0.68225E+01 -0.74096E+01
  0.38400E+03 -0.21698E+01  0.13991E+00 -0.31852E-01 -0.21698E+01 -0.21968E+01 -0.22713E+01 -0.23897E+01 -0.24145E+01 -0.24597E+01 -0.24808E+01 -0.25335E+01 -0.25971E+01 -0.26442E+01 -0.26717E+01 -0.27816E+01 -0.28781E+01 -0.29832E+01 -0.30130E+01 -0.43513E+01 -0.44893E+01 -0.45439E+01 -0.45654E+01 -0.46365E+01 -0.47323E+01 -0.51480E+01 -0.52120E+01 -0.52531E+01 -0.52819E+01 -0.53235E+01 -0.53389E+01 -0.64946E+01 -0.66126E+01 -0.66703E+01 -0.67482E+01 -0.67958E+01 -0.68086E+01 -0.74066E+01
  0.38500E+03 -0.22030E+01  0.11496E+00 -0.40572E-01 -0.22030E+01 -0.22143E+01 -0.23019E+01 -0.24009E+01 -0.24528E+01 -0.24697E+01 -0.25209E+01 -0.25373E+01 -0.26151E+01 -0.26298E+01 -0.26681E+01 -0.27963E+01 -0.28867E+01 -0.29591E+01 -0.29898E+01 -0.43650E+01 -0.44965E+01 -0.45539E+01 -0.45766E+01 -0.46494E+01 -0.47181E+01 -0.51502E+01 -0.51952E+01 -0.52489E+01 -0.52705E+01 -0.53329E+01 -0.53632E+01 -0.65132E+01 -0.66087E+01 -0.66757E+01 -0.67475E+01 -0.67792E+01 -0.67999E+01 -0.74037E+01
  0.38600E+03 -0.22174E+01  0.87823E-01 -0.47763E-01 -0.22174E+01 -0.22474E+01 -0.23346E+01 -0.23882E+01 -0.24649E+01 -0.25119E+01 -0.25337E+01 -0.25736E+01 -0.26114E+01 -0.26558E+01 -0.26917E+01 -0.28109E+01 -0.28239E+01 -0.29413E+01 -0.30078E+01 -0.43805E+01 -0.45002E+01 -0.45646E+01 -0.45888E+01 -0.46653E+01 -0.47089E+01 -0.51392E+01 -0.51896E+01 -0.52346E+01 -0.52672E+01 -0.53452E+01 -0.54005E+01 -0.65339E+01 -0.66063E+01 -0.66812E+01 -0.67465E+01 -0.67601E+01 -0.67961E+01 -0.74014E+01
  0.38700E+03 -0.22275E+01  0.60724E-01 -0.50634E-01 -0.22275E+01 -0.22785E+01 -0.23338E+01 -0.23991E+01 -0.24697E+01 -0.25346E+01 -0.25510E+01 -0.25933E+01 -0.26268E+01 -0.26900E+01 -0.27082E+01 -0.27714E+01 -0.28191E+01 -0.29370E+01 -0.30277E+01 -0.43975E+01 -0.44982E+01 -0.45687E+01 -0.46021E+01 -0.46807E+01 -0.47111E+01 -0.51248E+01 -0.51941E+01 -0.52182E+01 -0.52698E+01 -0.53561E+01 -0.54367E+01 -0.65533E+01 -0.66053E+01 -0.66861E+01 -0.67368E+01 -0.67519E+01 -0.67945E+01 -0.73998E+01
  0.38800E+03 -0.22381E+01  0.34428E-01 -0.52383E-01 -0.22381E+01 -0.22923E+01 -0.23371E+01 -0.24031E+01 -0.24876E+01 -0.25327E+01 -0.25587E+01 -0.25882E+01 -0.26552E+01 -0.26894E+01 -0.27317E+01 -0.27490E+01 -0.28707E+01 -0.29326E+01 -0.30425E+01 -0.44116E+01 -0.44972E+01 -0.45689E+01 -0.46126E+01 -0.46916E+01 -0.47210E+01 -0.51157E+01 -0.51979E+01 -0.52051E+01 -0.52767E+01 -0.53658E+01 -0.54650E+01 -0.65676E+01 -0.66052E+01 -0.66892E+01 -0.67253E+01 -0.67521E+01 -0.67933E+01 -0.73989E+01
  0.38900E+03 -0.22507E+01  0.12389E-01 -0.51559E-01 -0.22507E+01 -0.22587E+01 -0.23823E+01 -0.23981E+01 -0.24702E+01 -0.25059E+01 -0.25797E+01 -0.26091E+01 -0.26429E+01 -0.27045E+01 -0.27478E+01 -0.27760E+01 -0.28949E+01 -0.29423E+01 -0.30526E+01 -0.44165E+01 -0.45006E+01 -0.45683E+01 -0.46199E+01 -0.46949E+01 -0.47323E+01 -0.51124E+01 -0.51862E+01 -0.52124E+01 -0.52850E+01 -0.53723E+01 -0.54812E+01 -0.65732E+01 -0.66045E+01 -0.66922E+01 -0.67213E+01 -0.67533E+01 -0.67926E+01 -0.73988E+01
  0.39000E+03 -0.21999E+01 -0.52717E-02 -0.48382E-01 -0.21999E+01 -0.22766E+01 -0.23774E+01 -0.23921E+01 -0.24642E+01 -0.25211E+01 -0.25918E+01 -0.26177E+01 -0.26490E+01 -0.27239E+01 -0.27818E+01 -0.27956E+01 -0.28615E+01 -0.29861E+01 -0.30518E+01 -0.44125E+01 -0.45125E+01 -0.45661E+01 -0.46240E+01 -0.46887E+01 -0.47419E+01 -0.51150E+01 -0.51755E+01 -0.52225E+01 -0.52926E+01 -0.53753E+01 -0.54846E+01 -0.65699E+01 -0.66035E+01 -0.66979E+01 -0.67196E+01 -0.67540E+01 -0.67945E+01 -0.73994E+01
  0.39100E+03 -0.21455E+01 -0.13577E-01 -0.51389E-01 -0.21455E+01 -0.22814E+01 -0.23365E+01 -0.24013E+01 -0.25218E+01 -0.25430E+01 -0.25806E+01 -0.26490E+01 -0.26778E+01 -0.27327E+01 -0.27689E+01 -0.28134E+01 -0.28582E+01 -0.30060E+01 -0.30370E+01 -0.44077E+01 -0.45286E+01 -0.45635E+01 -0.46284E+01 -0.46713E+01 -0.47450E+01 -0.51217E+01 -0.51689E+01 -0.52347E+01 -0.52984E+01 -0.53731E+01 -0.54748E+01 -0.65613E+01 -0.66025E+01 -0.67008E+01 -0.67189E+01 -0.67550E+01 -0.68012E+01 -0.74008E+01
  0.39200E+03 -0.20976E+01 -0.12194E-01 -0.55803E-01 -0.20976E+01 -0.22272E+01 -0.23483E+01 -0.24291E+01 -0.25491E+01 -0.25737E+01 -0.26000E+01 -0.26818E+01 -0.26998E+01 -0.27274E+01 -0.27322E+01 -0.28223E+01 -0.28841E+01 -0.29831E+01 -0.30277E+01 -0.44092E+01 -0.45418E+01 -0.45648E+01 -0.46271E+01 -0.46511E+01 -0.47383E+01 -0.51300E+01 -0.51711E+01 -0.52465E+01 -0.52965E+01 -0.53689E+01 -0.54540E+01 -0.65511E+01 -0.66021E+01 -0.66950E+01 -0.67206E+01 -0.67563E+01 -0.68124E+01 -0.74029E+01
  0.39300E+03 -0.20662E+01 -0.67301E-02 -0.58233E-01 -0.20662E+01 -0.21763E+01 -0.23709E+01 -0.24680E+01 -0.25453E+01 -0.25841E+01 -0.26267E+01 -0.26977E+01 -0.27141E+01 -0.27203E+01 -0.27472E+01 -0.28275E+01 -0.28965E+01 -0.29375E+01 -0.30101E+01 -0.44146E+01 -0.45464E+01 -0.45655E+01 -0.46095E+01 -0.46480E+01 -0.47273E+01 -0.51348E+01 -0.51827E+01 -0.52532E+01 -0.52897E+01 -0.53616E+01 -0.54328E+01 -0.65411E+01 -0.66025E+01 -0.66845E+01 -0.67209E+01 -0.67580E+01 -0.68277E+01 -0.74059E+01
  0.39400E+03 -0.20527E+01  0.11471E-02 -0.57862E-01 -0.20527E+01 -0.21439E+01 -0.23944E+01 -0.24868E+01 -0.25444E+01 -0.25730E+01 -0.26157E+01 -0.26728E+01 -0.27283E+01 -0.27755E+01 -0.27853E+01 -0.28275E+01 -0.28747E+01 -0.29114E+01 -0.29826E+01 -0.44278E+01 -0.45406E+01 -0.45457E+01 -0.46028E+01 -0.46528E+01 -0.47169E+01 -0.51389E+01 -0.51998E+01 -0.52565E+01 -0.52806E+01 -0.53489E+01 -0.54141E+01 -0.65320E+01 -0.66047E+01 -0.66722E+01 -0.67197E+01 -0.67593E+01 -0.68440E+01 -0.74094E+01
  0.39500E+03 -0.20427E+01  0.14902E-01 -0.54386E-01 -0.20427E+01 -0.21300E+01 -0.24074E+01 -0.24685E+01 -0.25049E+01 -0.25884E+01 -0.26050E+01 -0.26568E+01 -0.27364E+01 -0.27854E+01 -0.28201E+01 -0.28244E+01 -0.28695E+01 -0.28942E+01 -0.29667E+01 -0.44418E+01 -0.45039E+01 -0.45401E+01 -0.46020E+01 -0.46630E+01 -0.47121E+01 -0.51399E+01 -0.52093E+01 -0.52581E+01 -0.52772E+01 -0.53334E+01 -0.54033E+01 -0.65239E+01 -0.66091E+01 -0.66599E+01 -0.67172E+01 -0.67601E+01 -0.68610E+01 -0.74133E+01
  0.39600E+03 -0.20407E+01  0.33956E-01 -0.47300E-01 -0.20407E+01 -0.21400E+01 -0.23936E+01 -0.23959E+01 -0.24794E+01 -0.25654E+01 -0.26312E+01 -0.26591E+01 -0.27205E+01 -0.27601E+01 -0.27919E+01 -0.28397E+01 -0.28641E+01 -0.29390E+01 -0.29600E+01 -0.44562E+01 -0.44663E+01 -0.45356E+01 -0.45926E+01 -0.46775E+01 -0.47136E+01 -0.51374E+01 -0.52085E+01 -0.52654E+01 -0.52832E+01 -0.53150E+01 -0.53952E+01 -0.65168E+01 -0.66150E+01 -0.66487E+01 -0.67144E+01 -0.67592E+01 -0.68768E+01 -0.74172E+01
  0.39700E+03 -0.20435E+01  0.57432E-01 -0.39730E-01 -0.20435E+01 -0.21626E+01 -0.22998E+01 -0.23737E+01 -0.24773E+01 -0.25194E+01 -0.26218E+01 -0.26795E+01 -0.27003E+01 -0.27263E+01 -0.27618E+01 -0.28451E+01 -0.28898E+01 -0.29437E+01 -0.29877E+01 -0.44349E+01 -0.44659E+01 -0.45323E+01 -0.45812E+01 -0.46911E+01 -0.47211E+01 -0.51279E+01 -0.52069E+01 -0.52642E+01 -0.52991E+01 -0.53035E+01 -0.53906E+01 -0.65114E+01 -0.66216E+01 -0.66404E+01 -0.67119E+01 -0.67571E+01 -0.68911E+01 -0.74210E+01
  0.39800E+03 -0.20411E+01  0.84566E-01 -0.33800E-01 -0.20411E+01 -0.21662E+01 -0.22487E+01 -0.23520E+01 -0.24645E+01 -0.24830E+01 -0.26041E+01 -0.26434E+01 -0.26522E+01 -0.27574E+01 -0.27652E+01 -0.28392E+01 -0.29056E+01 -0.29351E+01 -0.30138E+01 -0.44117E+01 -0.44683E+01 -0.45286E+01 -0.45750E+01 -0.47009E+01 -0.47312E+01 -0.51140E+01 -0.52022E+01 -0.52552E+01 -0.53010E+01 -0.53200E+01 -0.53917E+01 -0.65077E+01 -0.66214E+01 -0.66413E+01 -0.67097E+01 -0.67545E+01 -0.69037E+01 -0.74245E+01
  0.39900E+03 -0.20135E+01  0.11014E+00 -0.27322E-01 -0.20135E+01 -0.21554E+01 -0.22588E+01 -0.23363E+01 -0.24370E+01 -0.24685E+01 -0.25880E+01 -0.25945E+01 -0.26392E+01 -0.27460E+01 -0.27852E+01 -0.28445E+01 -0.29026E+01 -0.29296E+01 -0.30141E+01 -0.43967E+01 -0.44655E+01 -0.45198E+01 -0.45790E+01 -0.47055E+01 -0.47374E+01 -0.51005E+01 -0.51876E+01 -0.52483E+01 -0.53116E+01 -0.53320E+01 -0.54008E+01 -0.65062E+01 -0.66166E+01 -0.66493E+01 -0.67077E+01 -0.67513E+01 -0.69133E+01 -0.74273E+01
  0.40000E+03 -0.19719E+01  0.12963E+00 -0.21308E-01 -0.19719E+01 -0.21676E+01 -0.22795E+01 -0.23302E+01 -0.24182E+01 -0.24562E+01 -0.25664E+01 -0.25826E+01 -0.26451E+01 -0.27306E+01 -0.27616E+01 -0.28728E+01 -0.28850E+01 -0.29228E+01 -0.29936E+01 -0.43910E+01 -0.44590E+01 -0.45070E+01 -0.45904E+01 -0.47057E+01 -0.47374E+01 -0.50906E+01 -0.51690E+01 -0.52418E+01 -0.53283E+01 -0.53366E+01 -0.54144E+01 -0.65068E+01 -0.66116E+01 -0.66580E+01 -0.67064E+01 -0.67467E+01 -0.69209E+01 -0.74296E+01
  0.40100E+03 -0.19503E+01  0.13955E+00 -0.14828E-01 -0.19503E+01 -0.21774E+01 -0.23090E+01 -0.23356E+01 -0.24010E+01 -0.24475E+01 -0.25590E+01 -0.25923E+01 -0.26622E+01 -0.27133E+01 -0.27283E+01 -0.28550E+01 -0.28805E+01 -0.29223E+01 -0.29528E+01 -0.43907E+01 -0.44514E+01 -0.44976E+01 -0.46007E+01 -0.47007E+01 -0.47305E+01 -0.50841E+01 -0.51529E+01 -0.52354E+01 -0.53351E+01 -0.53444E+01 -0.54264E+01 -0.65090E+01 -0.66077E+01 -0.66640E+01 -0.67056E+01 -0.67410E+01 -0.69252E+01 -0.74311E+01
  0.40200E+03 -0.19559E+01  0.13839E+00 -0.92004E-02 -0.19559E+01 -0.21890E+01 -0.23141E+01 -0.23837E+01 -0.23910E+01 -0.24456E+01 -0.25558E+01 -0.26186E+01 -0.26652E+01 -0.27048E+01 -0.27079E+01 -0.28153E+01 -0.28552E+01 -0.28863E+01 -0.29452E+01 -0.43951E+01 -0.44433E+01 -0.44936E+01 -0.46079E+01 -0.46906E+01 -0.47190E+01 -0.50829E+01 -0.51420E+01 -0.52296E+01 -0.53317E+01 -0.53569E+01 -0.54329E+01 -0.65128E+01 -0.66060E+01 -0.66677E+01 -0.67048E+01 -0.67337E+01 -0.69252E+01 -0.74315E+01
  0.40300E+03 -0.19890E+01  0.12771E+00 -0.30152E-02 -0.19890E+01 -0.22085E+01 -0.23113E+01 -0.23880E+01 -0.24369E+01 -0.24609E+01 -0.25502E+01 -0.26288E+01 -0.26552E+01 -0.27007E+01 -0.27226E+01 -0.27600E+01 -0.28170E+01 -0.28381E+01 -0.29417E+01 -0.44028E+01 -0.44361E+01 -0.44942E+01 -0.46118E+01 -0.46744E+01 -0.47058E+01 -0.50868E+01 -0.51399E+01 -0.52256E+01 -0.53232E+01 -0.53627E+01 -0.54321E+01 -0.65188E+01 -0.66063E+01 -0.66685E+01 -0.67021E+01 -0.67246E+01 -0.69204E+01 -0.74305E+01
  0.40400E+03 -0.20417E+01  0.11089E+00  0.56603E-02 -0.20417E+01 -0.22330E+01 -0.23109E+01 -0.23992E+01 -0.24414E+01 -0.24923E+01 -0.25490E+01 -0.26219E+01 -0.26502E+01 -0.26810E+01 -0.27325E+01 -0.27346E+01 -0.27729E+01 -0.28168E+01 -0.29196E+01 -0.44127E+01 -0.44357E+01 -0.44974E+01 -0.46121E+01 -0.46530E+01 -0.46913E+01 -0.50954E+01 -0.51456E+01 -0.52240E+01 -0.53107E+01 -0.53604E+01 -0.54249E+01 -0.65263E+01 -0.66075E+01 -0.66677E+01 -0.66980E+01 -0.67153E+01 -0.69109E+01 -0.74282E+01
  0.40500E+03 -0.21001E+01  0.90308E-01  0.15449E-01 -0.21001E+01 -0.22498E+01 -0.23203E+01 -0.24156E+01 -0.24432E+01 -0.24798E+01 -0.25506E+01 -0.26033E+01 -0.26286E+01 -0.26753E+01 -0.27286E+01 -0.27353E+01 -0.27743E+01 -0.28252E+01 -0.28847E+01 -0.44243E+01 -0.44426E+01 -0.45041E+01 -0.46083E+01 -0.46355E+01 -0.46767E+01 -0.51134E+01 -0.51597E+01 -0.52246E+01 -0.52950E+01 -0.53493E+01 -0.54124E+01 -0.65352E+01 -0.66101E+01 -0.66644E+01 -0.66937E+01 -0.67063E+01 -0.68970E+01 -0.74247E+01
  0.40600E+03 -0.21504E+01  0.67498E-01  0.26072E-01 -0.21504E+01 -0.22432E+01 -0.23333E+01 -0.24099E+01 -0.24580E+01 -0.24767E+01 -0.25434E+01 -0.25677E+01 -0.26300E+01 -0.26899E+01 -0.27160E+01 -0.27354E+01 -0.27881E+01 -0.28535E+01 -0.28733E+01 -0.44387E+01 -0.44531E+01 -0.45123E+01 -0.46048E+01 -0.46287E+01 -0.46602E+01 -0.51385E+01 -0.51827E+01 -0.52287E+01 -0.52780E+01 -0.53325E+01 -0.53927E+01 -0.65456E+01 -0.66132E+01 -0.66578E+01 -0.66943E+01 -0.66981E+01 -0.68789E+01 -0.74203E+01
  0.40700E+03 -0.21634E+01  0.49102E-01  0.41206E-01 -0.21634E+01 -0.22191E+01 -0.23329E+01 -0.23817E+01 -0.24578E+01 -0.24884E+01 -0.25509E+01 -0.25911E+01 -0.26273E+01 -0.26608E+01 -0.27023E+01 -0.27273E+01 -0.28121E+01 -0.28857E+01 -0.29128E+01 -0.44550E+01 -0.44572E+01 -0.45210E+01 -0.46054E+01 -0.46282E+01 -0.46498E+01 -0.51658E+01 -0.52081E+01 -0.52373E+01 -0.52630E+01 -0.53134E+01 -0.53686E+01 -0.65561E+01 -0.66170E+01 -0.66494E+01 -0.66900E+01 -0.67017E+01 -0.68585E+01 -0.74157E+01
  0.40800E+03 -0.21168E+01  0.60574E-01  0.29653E-01 -0.21168E+01 -0.22204E+01 -0.23215E+01 -0.23584E+01 -0.24362E+01 -0.25221E+01 -0.25521E+01 -0.25932E+01 -0.26194E+01 -0.26619E+01 -0.27024E+01 -0.27220E+01 -0.28583E+01 -0.29339E+01 -0.29531E+01 -0.44505E+01 -0.44774E+01 -0.45315E+01 -0.45991E+01 -0.46184E+01 -0.46709E+01 -0.51921E+01 -0.52334E+01 -0.52441E+01 -0.52658E+01 -0.52923E+01 -0.53396E+01 -0.65639E+01 -0.66203E+01 -0.66443E+01 -0.66836E+01 -0.67147E+01 -0.68378E+01 -0.74116E+01
  0.40900E+03 -0.20637E+01  0.80411E-01  0.11798E-01 -0.20637E+01 -0.22135E+01 -0.23075E+01 -0.23480E+01 -0.24299E+01 -0.25252E+01 -0.25429E+01 -0.25697E+01 -0.25765E+01 -0.27007E+01 -0.27298E+01 -0.27599E+01 -0.28919E+01 -0.29735E+01 -0.29960E+01 -0.44419E+01 -0.44988E+01 -0.45409E+01 -0.45778E+01 -0.46171E+01 -0.47088E+01 -0.52117E+01 -0.52302E+01 -0.52557E+01 -0.52718E+01 -0.53011E+01 -0.53128E+01 -0.65657E+01 -0.66175E+01 -0.66489E+01 -0.66821E+01 -0.67307E+01 -0.68206E+01 -0.74084E+01
  0.41000E+03 -0.20304E+01  0.98960E-01 -0.56964E-02 -0.20304E+01 -0.21972E+01 -0.22921E+01 -0.23553E+01 -0.24231E+01 -0.24809E+01 -0.25113E+01 -0.25720E+01 -0.25909E+01 -0.27033E+01 -0.27647E+01 -0.28106E+01 -0.29217E+01 -0.29784E+01 -0.30467E+01 -0.44345E+01 -0.45147E+01 -0.45431E+01 -0.45606E+01 -0.46190E+01 -0.47485E+01 -0.52132E+01 -0.52306E+01 -0.52361E+01 -0.52703E+01 -0.52966E+01 -0.53521E+01 -0.65627E+01 -0.66089E+01 -0.66550E+01 -0.66896E+01 -0.67462E+01 -0.68121E+01 -0.74068E+01
  0.41100E+03 -0.20172E+01  0.11541E+00 -0.22140E-01 -0.20172E+01 -0.21845E+01 -0.22751E+01 -0.23713E+01 -0.24023E+01 -0.24372E+01 -0.25083E+01 -0.25740E+01 -0.26076E+01 -0.26928E+01 -0.27999E+01 -0.28400E+01 -0.29579E+01 -0.29621E+01 -0.30777E+01 -0.44296E+01 -0.45030E+01 -0.45313E+01 -0.45777E+01 -0.46208E+01 -0.47811E+01 -0.51949E+01 -0.52027E+01 -0.52364E+01 -0.52592E+01 -0.53195E+01 -0.53962E+01 -0.65586E+01 -0.65975E+01 -0.66535E+01 -0.67076E+01 -0.67580E+01 -0.68170E+01 -0.74068E+01
  0.41200E+03 -0.20275E+01  0.12459E+00 -0.37645E-01 -0.20275E+01 -0.21837E+01 -0.22677E+01 -0.23400E+01 -0.24155E+01 -0.24281E+01 -0.25137E+01 -0.25774E+01 -0.26232E+01 -0.26744E+01 -0.28079E+01 -0.28649E+01 -0.29282E+01 -0.29971E+01 -0.30879E+01 -0.44276E+01 -0.44664E+01 -0.45347E+01 -0.45960E+01 -0.46254E+01 -0.48027E+01 -0.51512E+01 -0.51922E+01 -0.52325E+01 -0.52583E+01 -0.53476E+01 -0.54330E+01 -0.65551E+01 -0.65866E+01 -0.66500E+01 -0.67266E+01 -0.67677E+01 -0.68323E+01 -0.74081E+01
  0.41300E+03 -0.20605E+01  0.12335E+00 -0.56525E-01 -0.20605E+01 -0.21971E+01 -0.22841E+01 -0.23069E+01 -0.24111E+01 -0.24764E+01 -0.25091E+01 -0.25825E+01 -0.26278E+01 -0.26706E+01 -0.27925E+01 -0.28689E+01 -0.29170E+01 -0.30222E+01 -0.30777E+01 -0.44217E+01 -0.44370E+01 -0.45406E+01 -0.46025E+01 -0.46407E+01 -0.48107E+01 -0.51093E+01 -0.51838E+01 -0.52300E+01 -0.52621E+01 -0.53754E+01 -0.54576E+01 -0.65502E+01 -0.65796E+01 -0.66477E+01 -0.67414E+01 -0.67801E+01 -0.68505E+01 -0.74104E+01
  0.41400E+03 -0.21053E+01  0.11453E+00 -0.74438E-01 -0.21053E+01 -0.22234E+01 -0.22812E+01 -0.23314E+01 -0.24169E+01 -0.24910E+01 -0.25342E+01 -0.25869E+01 -0.26124E+01 -0.26919E+01 -0.27656E+01 -0.28295E+01 -0.29410E+01 -0.30213E+01 -0.30544E+01 -0.43861E+01 -0.44432E+01 -0.45467E+01 -0.46021E+01 -0.46614E+01 -0.48043E+01 -0.50750E+01 -0.51755E+01 -0.52321E+01 -0.52669E+01 -0.54002E+01 -0.54663E+01 -0.65415E+01 -0.65786E+01 -0.66462E+01 -0.67510E+01 -0.67943E+01 -0.68671E+01 -0.74128E+01
  0.41500E+03 -0.21496E+01  0.10309E+00 -0.88863E-01 -0.21496E+01 -0.22454E+01 -0.22893E+01 -0.23635E+01 -0.24283E+01 -0.24999E+01 -0.25673E+01 -0.25970E+01 -0.26166E+01 -0.26910E+01 -0.27499E+01 -0.27890E+01 -0.29618E+01 -0.29820E+01 -0.30325E+01 -0.43526E+01 -0.44531E+01 -0.45563E+01 -0.45980E+01 -0.46813E+01 -0.47893E+01 -0.50517E+01 -0.51690E+01 -0.52373E+01 -0.52739E+01 -0.54192E+01 -0.54605E+01 -0.65322E+01 -0.65819E+01 -0.66461E+01 -0.67568E+01 -0.68056E+01 -0.68787E+01 -0.74145E+01
  0.41600E+03 -0.21904E+01  0.89875E-01 -0.99090E-01 -0.21904E+01 -0.22538E+01 -0.22870E+01 -0.23959E+01 -0.24569E+01 -0.25399E+01 -0.25620E+01 -0.26140E+01 -0.26364E+01 -0.26783E+01 -0.27484E+01 -0.27796E+01 -0.29206E+01 -0.29666E+01 -0.30071E+01 -0.43268E+01 -0.44622E+01 -0.45709E+01 -0.45911E+01 -0.46996E+01 -0.47706E+01 -0.50417E+01 -0.51632E+01 -0.52454E+01 -0.52817E+01 -0.54307E+01 -0.54415E+01 -0.65245E+01 -0.65875E+01 -0.66448E+01 -0.67604E+01 -0.68114E+01 -0.68846E+01 -0.74154E+01
  0.41700E+03 -0.22167E+01  0.76989E-01 -0.10203E+00 -0.22167E+01 -0.22602E+01 -0.22632E+01 -0.24268E+01 -0.24866E+01 -0.25214E+01 -0.25940E+01 -0.26323E+01 -0.26406E+01 -0.26885E+01 -0.27765E+01 -0.27984E+01 -0.28554E+01 -0.29376E+01 -0.29963E+01 -0.43121E+01 -0.44641E+01 -0.45842E+01 -0.45913E+01 -0.47124E+01 -0.47590E+01 -0.50440E+01 -0.51601E+01 -0.52557E+01 -0.52902E+01 -0.54132E+01 -0.54375E+01 -0.65195E+01 -0.65924E+01 -0.66432E+01 -0.67620E+01 -0.68127E+01 -0.68861E+01 -0.74154E+01
  0.41800E+03 -0.21973E+01  0.66792E-01 -0.96767E-01 -0.21973E+01 -0.22575E+01 -0.22732E+01 -0.24317E+01 -0.24736E+01 -0.25291E+01 -0.26037E+01 -0.26267E+01 -0.26686E+01 -0.27233E+01 -0.27886E+01 -0.28036E+01 -0.28302E+01 -0.29264E+01 -0.29878E+01 -0.43089E+01 -0.44545E+01 -0.45806E+01 -0.46130E+01 -0.47161E+01 -0.47619E+01 -0.50607E+01 -0.51587E+01 -0.52655E+01 -0.53001E+01 -0.53787E+01 -0.54363E+01 -0.65173E+01 -0.65964E+01 -0.66397E+01 -0.67615E+01 -0.68105E+01 -0.68840E+01 -0.74149E+01
