Carrier occupation on the iband=           1 structure at different time
        iband           ik           kx           ky           kz         E_nk         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit         psit         csit
            1           25     -0.33333      0.00000      0.00000     -4.56820      0.00013      0.00000      0.00035      0.00061      0.00035      0.00030      0.00071      0.00071      0.00051      0.00054      0.00055      0.00050      0.00059      0.00071      0.00054      0.00057      0.00040      0.00048      0.00063      0.00064      0.00055      0.00055      0.00074      0.00076      0.00064      0.00066      0.00065      0.00069      0.00047      0.00046      0.00070      0.00067      0.00061      0.00067      0.00065      0.00071      0.00037      0.00043      0.00061      0.00060      0.00049      0.00052      0.00060      0.00067      0.00035      0.00060      0.00059      0.00063      0.00051      0.00077      0.00039      0.00050      0.00053      0.00055      0.00058      0.00059      0.00054      0.00052      0.00063      0.00068      0.00039      0.00052      0.00030      0.00044      0.00057      0.00080      0.00043      0.00039      0.00043      0.00048      0.00046      0.00051      0.00050      0.00045      0.00060      0.00060      0.00045      0.00042      0.00065      0.00059      0.00064      0.00075      0.00068      0.00043      0.00080      0.00085      0.00056      0.00058      0.00041      0.00064      0.00077      0.00066      0.00044      0.00057      0.00050      0.00072      0.00043      0.00059      0.00057      0.00067      0.00044      0.00055      0.00056      0.00053      0.00073      0.00062      0.00046      0.00074      0.00049      0.00076      0.00055      0.00064      0.00043      0.00055      0.00045      0.00063      0.00067      0.00069      0.00055      0.00055      0.00071      0.00080      0.00069      0.00070      0.00091      0.00106      0.00059      0.00070      0.00053      0.00065      0.00063      0.00068      0.00065      0.00068      0.00052      0.00060      0.00059      0.00059      0.00069      0.00064      0.00068      0.00084      0.00052      0.00040      0.00076      0.00095      0.00059      0.00070      0.00043      0.00048      0.00055      0.00062      0.00076      0.00087      0.00037      0.00061      0.00042      0.00081      0.00043      0.00049      0.00061      0.00091      0.00042      0.00050      0.00061      0.00069      0.00060      0.00050      0.00060      0.00069      0.00066      0.00091      0.00061      0.00068      0.00034      0.00045      0.00083      0.00109      0.00067      0.00097      0.00083      0.00093      0.00085      0.00093      0.00080      0.00070      0.00057      0.00074      0.00051      0.00063      0.00065      0.00088      0.00050      0.00065      0.00051      0.00065      0.00024      0.00014      0.00049      0.00060      0.00061      0.00067
            1           26     -0.33333      0.16667      0.00000     -5.24710     -0.00012      0.00000      0.00030      0.00040      0.00040      0.00051      0.00031      0.00049      0.00019      0.00049      0.00022      0.00030      0.00031      0.00033      0.00022      0.00038      0.00021      0.00035      0.00034      0.00050      0.00028      0.00034      0.00036      0.00033      0.00020      0.00027      0.00041      0.00039      0.00038      0.00053      0.00029      0.00038      0.00045      0.00040      0.00036      0.00052      0.00045      0.00058      0.00031      0.00051      0.00035      0.00049      0.00028      0.00040      0.00033      0.00046      0.00039      0.00040      0.00021      0.00041      0.00022      0.00044      0.00022      0.00049      0.00043      0.00054      0.00028      0.00023      0.00028      0.00039      0.00050      0.00060      0.00030      0.00033      0.00030      0.00041      0.00027      0.00043      0.00039      0.00035      0.00036      0.00033      0.00033      0.00051      0.00032      0.00025      0.00025      0.00029      0.00038      0.00044      0.00022      0.00035      0.00043      0.00054      0.00041      0.00053      0.00024      0.00029      0.00020      0.00025      0.00050      0.00048      0.00038      0.00048      0.00034      0.00047      0.00030      0.00033      0.00030      0.00037      0.00037      0.00038      0.00022      0.00034      0.00041      0.00035      0.00035      0.00033      0.00044      0.00040      0.00033      0.00041      0.00045      0.00054      0.00042      0.00035      0.00038      0.00048      0.00033      0.00039      0.00031      0.00042      0.00038      0.00059      0.00037      0.00045      0.00044      0.00040      0.00033      0.00039      0.00031      0.00040      0.00039      0.00039      0.00038      0.00041      0.00037      0.00049      0.00039      0.00038      0.00040      0.00053      0.00037      0.00042      0.00022      0.00028      0.00032      0.00029      0.00040      0.00040      0.00035      0.00045      0.00040      0.00047      0.00033      0.00039      0.00047      0.00062      0.00031      0.00035      0.00039      0.00043      0.00029      0.00030      0.00028      0.00040      0.00028      0.00025      0.00043      0.00047      0.00039      0.00044      0.00039      0.00050      0.00039      0.00038      0.00032      0.00039      0.00036      0.00046      0.00037      0.00039      0.00049      0.00055      0.00041      0.00054      0.00037      0.00042      0.00048      0.00042      0.00036      0.00039      0.00027      0.00023      0.00037      0.00034      0.00041      0.00051      0.00043      0.00047      0.00052      0.00050
            1           27     -0.33333      0.33333      0.00000     -4.56820     -0.00015      0.00000      0.00062      0.00085      0.00074      0.00083      0.00081      0.00104      0.00044      0.00044      0.00069      0.00074      0.00044      0.00059      0.00048      0.00043      0.00082      0.00087      0.00061      0.00069      0.00060      0.00051      0.00061      0.00067      0.00048      0.00057      0.00063      0.00075      0.00031      0.00041      0.00056      0.00053      0.00057      0.00064      0.00047      0.00074      0.00071      0.00083      0.00037      0.00054      0.00059      0.00055      0.00045      0.00046      0.00067      0.00080      0.00054      0.00066      0.00066      0.00077      0.00042      0.00031      0.00049      0.00047      0.00052      0.00050      0.00040      0.00036      0.00065      0.00079      0.00055      0.00071      0.00051      0.00052      0.00042      0.00060      0.00061      0.00070      0.00039      0.00047      0.00039      0.00057      0.00065      0.00059      0.00053      0.00058      0.00047      0.00039      0.00037      0.00044      0.00059      0.00063      0.00044      0.00044      0.00062      0.00068      0.00032      0.00041      0.00059      0.00063      0.00041      0.00072      0.00053      0.00080      0.00071      0.00077      0.00061      0.00073      0.00048      0.00057      0.00059      0.00055      0.00042      0.00065      0.00073      0.00120      0.00047      0.00051      0.00079      0.00087      0.00062      0.00096      0.00060      0.00044      0.00053      0.00079      0.00082      0.00095      0.00042      0.00044      0.00050      0.00081      0.00067      0.00059      0.00070      0.00062      0.00049      0.00074      0.00054      0.00081      0.00050      0.00053      0.00054      0.00049      0.00070      0.00047      0.00057      0.00064      0.00064      0.00088      0.00071      0.00049      0.00060      0.00078      0.00056      0.00059      0.00085      0.00098      0.00073      0.00074      0.00043      0.00061      0.00053      0.00061      0.00048      0.00069      0.00095      0.00092      0.00050      0.00034      0.00050      0.00064      0.00065      0.00066      0.00069      0.00080      0.00041      0.00053      0.00053      0.00076      0.00055      0.00058      0.00053      0.00068      0.00066      0.00078      0.00062      0.00089      0.00069      0.00078      0.00051      0.00065      0.00072      0.00080      0.00068      0.00061      0.00055      0.00075      0.00043      0.00073      0.00092      0.00099      0.00057      0.00081      0.00038      0.00045      0.00062      0.00066      0.00057      0.00075      0.00075      0.00068
            1           28     -0.33333      0.50000      0.00000     -2.65290      0.00952      0.00000      0.06594      0.06027      0.08919      0.08907      0.05908      0.06102      0.06103      0.05393      0.06996      0.06506      0.05948      0.04545      0.05114      0.04555      0.05302      0.05177      0.05921      0.04750      0.06850      0.07153      0.04307      0.04457      0.06015      0.06271      0.03975      0.05301      0.05678      0.05866      0.02670      0.02950      0.03317      0.03739      0.04034      0.05067      0.03704      0.04795      0.03921      0.04789      0.03527      0.03810      0.03605      0.02885      0.03994      0.03925      0.04044      0.04230      0.04407      0.04101      0.04011      0.04656      0.03871      0.04009      0.05104      0.03909      0.06327      0.05637      0.04279      0.03458      0.02878      0.02497      0.02525      0.02350      0.03308      0.03736      0.03241      0.04089      0.04036      0.04011      0.01955      0.03411      0.02753      0.02578      0.03401      0.02919      0.03317      0.03764      0.02758      0.02912      0.03093      0.02180      0.02679      0.03870      0.04384      0.05344      0.03848      0.03202      0.05619      0.07566      0.03808      0.05183      0.02808      0.03533      0.03806      0.02215      0.03053      0.02677      0.01803      0.03075      0.02070      0.02845      0.02752      0.04503      0.03207      0.05435      0.03608      0.04693      0.03858      0.03129      0.03147      0.02653      0.03562      0.03441      0.03507      0.04886      0.02820      0.02677      0.03062      0.04817      0.02548      0.02147      0.03168      0.03071      0.03124      0.04009      0.04178      0.03841      0.02572      0.02679      0.01868      0.03286      0.02020      0.03182      0.02756      0.02978      0.02927      0.04042      0.02056      0.02354      0.03554      0.03644      0.03158      0.03563      0.02516      0.02708      0.02709      0.02842      0.02726      0.03603      0.02824      0.04041      0.03853      0.04077      0.03457      0.03116      0.02387      0.03740      0.03189      0.02895      0.03298      0.06424      0.03301      0.03875      0.03873      0.03589      0.03687      0.03492      0.03819      0.04802      0.03101      0.03533      0.02945      0.03398      0.04117      0.03598      0.03422      0.04806      0.04099      0.04703      0.02699      0.04953      0.04182      0.03683      0.03181      0.03519      0.03075      0.03765      0.03233      0.04748      0.02797      0.03913      0.02592      0.04440      0.03988      0.05357      0.02884      0.05359      0.02809      0.04032      0.04404      0.05127
            1           28     -0.33333     -0.50000      0.00000     -2.65290      0.00952      0.00000      0.06594      0.06027      0.08919      0.08907      0.05908      0.06102      0.06103      0.05393      0.06996      0.06506      0.05948      0.04545      0.05114      0.04555      0.05302      0.05177      0.05921      0.04750      0.06850      0.07153      0.04307      0.04457      0.06015      0.06271      0.03975      0.05301      0.05678      0.05866      0.02670      0.02950      0.03317      0.03739      0.04034      0.05067      0.03704      0.04795      0.03921      0.04789      0.03527      0.03810      0.03605      0.02885      0.03994      0.03925      0.04044      0.04230      0.04407      0.04101      0.04011      0.04656      0.03871      0.04009      0.05104      0.03909      0.06327      0.05637      0.04279      0.03458      0.02878      0.02497      0.02525      0.02350      0.03308      0.03736      0.03241      0.04089      0.04036      0.04011      0.01955      0.03411      0.02753      0.02578      0.03401      0.02919      0.03317      0.03764      0.02758      0.02912      0.03093      0.02180      0.02679      0.03870      0.04384      0.05344      0.03848      0.03202      0.05619      0.07566      0.03808      0.05183      0.02808      0.03533      0.03806      0.02215      0.03053      0.02677      0.01803      0.03075      0.02070      0.02845      0.02752      0.04503      0.03207      0.05435      0.03608      0.04693      0.03858      0.03129      0.03147      0.02653      0.03562      0.03441      0.03507      0.04886      0.02820      0.02677      0.03062      0.04817      0.02548      0.02147      0.03168      0.03071      0.03124      0.04009      0.04178      0.03841      0.02572      0.02679      0.01868      0.03286      0.02020      0.03182      0.02756      0.02978      0.02927      0.04042      0.02056      0.02354      0.03554      0.03644      0.03158      0.03563      0.02516      0.02708      0.02709      0.02842      0.02726      0.03603      0.02824      0.04041      0.03853      0.04077      0.03457      0.03116      0.02387      0.03740      0.03189      0.02895      0.03298      0.06424      0.03301      0.03875      0.03873      0.03589      0.03687      0.03492      0.03819      0.04802      0.03101      0.03533      0.02945      0.03398      0.04117      0.03598      0.03422      0.04806      0.04099      0.04703      0.02699      0.04953      0.04182      0.03683      0.03181      0.03519      0.03075      0.03765      0.03233      0.04748      0.02797      0.03913      0.02592      0.04440      0.03988      0.05357      0.02884      0.05359      0.02809      0.04032      0.04404      0.05127
            1           29     -0.33333     -0.33333      0.00000      0.00000     -0.00010      0.00000      0.00032      0.00030      0.00041      0.00039      0.00028      0.00026      0.00026      0.00027      0.00040      0.00036      0.00029      0.00040      0.00022      0.00035      0.00047      0.00044      0.00049      0.00055      0.00035      0.00038      0.00034      0.00045      0.00042      0.00045      0.00040      0.00037      0.00042      0.00057      0.00045      0.00036      0.00049      0.00052      0.00069      0.00112      0.00048      0.00047      0.00058      0.00052      0.02538      0.02475      0.02495      0.00808      0.02518      0.03073      0.02521      0.04734      0.02517      0.02037      0.02515      0.00920      0.02553      0.02410      0.02518      0.02178      0.02523      0.00277      0.02553      0.04733      0.02525      0.00721      0.02511      0.02667      0.02527      0.02743      0.02532      0.00087      0.02515      0.03819      0.02537      0.00931      0.02531      0.04770      0.02534      0.00302      0.02561      0.02328      0.02550      0.00493      0.02527      0.00144      0.02553      0.04810      0.02549      0.04222      0.02515      0.01874      0.02524      0.01785      0.02566      0.03956      0.02536      0.01797      0.02494      0.04920      0.02552      0.04186      0.02520      0.01897      0.02522      0.01585      0.02549      0.04774      0.02573      0.02823      0.02530      0.01922      0.02542      0.02912      0.02528      0.01486      0.02537      0.01337      0.02526      0.02484      0.02523      0.00069      0.02507      0.01628      0.02561      0.00898      0.02556      0.03899      0.02553      0.00556      0.02563      0.03569      0.02567      0.03423      0.02529      0.03637      0.02579      0.01675      0.02574      0.03860      0.02537      0.00587      0.02575      0.00127      0.02551      0.01822      0.02551      0.03748      0.02533      0.00639      0.02543      0.00969      0.02561      0.02681      0.02519      0.01691      0.02532      0.03381      0.02516      0.02963      0.02539      0.00784      0.02549      0.03195      0.02565      0.03751      0.02576      0.04164      0.02540      0.02395      0.02538      0.02509      0.02534      0.02218      0.02557      0.00983      0.02565      0.02860      0.02530      0.04572      0.02530      0.04112      0.02562      0.04821      0.02561      0.04068      0.02535      0.00158      0.02586      0.04574      0.02569      0.04953      0.02560      0.05006      0.02534      0.04874      0.02534      0.04448      0.02554      0.04859      0.02587      0.04111      0.02530      0.01905      0.02579      0.00296
            1           30     -0.33333     -0.16667      0.00000     -2.65290     -0.00498      0.05000      0.08603      0.07310      0.07564      0.07427      0.05812      0.05775      0.05775      0.06097      0.06056      0.06516      0.06813      0.04318      0.04761      0.04231      0.04773      0.06036      0.04829      0.06297      0.06785      0.07467      0.02954      0.03254      0.06379      0.04410      0.04633      0.04207      0.03719      0.02662      0.04026      0.05832      0.03509      0.05173      0.03105      0.03680      0.02664      0.03111      0.02820      0.03246      0.02659      0.03091      0.03487      0.03108      0.05176      0.05141      0.02262      0.02342      0.01567      0.02477      0.02216      0.02927      0.04752      0.03910      0.02714      0.03012      0.03168      0.02855      0.02998      0.04429      0.03679      0.04132      0.02164      0.02509      0.03977      0.03529      0.02366      0.02912      0.03142      0.03907      0.03335      0.04897      0.02149      0.03115      0.01849      0.02757      0.02992      0.03773      0.03432      0.04697      0.02671      0.02836      0.04035      0.05551      0.03413      0.04520      0.06579      0.07600      0.02981      0.04534      0.05153      0.05840      0.03688      0.05700      0.03677      0.05150      0.03230      0.03949      0.02373      0.02248      0.03433      0.03456      0.02956      0.03661      0.03216      0.04996      0.03065      0.03359      0.03366      0.04024      0.03505      0.02622      0.03717      0.03183      0.03101      0.05106      0.03442      0.02986      0.02650      0.04506      0.02165      0.02442      0.03043      0.04426      0.02735      0.03236      0.02423      0.05028      0.03358      0.03133      0.01980      0.02934      0.03047      0.04453      0.02054      0.02351      0.03063      0.03470      0.02888      0.03708      0.02604      0.04010      0.04428      0.04538      0.02180      0.03178      0.03109      0.02754      0.02471      0.02720      0.03781      0.02691      0.03765      0.04433      0.02668      0.03080      0.03321      0.03566      0.03042      0.03131      0.03395      0.04074      0.02229      0.01709      0.03575      0.04452      0.02315      0.04697      0.03146      0.02625      0.04292      0.04920      0.04075      0.04645      0.03790      0.03852      0.04160      0.03023      0.02901      0.03126      0.02358      0.03165      0.04393      0.05100      0.04284      0.03424      0.04242      0.04275      0.03976      0.05166      0.04436      0.04263      0.03631      0.03495      0.02122      0.02632      0.02343      0.02674      0.03085      0.04451      0.03226      0.04797
            1           31     -0.16667      0.00000      0.00000     -6.66290     -0.00001      0.00000      0.00010      0.00033      0.00015      0.00066      0.00010      0.00045      0.00015      0.00049      0.00020      0.00073      0.00016      0.00050      0.00014      0.00043      0.00010      0.00027      0.00011      0.00036      0.00008      0.00048      0.00021      0.00033      0.00013      0.00033      0.00009      0.00047      0.00012      0.00030      0.00011      0.00045      0.00018      0.00030      0.00014      0.00024      0.00019      0.00027      0.00013      0.00033      0.00014      0.00042      0.00015      0.00025      0.00010      0.00032      0.00012      0.00028      0.00007      0.00027      0.00016      0.00023      0.00012      0.00029      0.00013      0.00019      0.00009      0.00020      0.00013      0.00021      0.00013      0.00026      0.00009      0.00021      0.00010      0.00017      0.00010      0.00014      0.00012      0.00029      0.00016      0.00027      0.00013      0.00019      0.00013      0.00022      0.00008      0.00014      0.00015      0.00022      0.00016      0.00031      0.00010      0.00022      0.00009      0.00024      0.00015      0.00016      0.00012      0.00029      0.00016      0.00027      0.00011      0.00026      0.00015      0.00027      0.00011      0.00018      0.00012      0.00029      0.00014      0.00023      0.00011      0.00021      0.00018      0.00033      0.00015      0.00018      0.00009      0.00018      0.00011      0.00029      0.00011      0.00028      0.00013      0.00026      0.00015      0.00025      0.00012      0.00015      0.00018      0.00025      0.00010      0.00014      0.00014      0.00019      0.00019      0.00024      0.00009      0.00020      0.00012      0.00027      0.00009      0.00017      0.00013      0.00022      0.00012      0.00025      0.00015      0.00025      0.00018      0.00023      0.00015      0.00023      0.00018      0.00028      0.00018      0.00019      0.00010      0.00018      0.00011      0.00025      0.00015      0.00017      0.00014      0.00020      0.00013      0.00020      0.00014      0.00015      0.00016      0.00018      0.00010      0.00022      0.00013      0.00016      0.00018      0.00041      0.00014      0.00032      0.00010      0.00020      0.00016      0.00025      0.00008      0.00014      0.00018      0.00025      0.00013      0.00023      0.00020      0.00029      0.00021      0.00038      0.00013      0.00014      0.00013      0.00021      0.00016      0.00031      0.00018      0.00019      0.00014      0.00026      0.00012      0.00019      0.00012      0.00024      0.00012      0.00025      0.00011      0.00019
            1           32     -0.16667      0.16667      0.00000     -6.66290     -0.00002      0.00000      0.00012      0.00053      0.00012      0.00052      0.00010      0.00047      0.00015      0.00078      0.00010      0.00038      0.00014      0.00074      0.00013      0.00050      0.00011      0.00039      0.00010      0.00037      0.00009      0.00051      0.00019      0.00038      0.00019      0.00056      0.00008      0.00033      0.00010      0.00040      0.00016      0.00036      0.00013      0.00026      0.00017      0.00034      0.00011      0.00022      0.00012      0.00036      0.00009      0.00019      0.00012      0.00022      0.00015      0.00033      0.00016      0.00030      0.00009      0.00021      0.00010      0.00032      0.00012      0.00029      0.00014      0.00028      0.00012      0.00029      0.00016      0.00025      0.00013      0.00032      0.00015      0.00028      0.00012      0.00022      0.00007      0.00022      0.00014      0.00025      0.00008      0.00013      0.00019      0.00033      0.00018      0.00038      0.00007      0.00014      0.00012      0.00023      0.00012      0.00026      0.00011      0.00031      0.00014      0.00032      0.00008      0.00036      0.00009      0.00026      0.00014      0.00033      0.00012      0.00028      0.00012      0.00022      0.00011      0.00020      0.00010      0.00019      0.00019      0.00030      0.00014      0.00020      0.00016      0.00025      0.00015      0.00028      0.00009      0.00024      0.00018      0.00026      0.00015      0.00023      0.00012      0.00013      0.00013      0.00020      0.00010      0.00020      0.00013      0.00015      0.00015      0.00028      0.00011      0.00022      0.00014      0.00026      0.00013      0.00022      0.00011      0.00023      0.00015      0.00026      0.00011      0.00020      0.00018      0.00019      0.00017      0.00025      0.00014      0.00018      0.00011      0.00021      0.00015      0.00023      0.00016      0.00020      0.00015      0.00017      0.00012      0.00020      0.00013      0.00024      0.00011      0.00022      0.00018      0.00017      0.00012      0.00027      0.00015      0.00025      0.00017      0.00026      0.00015      0.00020      0.00011      0.00024      0.00009      0.00022      0.00010      0.00027      0.00016      0.00025      0.00013      0.00016      0.00015      0.00027      0.00013      0.00020      0.00013      0.00029      0.00016      0.00018      0.00018      0.00025      0.00011      0.00024      0.00011      0.00024      0.00015      0.00026      0.00014      0.00024      0.00011      0.00011      0.00020      0.00030      0.00020      0.00026      0.00012      0.00015
            1           33     -0.16667      0.33333      0.00000     -5.24710     -0.00009      0.00000      0.00024      0.00050      0.00050      0.00051      0.00042      0.00050      0.00027      0.00046      0.00027      0.00039      0.00016      0.00042      0.00021      0.00021      0.00030      0.00029      0.00027      0.00024      0.00030      0.00046      0.00049      0.00036      0.00037      0.00034      0.00045      0.00060      0.00036      0.00036      0.00046      0.00047      0.00036      0.00051      0.00044      0.00052      0.00035      0.00042      0.00046      0.00081      0.00022      0.00030      0.00051      0.00052      0.00040      0.00047      0.00025      0.00031      0.00050      0.00050      0.00027      0.00032      0.00030      0.00041      0.00046      0.00057      0.00033      0.00034      0.00038      0.00043      0.00040      0.00036      0.00022      0.00027      0.00045      0.00042      0.00033      0.00035      0.00040      0.00036      0.00034      0.00043      0.00023      0.00040      0.00022      0.00042      0.00038      0.00037      0.00035      0.00049      0.00023      0.00027      0.00034      0.00042      0.00025      0.00038      0.00028      0.00041      0.00035      0.00035      0.00036      0.00038      0.00034      0.00046      0.00020      0.00044      0.00023      0.00031      0.00037      0.00041      0.00030      0.00038      0.00026      0.00030      0.00038      0.00057      0.00038      0.00028      0.00033      0.00029      0.00044      0.00048      0.00050      0.00059      0.00040      0.00050      0.00039      0.00049      0.00042      0.00039      0.00042      0.00051      0.00030      0.00023      0.00040      0.00042      0.00037      0.00031      0.00039      0.00040      0.00028      0.00049      0.00040      0.00036      0.00040      0.00041      0.00045      0.00045      0.00055      0.00058      0.00051      0.00052      0.00041      0.00038      0.00038      0.00047      0.00032      0.00048      0.00044      0.00047      0.00032      0.00027      0.00053      0.00072      0.00039      0.00040      0.00039      0.00045      0.00047      0.00042      0.00042      0.00043      0.00040      0.00031      0.00022      0.00033      0.00041      0.00036      0.00021      0.00033      0.00034      0.00045      0.00045      0.00052      0.00028      0.00027      0.00034      0.00046      0.00047      0.00054      0.00043      0.00059      0.00041      0.00062      0.00031      0.00020      0.00043      0.00039      0.00023      0.00027      0.00025      0.00027      0.00024      0.00033      0.00042      0.00041      0.00036      0.00043      0.00049      0.00053      0.00043      0.00059
            1           34     -0.16667      0.50000      0.00000     -2.65290      0.00532      0.25000      0.08561      0.08108      0.05864      0.07310      0.06893      0.07570      0.08439      0.07518      0.07277      0.06167      0.07628      0.07859      0.07385      0.07462      0.06652      0.06292      0.05653      0.05503      0.04913      0.05089      0.05888      0.05098      0.06572      0.05612      0.04978      0.05371      0.06449      0.05875      0.05388      0.06399      0.03766      0.05708      0.04039      0.04621      0.04505      0.05847      0.03875      0.03304      0.03720      0.03174      0.03889      0.03770      0.03175      0.03450      0.03787      0.03504      0.03563      0.02775      0.04146      0.05344      0.03647      0.05095      0.03818      0.04801      0.03219      0.04018      0.03732      0.05345      0.01915      0.02642      0.03455      0.04131      0.03338      0.03116      0.03946      0.03734      0.02604      0.02146      0.02359      0.03064      0.03562      0.03860      0.04044      0.03254      0.03631      0.03224      0.03089      0.03746      0.04131      0.02951      0.04207      0.03878      0.05188      0.03951      0.03815      0.04922      0.04642      0.04870      0.04851      0.05552      0.04079      0.04841      0.04522      0.04549      0.01899      0.02844      0.03437      0.06552      0.02982      0.02911      0.02624      0.03239      0.04056      0.04733      0.03268      0.03945      0.04349      0.06709      0.02520      0.04235      0.02637      0.02996      0.02604      0.02925      0.02885      0.03337      0.02821      0.03474      0.02998      0.03808      0.02681      0.03361      0.02877      0.03836      0.03745      0.04796      0.02509      0.02313      0.02243      0.02371      0.02108      0.04692      0.02350      0.03448      0.02870      0.03225      0.02470      0.02726      0.02758      0.03806      0.02474      0.02473      0.02960      0.05007      0.03202      0.03254      0.02933      0.03574      0.03363      0.03647      0.02899      0.03552      0.02536      0.04924      0.03858      0.05479      0.03330      0.04058      0.02001      0.03030      0.04357      0.04633      0.03892      0.04792      0.03979      0.04350      0.03310      0.03414      0.02426      0.02182      0.03143      0.04405      0.03542      0.04599      0.04831      0.04522      0.03369      0.04251      0.04137      0.03462      0.03082      0.04281      0.02921      0.04597      0.03115      0.03094      0.03503      0.04817      0.04167      0.03939      0.03698      0.03953      0.02886      0.03695      0.02821      0.03968      0.02273      0.02545      0.04173      0.05051
            1           34     -0.16667     -0.50000      0.00000     -2.65290      0.00532      0.25000      0.08561      0.08108      0.05864      0.07310      0.06893      0.07570      0.08439      0.07518      0.07277      0.06167      0.07628      0.07859      0.07385      0.07462      0.06652      0.06292      0.05653      0.05503      0.04913      0.05089      0.05888      0.05098      0.06572      0.05612      0.04978      0.05371      0.06449      0.05875      0.05388      0.06399      0.03766      0.05708      0.04039      0.04621      0.04505      0.05847      0.03875      0.03304      0.03720      0.03174      0.03889      0.03770      0.03175      0.03450      0.03787      0.03504      0.03563      0.02775      0.04146      0.05344      0.03647      0.05095      0.03818      0.04801      0.03219      0.04018      0.03732      0.05345      0.01915      0.02642      0.03455      0.04131      0.03338      0.03116      0.03946      0.03734      0.02604      0.02146      0.02359      0.03064      0.03562      0.03860      0.04044      0.03254      0.03631      0.03224      0.03089      0.03746      0.04131      0.02951      0.04207      0.03878      0.05188      0.03951      0.03815      0.04922      0.04642      0.04870      0.04851      0.05552      0.04079      0.04841      0.04522      0.04549      0.01899      0.02844      0.03437      0.06552      0.02982      0.02911      0.02624      0.03239      0.04056      0.04733      0.03268      0.03945      0.04349      0.06709      0.02520      0.04235      0.02637      0.02996      0.02604      0.02925      0.02885      0.03337      0.02821      0.03474      0.02998      0.03808      0.02681      0.03361      0.02877      0.03836      0.03745      0.04796      0.02509      0.02313      0.02243      0.02371      0.02108      0.04692      0.02350      0.03448      0.02870      0.03225      0.02470      0.02726      0.02758      0.03806      0.02474      0.02473      0.02960      0.05007      0.03202      0.03254      0.02933      0.03574      0.03363      0.03647      0.02899      0.03552      0.02536      0.04924      0.03858      0.05479      0.03330      0.04058      0.02001      0.03030      0.04357      0.04633      0.03892      0.04792      0.03979      0.04350      0.03310      0.03414      0.02426      0.02182      0.03143      0.04405      0.03542      0.04599      0.04831      0.04522      0.03369      0.04251      0.04137      0.03462      0.03082      0.04281      0.02921      0.04597      0.03115      0.03094      0.03503      0.04817      0.04167      0.03939      0.03698      0.03953      0.02886      0.03695      0.02821      0.03968      0.02273      0.02545      0.04173      0.05051
