The average electron(hole) population on different diabatic wave function for one core sample. 
         time      csit(1)      csit(2)      csit(3)      csit(4)      csit(5)      csit(6)      csit(7)      csit(8)      csit(9)     csit(10)     csit(11)     csit(12)     csit(13)     csit(14)     csit(15)     csit(16)     csit(17)     csit(18)     csit(19)     csit(20)     csit(21)     csit(22)     csit(23)     csit(24)     csit(25)     csit(26)     csit(27)     csit(28)     csit(29)     csit(30)     csit(31)     csit(32)     csit(33)     csit(34)     csit(35)     csit(36)
          fs             1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21           22           23           24           25           26           27           28           29           30           31           32           33           34           35           36
  0.36900E+03  0.96885E-04  0.27200E-03  0.62687E-03  0.12850E+00  0.63369E-03  0.20588E-03  0.19282E-03  0.48213E-03  0.24667E-01  0.46330E-01  0.47002E-03  0.22764E-03  0.73497E-03  0.39115E-01  0.28114E-01  0.28306E-01  0.10151E-02  0.31904E-03  0.18310E+00  0.36250E-01  0.31752E-01  0.21287E+00  0.34966E-01  0.38834E-01  0.72751E-03  0.36858E-03  0.75935E-03  0.30590E-01  0.23255E-01  0.36236E-01  0.10874E-03  0.19609E-03  0.53103E-03  0.40199E-01  0.28483E-01  0.46472E-03
  0.37000E+03  0.62512E-04  0.23383E-03  0.38355E-03  0.12767E+00  0.45098E-03  0.22141E-03  0.13025E-03  0.44115E-03  0.29414E-01  0.44198E-01  0.56288E-03  0.19884E-03  0.49050E-03  0.36987E-01  0.24937E-01  0.32946E-01  0.65911E-03  0.40876E-03  0.15912E+00  0.34540E-01  0.33705E-01  0.23896E+00  0.37823E-01  0.39871E-01  0.48045E-03  0.39825E-03  0.73558E-03  0.36032E-01  0.26805E-01  0.27195E-01  0.17553E-03  0.17299E-03  0.46813E-03  0.35736E-01  0.26918E-01  0.46478E-03
  0.37100E+03  0.57542E-04  0.20734E-03  0.69095E-03  0.16569E+00  0.46238E-03  0.18397E-03  0.17273E-03  0.57502E-03  0.38840E-01  0.29353E-01  0.49438E-03  0.15358E-03  0.54171E-03  0.31466E-01  0.19776E-01  0.20210E-01  0.59120E-03  0.59510E-03  0.17021E+00  0.48943E-01  0.24756E-01  0.20822E+00  0.60147E-01  0.36741E-01  0.62975E-03  0.36151E-03  0.56763E-03  0.30257E-01  0.31369E-01  0.14460E-01  0.14565E-03  0.18601E-03  0.42433E-03  0.31808E-01  0.30163E-01  0.55068E-03
  0.37200E+03  0.71586E-04  0.18875E-03  0.72238E-03  0.14912E+00  0.54477E-03  0.22890E-03  0.22107E-03  0.45801E-03  0.43498E-01  0.34737E-01  0.38011E-03  0.17571E-03  0.53012E-03  0.28114E-01  0.11591E-01  0.25771E-01  0.70665E-03  0.39239E-03  0.24040E+00  0.33000E-01  0.33170E-01  0.15784E+00  0.32000E-01  0.36831E-01  0.58463E-03  0.35674E-03  0.87980E-03  0.25754E-01  0.39200E-01  0.24964E-01  0.30296E-03  0.14910E-03  0.35503E-03  0.31627E-01  0.44799E-01  0.32932E-03
  0.37300E+03  0.60036E-04  0.29803E-03  0.62181E-03  0.16402E+00  0.50684E-03  0.18225E-03  0.29567E-03  0.53006E-03  0.24465E-01  0.37531E-01  0.37925E-03  0.28575E-03  0.42415E-03  0.45553E-01  0.90767E-02  0.26290E-01  0.50824E-03  0.25537E-03  0.21753E+00  0.30010E-01  0.33647E-01  0.15297E+00  0.30504E-01  0.34237E-01  0.62178E-03  0.41338E-03  0.57143E-03  0.31782E-01  0.41488E-01  0.49932E-01  0.20266E-03  0.19955E-03  0.28992E-03  0.21269E-01  0.42719E-01  0.33640E-03
  0.37400E+03  0.62157E-04  0.20834E-03  0.85390E-03  0.15639E+00  0.49495E-03  0.15722E-03  0.25030E-03  0.52296E-03  0.39740E-01  0.44616E-01  0.35806E-03  0.17135E-03  0.53369E-03  0.33907E-01  0.28929E-01  0.37724E-01  0.43251E-03  0.25206E-03  0.16177E+00  0.51910E-01  0.33122E-01  0.17687E+00  0.25227E-01  0.50218E-01  0.51874E-03  0.48066E-03  0.87978E-03  0.28777E-01  0.21533E-01  0.40722E-01  0.18056E-03  0.15699E-03  0.23770E-03  0.34046E-01  0.27319E-01  0.42222E-03
  0.37500E+03  0.11457E-03  0.28789E-03  0.52851E-03  0.16422E+00  0.62959E-03  0.16251E-03  0.13294E-03  0.54306E-03  0.34664E-01  0.35815E-01  0.47240E-03  0.22711E-03  0.36158E-03  0.39144E-01  0.33706E-01  0.38888E-01  0.49038E-03  0.40125E-03  0.17104E+00  0.51980E-01  0.44934E-01  0.14791E+00  0.30780E-01  0.43741E-01  0.61592E-03  0.44701E-03  0.60620E-03  0.40408E-01  0.16913E-01  0.26911E-01  0.24509E-03  0.20035E-03  0.27165E-03  0.36469E-01  0.35254E-01  0.48284E-03
  0.37600E+03  0.10343E-03  0.20653E-03  0.77279E-03  0.14032E+00  0.69205E-03  0.20770E-03  0.17738E-03  0.40387E-03  0.45269E-01  0.41521E-01  0.60522E-03  0.19415E-03  0.61371E-03  0.39412E-01  0.23697E-02  0.35608E-01  0.51460E-03  0.30431E-03  0.14395E+00  0.33301E-01  0.44242E-01  0.17873E+00  0.34905E-01  0.48292E-01  0.41593E-03  0.40019E-03  0.50490E-03  0.35570E-01  0.48274E-01  0.39449E-01  0.27631E-03  0.25557E-03  0.40932E-03  0.46034E-01  0.35335E-01  0.36363E-03
  0.37700E+03  0.11566E-03  0.13982E-03  0.82219E-03  0.10681E+00  0.80718E-03  0.19486E-03  0.17483E-03  0.39214E-03  0.51087E-01  0.34087E-01  0.57555E-03  0.19982E-03  0.81129E-03  0.47958E-01  0.35120E-01  0.40044E-01  0.62030E-03  0.36919E-03  0.11973E+00  0.49581E-01  0.44305E-01  0.19017E+00  0.37755E-01  0.38735E-01  0.80719E-03  0.44110E-03  0.45527E-03  0.38621E-01  0.15659E-01  0.49622E-01  0.24330E-03  0.24147E-03  0.46560E-03  0.47283E-01  0.45298E-01  0.26158E-03
  0.37800E+03  0.11913E-03  0.25911E-03  0.78017E-03  0.12679E+00  0.58709E-03  0.10916E-03  0.19475E-03  0.40300E-03  0.34107E-01  0.46388E-01  0.44835E-03  0.33034E-03  0.66015E-03  0.46144E-01  0.15952E-01  0.42866E-01  0.57841E-03  0.45647E-03  0.13483E+00  0.26896E-01  0.38390E-01  0.19417E+00  0.28666E-01  0.41896E-01  0.58646E-03  0.35563E-03  0.51571E-03  0.43395E-01  0.34806E-01  0.38620E-01  0.19124E-03  0.24038E-03  0.45946E-03  0.53104E-01  0.45369E-01  0.33816E-03
  0.37900E+03  0.11619E-03  0.21765E-03  0.75567E-03  0.13138E+00  0.39535E-03  0.15541E-03  0.23644E-03  0.45034E-03  0.42235E-01  0.51707E-01  0.51192E-03  0.22572E-03  0.44987E-03  0.29502E-01  0.13485E-01  0.32320E-01  0.39684E-03  0.30075E-03  0.17023E+00  0.31020E-01  0.43044E-01  0.19572E+00  0.29933E-01  0.32848E-01  0.65246E-03  0.28061E-03  0.48453E-03  0.34102E-01  0.37043E-01  0.50703E-01  0.20505E-03  0.24030E-03  0.48204E-03  0.35484E-01  0.32347E-01  0.33597E-03
  0.38000E+03  0.11499E-03  0.24177E-03  0.65707E-03  0.11624E+00  0.53598E-03  0.30873E-03  0.24465E-03  0.48245E-03  0.51119E-01  0.22126E-01  0.55265E-03  0.22778E-03  0.11128E-02  0.47353E-01  0.16590E-01  0.36238E-01  0.64745E-03  0.48234E-03  0.21749E+00  0.30597E-01  0.41147E-01  0.14912E+00  0.32445E-01  0.46018E-01  0.86695E-03  0.46894E-03  0.61433E-03  0.40775E-01  0.33809E-01  0.44329E-01  0.17338E-03  0.23904E-03  0.72371E-03  0.35522E-01  0.30113E-01  0.27632E-03
  0.38100E+03  0.11222E-03  0.26715E-03  0.62671E-03  0.11513E+00  0.57422E-03  0.21438E-03  0.26762E-03  0.44548E-03  0.53636E-01  0.32445E-01  0.75088E-03  0.27360E-03  0.67776E-03  0.46210E-01  0.18561E-01  0.45369E-01  0.61695E-03  0.36146E-03  0.20056E+00  0.38323E-01  0.36716E-01  0.15559E+00  0.34742E-01  0.42495E-01  0.10463E-02  0.57245E-03  0.57639E-03  0.34307E-01  0.31496E-01  0.34774E-01  0.25478E-03  0.17203E-03  0.57733E-03  0.35506E-01  0.35378E-01  0.38271E-03
  0.38200E+03  0.78920E-04  0.29796E-03  0.86780E-03  0.14512E+00  0.67749E-03  0.31312E-03  0.22888E-03  0.42094E-03  0.64538E-01  0.30247E-01  0.50589E-03  0.29543E-03  0.63411E-03  0.48460E-01  0.14662E-01  0.30537E-01  0.37707E-03  0.35657E-03  0.18428E+00  0.32847E-01  0.26917E-01  0.15976E+00  0.39596E-01  0.33047E-01  0.82440E-03  0.36858E-03  0.43357E-03  0.37907E-01  0.35047E-01  0.34619E-01  0.25367E-03  0.27183E-03  0.60449E-03  0.36973E-01  0.37211E-01  0.41743E-03
  0.38300E+03  0.78618E-04  0.31580E-03  0.72308E-03  0.16485E+00  0.90846E-03  0.27059E-03  0.21487E-03  0.45293E-03  0.40047E-01  0.28577E-01  0.48554E-03  0.33685E-03  0.76983E-03  0.28013E-01  0.18795E-01  0.41319E-01  0.59459E-03  0.31011E-03  0.17766E+00  0.30644E-01  0.27389E-01  0.15820E+00  0.35478E-01  0.27383E-01  0.61345E-03  0.39283E-03  0.56325E-03  0.40333E-01  0.30829E-01  0.41478E-01  0.22057E-03  0.18540E-03  0.54613E-03  0.51402E-01  0.49373E-01  0.24333E-03
  0.38400E+03  0.61081E-04  0.23405E-03  0.56041E-03  0.13681E+00  0.72610E-03  0.26730E-03  0.21577E-03  0.43619E-03  0.43972E-01  0.33937E-01  0.36628E-03  0.31218E-03  0.65642E-03  0.35968E-01  0.18009E-01  0.51221E-01  0.75881E-03  0.41843E-03  0.20904E+00  0.19220E-01  0.32547E-01  0.15163E+00  0.26738E-01  0.29458E-01  0.88886E-03  0.39293E-03  0.35494E-03  0.42323E-01  0.31988E-01  0.39736E-01  0.30322E-03  0.25336E-03  0.59296E-03  0.44454E-01  0.44874E-01  0.27876E-03
  0.38500E+03  0.63245E-04  0.20520E-03  0.76456E-03  0.16752E+00  0.45267E-03  0.23976E-03  0.28859E-03  0.51806E-03  0.31853E-01  0.30571E-01  0.35688E-03  0.27711E-03  0.77095E-03  0.46402E-01  0.20733E-01  0.31054E-01  0.62962E-03  0.34384E-03  0.20155E+00  0.21699E-01  0.21078E-01  0.16594E+00  0.29105E-01  0.38379E-01  0.60904E-03  0.38912E-03  0.69478E-03  0.31155E-01  0.29628E-01  0.30796E-01  0.19709E-03  0.21645E-03  0.39591E-03  0.49245E-01  0.45607E-01  0.28423E-03
  0.38600E+03  0.10230E-03  0.13607E-03  0.63587E-03  0.19541E+00  0.45864E-03  0.14359E-03  0.18940E-03  0.28641E-03  0.44670E-01  0.28932E-01  0.44226E-03  0.29406E-03  0.45861E-03  0.34063E-01  0.23734E-01  0.42303E-01  0.87052E-03  0.48300E-03  0.16446E+00  0.31400E-01  0.33376E-01  0.16195E+00  0.32193E-01  0.30386E-01  0.41253E-03  0.31407E-03  0.84185E-03  0.30420E-01  0.26694E-01  0.31149E-01  0.22725E-03  0.29645E-03  0.43651E-03  0.38704E-01  0.42854E-01  0.28025E-03
  0.38700E+03  0.90626E-04  0.17021E-03  0.80276E-03  0.21720E+00  0.75486E-03  0.18518E-03  0.24849E-03  0.40076E-03  0.31892E-01  0.29205E-01  0.37905E-03  0.24482E-03  0.42874E-03  0.34940E-01  0.25064E-01  0.40306E-01  0.62488E-03  0.52303E-03  0.14037E+00  0.28816E-01  0.36414E-01  0.17940E+00  0.23632E-01  0.25573E-01  0.51957E-03  0.56203E-03  0.56381E-03  0.38387E-01  0.25784E-01  0.49192E-01  0.11615E-03  0.24914E-03  0.33128E-03  0.38675E-01  0.27613E-01  0.33363E-03
  0.38800E+03  0.71533E-04  0.19137E-03  0.75612E-03  0.23070E+00  0.52912E-03  0.25563E-03  0.15673E-03  0.37504E-03  0.28090E-01  0.24254E-01  0.28646E-03  0.20265E-03  0.61685E-03  0.47139E-01  0.21620E-01  0.32787E-01  0.55424E-03  0.38955E-03  0.16208E+00  0.31005E-01  0.23230E-01  0.13491E+00  0.31930E-01  0.34255E-01  0.84552E-03  0.60548E-03  0.60262E-03  0.46455E-01  0.29326E-01  0.55672E-01  0.18362E-03  0.21925E-03  0.38059E-03  0.33465E-01  0.25429E-01  0.42711E-03
  0.38900E+03  0.93732E-04  0.13251E-03  0.70549E-03  0.22191E+00  0.66029E-03  0.26429E-03  0.20989E-03  0.28008E-03  0.38029E-01  0.30395E-01  0.32184E-03  0.26220E-03  0.64509E-03  0.39179E-01  0.31350E-01  0.26832E-01  0.61286E-03  0.49705E-03  0.13388E+00  0.42802E-01  0.39647E-01  0.16293E+00  0.34245E-01  0.39781E-01  0.87303E-03  0.48414E-03  0.71465E-03  0.35040E-01  0.19646E-01  0.41271E-01  0.20533E-03  0.15659E-03  0.33165E-03  0.25783E-01  0.29289E-01  0.54287E-03
  0.39000E+03  0.95659E-04  0.19495E-03  0.85538E-03  0.16865E+00  0.65688E-03  0.25307E-03  0.24676E-03  0.37930E-03  0.41394E-01  0.49132E-01  0.38796E-03  0.24987E-03  0.51006E-03  0.40460E-01  0.43258E-01  0.35232E-01  0.96078E-03  0.53896E-03  0.11961E+00  0.39588E-01  0.39100E-01  0.16692E+00  0.23024E-01  0.37036E-01  0.81111E-03  0.62309E-03  0.91643E-03  0.37404E-01  0.78421E-02  0.35658E-01  0.20310E-03  0.16930E-03  0.45103E-03  0.54795E-01  0.51977E-01  0.41291E-03
  0.39100E+03  0.90231E-04  0.21871E-03  0.67573E-03  0.15844E+00  0.81041E-03  0.15615E-03  0.28283E-03  0.57708E-03  0.41088E-01  0.40063E-01  0.37642E-03  0.29202E-03  0.43885E-03  0.47336E-01  0.40189E-01  0.37203E-01  0.10441E-02  0.49425E-03  0.15837E+00  0.38696E-01  0.39145E-01  0.15267E+00  0.36861E-01  0.28786E-01  0.69346E-03  0.55055E-03  0.88190E-03  0.27291E-01  0.10739E-01  0.31459E-01  0.18789E-03  0.27155E-03  0.39778E-03  0.48138E-01  0.54693E-01  0.39475E-03
  0.39200E+03  0.74913E-04  0.26252E-03  0.75938E-03  0.16026E+00  0.85187E-03  0.29262E-03  0.18716E-03  0.51895E-03  0.36699E-01  0.45140E-01  0.30823E-03  0.21431E-03  0.51859E-03  0.44201E-01  0.28546E-01  0.40397E-01  0.74837E-03  0.55466E-03  0.16054E+00  0.36399E-01  0.33798E-01  0.14420E+00  0.30349E-01  0.38413E-01  0.87393E-03  0.46110E-03  0.72369E-03  0.43467E-01  0.22837E-01  0.39811E-01  0.26149E-03  0.25664E-03  0.30116E-03  0.46714E-01  0.39590E-01  0.46643E-03
  0.39300E+03  0.78737E-04  0.22798E-03  0.66776E-03  0.15625E+00  0.68811E-03  0.19389E-03  0.31460E-03  0.42418E-03  0.31219E-01  0.46898E-01  0.37977E-03  0.32208E-03  0.67268E-03  0.47889E-01  0.24646E-01  0.22723E-01  0.61225E-03  0.32894E-03  0.17809E+00  0.22077E-01  0.28145E-01  0.18775E+00  0.38402E-01  0.32419E-01  0.55446E-03  0.37412E-03  0.55265E-03  0.24185E-01  0.26197E-01  0.51092E-01  0.26948E-03  0.26296E-03  0.44070E-03  0.42866E-01  0.31275E-01  0.51026E-03
  0.39400E+03  0.63958E-04  0.17845E-03  0.60038E-03  0.18107E+00  0.83972E-03  0.18022E-03  0.25177E-03  0.43107E-03  0.37339E-01  0.37431E-01  0.52867E-03  0.17645E-03  0.68982E-03  0.33129E-01  0.21415E-01  0.26407E-01  0.58383E-03  0.26208E-03  0.17148E+00  0.23253E-01  0.21938E-01  0.20641E+00  0.33770E-01  0.30012E-01  0.46059E-03  0.39229E-03  0.66816E-03  0.18440E-01  0.29237E-01  0.43016E-01  0.27819E-03  0.21236E-03  0.43999E-03  0.45830E-01  0.32181E-01  0.40600E-03
  0.39500E+03  0.44891E-04  0.13779E-03  0.58595E-03  0.19371E+00  0.46659E-03  0.22609E-03  0.17449E-03  0.58150E-03  0.28077E-01  0.44170E-01  0.35165E-03  0.18229E-03  0.58139E-03  0.31326E-01  0.18557E-01  0.42085E-01  0.46507E-03  0.39023E-03  0.12246E+00  0.32413E-01  0.32696E-01  0.18571E+00  0.47969E-01  0.38703E-01  0.49061E-03  0.34953E-03  0.34143E-03  0.28952E-01  0.31948E-01  0.31308E-01  0.14742E-03  0.26779E-03  0.42342E-03  0.40582E-01  0.42814E-01  0.31426E-03
  0.39600E+03  0.78792E-04  0.21060E-03  0.64261E-03  0.13470E+00  0.38691E-03  0.16504E-03  0.19392E-03  0.42737E-03  0.36245E-01  0.49036E-01  0.39490E-03  0.18813E-03  0.51606E-03  0.38068E-01  0.17092E-01  0.37896E-01  0.52614E-03  0.34317E-03  0.17651E+00  0.42006E-01  0.30820E-01  0.15272E+00  0.39458E-01  0.37055E-01  0.45192E-03  0.52802E-03  0.79205E-03  0.34820E-01  0.33646E-01  0.38565E-01  0.27249E-03  0.17418E-03  0.49111E-03  0.46656E-01  0.47670E-01  0.25510E-03
  0.39700E+03  0.79052E-04  0.19655E-03  0.48086E-03  0.14901E+00  0.58137E-03  0.25534E-03  0.17730E-03  0.31263E-03  0.42952E-01  0.26259E-01  0.40585E-03  0.23178E-03  0.52589E-03  0.27206E-01  0.75920E-02  0.37592E-01  0.71443E-03  0.37904E-03  0.17472E+00  0.44792E-01  0.44547E-01  0.17236E+00  0.41746E-01  0.34011E-01  0.51659E-03  0.40454E-03  0.45049E-03  0.32177E-01  0.43393E-01  0.48649E-01  0.29166E-03  0.24079E-03  0.40254E-03  0.30481E-01  0.35547E-01  0.31647E-03
  0.39800E+03  0.89619E-04  0.19088E-03  0.67481E-03  0.15116E+00  0.81341E-03  0.19998E-03  0.15450E-03  0.22874E-03  0.24296E-01  0.30632E-01  0.40884E-03  0.25474E-03  0.42654E-03  0.48317E-01  0.21769E-01  0.39981E-01  0.62129E-03  0.50503E-03  0.17963E+00  0.36654E-01  0.36654E-01  0.18136E+00  0.36324E-01  0.26892E-01  0.77580E-03  0.42053E-03  0.62636E-03  0.39875E-01  0.29033E-01  0.38605E-01  0.23245E-03  0.28005E-03  0.40227E-03  0.37057E-01  0.34133E-01  0.32010E-03
  0.39900E+03  0.90037E-04  0.21258E-03  0.47076E-03  0.15073E+00  0.57813E-03  0.19290E-03  0.26515E-03  0.38329E-03  0.27122E-01  0.32187E-01  0.38840E-03  0.22868E-03  0.45722E-03  0.52046E-01  0.18961E-01  0.44880E-01  0.65241E-03  0.61207E-03  0.17391E+00  0.42913E-01  0.38411E-01  0.17051E+00  0.39699E-01  0.34460E-01  0.59416E-03  0.47280E-03  0.73789E-03  0.30775E-01  0.32026E-01  0.32008E-01  0.28451E-03  0.23294E-03  0.46951E-03  0.31031E-01  0.40670E-01  0.32980E-03
  0.40000E+03  0.15877E-03  0.33085E-03  0.70608E-03  0.15918E+00  0.82139E-03  0.26489E-03  0.19159E-03  0.41881E-03  0.25888E-01  0.33660E-01  0.37256E-03  0.19649E-03  0.65903E-03  0.54340E-01  0.13624E-01  0.36453E-01  0.69643E-03  0.50275E-03  0.16518E+00  0.31819E-01  0.36654E-01  0.16719E+00  0.37985E-01  0.24332E-01  0.91407E-03  0.43156E-03  0.63518E-03  0.64242E-01  0.37512E-01  0.40745E-01  0.18143E-03  0.24576E-03  0.43201E-03  0.30300E-01  0.32485E-01  0.25129E-03
  0.40100E+03  0.14315E-03  0.22722E-03  0.76514E-03  0.17653E+00  0.10251E-02  0.30442E-03  0.25597E-03  0.43784E-03  0.35386E-01  0.32526E-01  0.33636E-03  0.29109E-03  0.10502E-02  0.53367E-01  0.27626E-01  0.38315E-01  0.87081E-03  0.51560E-03  0.16996E+00  0.45846E-01  0.33968E-01  0.11839E+00  0.22617E-01  0.39103E-01  0.10044E-02  0.42618E-03  0.10177E-02  0.32185E-01  0.24010E-01  0.50358E-01  0.19396E-03  0.29745E-03  0.39892E-03  0.42814E-01  0.47170E-01  0.26197E-03
  0.40200E+03  0.95470E-04  0.16812E-03  0.72918E-03  0.20107E+00  0.44006E-03  0.23651E-03  0.25430E-03  0.38700E-03  0.42241E-01  0.38151E-01  0.44638E-03  0.28125E-03  0.73949E-03  0.27761E-01  0.22154E-01  0.40169E-01  0.72578E-03  0.63423E-03  0.13422E+00  0.44804E-01  0.43862E-01  0.14717E+00  0.32484E-01  0.40296E-01  0.81079E-03  0.46516E-03  0.76821E-03  0.28595E-01  0.29894E-01  0.35740E-01  0.36968E-03  0.27997E-03  0.42032E-03  0.43828E-01  0.39030E-01  0.27879E-03
  0.40300E+03  0.12226E-03  0.25509E-03  0.59577E-03  0.16403E+00  0.73957E-03  0.21176E-03  0.27952E-03  0.48532E-03  0.43776E-01  0.49076E-01  0.39670E-03  0.25445E-03  0.82834E-03  0.31163E-01  0.23425E-01  0.41836E-01  0.12079E-02  0.35182E-03  0.97733E-01  0.40402E-01  0.61310E-01  0.15292E+00  0.51101E-01  0.49737E-01  0.10167E-02  0.35830E-03  0.11443E-02  0.47922E-01  0.28663E-01  0.34995E-01  0.23923E-03  0.27829E-03  0.47681E-03  0.44373E-01  0.27945E-01  0.35396E-03
  0.40400E+03  0.10703E-03  0.22685E-03  0.71042E-03  0.18479E+00  0.93837E-03  0.21488E-03  0.18057E-03  0.48613E-03  0.39677E-01  0.54144E-01  0.42064E-03  0.35178E-03  0.71311E-03  0.36003E-01  0.63649E-02  0.43079E-01  0.84482E-03  0.34471E-03  0.12213E+00  0.52838E-01  0.49023E-01  0.15136E+00  0.28250E-01  0.45681E-01  0.62857E-03  0.32730E-03  0.11016E-02  0.28403E-01  0.45543E-01  0.22644E-01  0.19123E-03  0.21127E-03  0.42584E-03  0.45691E-01  0.35559E-01  0.39438E-03
  0.40500E+03  0.15527E-03  0.16257E-03  0.87882E-03  0.16775E+00  0.90733E-03  0.18550E-03  0.25398E-03  0.44322E-03  0.31202E-01  0.38691E-01  0.27708E-03  0.28566E-03  0.66398E-03  0.27841E-01  0.96963E-02  0.42138E-01  0.76221E-03  0.45920E-03  0.13470E+00  0.34888E-01  0.51781E-01  0.18140E+00  0.43572E-01  0.41371E-01  0.49740E-03  0.30000E-03  0.65610E-03  0.38752E-01  0.41642E-01  0.17087E-01  0.22214E-03  0.25729E-03  0.30828E-03  0.46328E-01  0.43070E-01  0.40798E-03
  0.40600E+03  0.88591E-04  0.15380E-03  0.88966E-03  0.14929E+00  0.81435E-03  0.18200E-03  0.21692E-03  0.39144E-03  0.45452E-01  0.53969E-01  0.32433E-03  0.23051E-03  0.49379E-03  0.37458E-01  0.72969E-02  0.27766E-01  0.73174E-03  0.47643E-03  0.10432E+00  0.33813E-01  0.40904E-01  0.21234E+00  0.39331E-01  0.36794E-01  0.42274E-03  0.40383E-03  0.72047E-03  0.42289E-01  0.43556E-01  0.27767E-01  0.23052E-03  0.18078E-03  0.35357E-03  0.41283E-01  0.48721E-01  0.34471E-03
  0.40700E+03  0.12143E-03  0.18121E-03  0.80963E-03  0.18935E+00  0.10413E-02  0.16704E-03  0.21639E-03  0.45323E-03  0.27595E-01  0.42223E-01  0.36638E-03  0.17483E-03  0.55822E-03  0.41017E-01  0.23225E-01  0.44244E-01  0.82991E-03  0.41565E-03  0.13346E+00  0.39897E-01  0.54321E-01  0.14530E+00  0.51377E-01  0.34138E-01  0.63457E-03  0.39373E-03  0.93461E-03  0.38837E-01  0.27433E-01  0.28229E-01  0.17156E-03  0.18897E-03  0.28213E-03  0.44619E-01  0.26411E-01  0.38119E-03
  0.40800E+03  0.10006E-03  0.15629E-03  0.12081E-02  0.19093E+00  0.63032E-03  0.20511E-03  0.27968E-03  0.26725E-03  0.25502E-01  0.52716E-01  0.21338E-03  0.17132E-03  0.52973E-03  0.39832E-01  0.36798E-01  0.36852E-01  0.78059E-03  0.32694E-03  0.97191E-01  0.36703E-01  0.41672E-01  0.18200E+00  0.43190E-01  0.33072E-01  0.69846E-03  0.38394E-03  0.11201E-02  0.45166E-01  0.14151E-01  0.32596E-01  0.15246E-03  0.20105E-03  0.24502E-03  0.39463E-01  0.44270E-01  0.22548E-03
  0.40900E+03  0.74582E-04  0.24648E-03  0.72946E-03  0.17810E+00  0.49664E-03  0.17467E-03  0.26758E-03  0.44267E-03  0.34885E-01  0.36088E-01  0.25950E-03  0.22248E-03  0.82729E-03  0.35831E-01  0.43454E-01  0.48443E-01  0.78022E-03  0.34388E-03  0.13177E+00  0.33838E-01  0.35253E-01  0.14827E+00  0.31678E-01  0.39439E-01  0.75125E-03  0.54357E-03  0.84210E-03  0.46175E-01  0.72964E-02  0.50017E-01  0.26464E-03  0.20910E-03  0.25931E-03  0.49681E-01  0.41748E-01  0.28631E-03
  0.41000E+03  0.69573E-04  0.15079E-03  0.88950E-03  0.16893E+00  0.68162E-03  0.12728E-03  0.28192E-03  0.40185E-03  0.46485E-01  0.27671E-01  0.28169E-03  0.25362E-03  0.86249E-03  0.38411E-01  0.26802E-01  0.43501E-01  0.62016E-03  0.20839E-03  0.13987E+00  0.42519E-01  0.23514E-01  0.15644E+00  0.31426E-01  0.39604E-01  0.69063E-03  0.40445E-03  0.79585E-03  0.35886E-01  0.23949E-01  0.44516E-01  0.16467E-03  0.19740E-03  0.32870E-03  0.47925E-01  0.54829E-01  0.31089E-03
  0.41100E+03  0.84037E-04  0.24100E-03  0.92222E-03  0.13953E+00  0.10506E-02  0.25725E-03  0.18793E-03  0.45778E-03  0.57485E-01  0.43878E-01  0.32248E-03  0.25941E-03  0.90884E-03  0.53013E-01  0.49856E-01  0.46298E-01  0.67058E-03  0.42063E-03  0.10140E+00  0.51410E-01  0.38746E-01  0.17224E+00  0.41395E-01  0.34417E-01  0.89066E-03  0.47261E-03  0.80273E-03  0.39992E-01  0.13183E-02  0.46375E-01  0.16514E-03  0.21573E-03  0.36559E-03  0.33366E-01  0.40125E-01  0.46243E-03
  0.41200E+03  0.88636E-04  0.21231E-03  0.81606E-03  0.12251E+00  0.59584E-03  0.16148E-03  0.19482E-03  0.34690E-03  0.42573E-01  0.40421E-01  0.36100E-03  0.27064E-03  0.60262E-03  0.29623E-01  0.45061E-01  0.65871E-01  0.67707E-03  0.51462E-03  0.15069E+00  0.44250E-01  0.47544E-01  0.16931E+00  0.41551E-01  0.34953E-01  0.88182E-03  0.44554E-03  0.58816E-03  0.40644E-01  0.62228E-02  0.28383E-01  0.13317E-03  0.25151E-03  0.43365E-03  0.39836E-01  0.42585E-01  0.39453E-03
  0.41300E+03  0.89997E-04  0.26514E-03  0.65758E-03  0.12897E+00  0.49199E-03  0.22890E-03  0.18732E-03  0.38527E-03  0.42782E-01  0.35565E-01  0.47842E-03  0.30070E-03  0.85574E-03  0.48474E-01  0.23599E-01  0.45777E-01  0.65494E-03  0.45607E-03  0.16262E+00  0.34161E-01  0.33448E-01  0.17585E+00  0.34837E-01  0.26594E-01  0.84257E-03  0.38795E-03  0.86850E-03  0.55997E-01  0.27171E-01  0.33349E-01  0.21713E-03  0.31252E-03  0.47378E-03  0.34904E-01  0.47362E-01  0.38885E-03
  0.41400E+03  0.67989E-04  0.29350E-03  0.69407E-03  0.12360E+00  0.61204E-03  0.17294E-03  0.30744E-03  0.30971E-03  0.54781E-01  0.37310E-01  0.54843E-03  0.22318E-03  0.73708E-03  0.26242E-01  0.29733E-01  0.42136E-01  0.61148E-03  0.41834E-03  0.17283E+00  0.25186E-01  0.28286E-01  0.18198E+00  0.41676E-01  0.37930E-01  0.78567E-03  0.40241E-03  0.77754E-03  0.46692E-01  0.20984E-01  0.31095E-01  0.19515E-03  0.26412E-03  0.53970E-03  0.40817E-01  0.50509E-01  0.24732E-03
