The average electron(hole) population on different adiabatic wave function for one core sample. 
        time       wsit(1)      wsit(2)      wsit(3)      wsit(4)      wsit(5)      wsit(6)      wsit(7)      wsit(8)      wsit(9)     wsit(10)     wsit(11)     wsit(12)     wsit(13)     wsit(14)     wsit(15)     wsit(16)     wsit(17)     wsit(18)     wsit(19)     wsit(20)     wsit(21)     wsit(22)     wsit(23)     wsit(24)     wsit(25)     wsit(26)     wsit(27)     wsit(28)     wsit(29)     wsit(30)     wsit(31)     wsit(32)     wsit(33)     wsit(34)     wsit(35)     wsit(36)
         fs              1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21           22           23           24           25           26           27           28           29           30           31           32           33           34           35           36
  0.23700E+03  0.42876E-04  0.80241E-04  0.24285E+00  0.14321E+00  0.10987E+00  0.19908E+00  0.61819E-01  0.17601E-01  0.80140E-01  0.28250E-01  0.15461E-01  0.49908E-01  0.10051E-01  0.16442E-01  0.71547E-02  0.81338E-02  0.90110E-02  0.56995E-04  0.97826E-04  0.19208E-04  0.34653E-04  0.40301E-04  0.42360E-04  0.13056E-03  0.15184E-03  0.94850E-04  0.10904E-03  0.50870E-04  0.69031E-04  0.16892E-07  0.80832E-08  0.67528E-08  0.95488E-08  0.10776E-07  0.66860E-08  0.19938E-09
  0.23800E+03  0.57379E-04  0.93653E-04  0.24787E+00  0.14544E+00  0.95153E-01  0.21043E+00  0.52988E-01  0.19287E-01  0.74965E-01  0.17576E-01  0.22140E-01  0.55335E-01  0.88789E-02  0.17512E-01  0.13214E-01  0.48196E-02  0.13420E-01  0.46473E-04  0.35781E-04  0.57197E-04  0.41347E-04  0.19577E-04  0.23440E-04  0.15853E-03  0.10624E-03  0.10938E-03  0.11799E-03  0.51313E-04  0.61391E-04  0.14065E-07  0.13615E-07  0.77159E-08  0.84803E-08  0.14232E-07  0.84002E-08  0.21186E-09
  0.23900E+03  0.97719E-04  0.85911E-04  0.25366E+00  0.14182E+00  0.90463E-01  0.22257E+00  0.90863E-01  0.16386E-01  0.41551E-01  0.13461E-01  0.12657E-01  0.59702E-01  0.10336E-01  0.16562E-01  0.10335E-01  0.71343E-02  0.11504E-01  0.45197E-04  0.39513E-04  0.51052E-04  0.25532E-04  0.31845E-04  0.37317E-04  0.11226E-03  0.17078E-03  0.86925E-04  0.61227E-04  0.81608E-04  0.76452E-04  0.18145E-07  0.14283E-07  0.12260E-07  0.11776E-07  0.35741E-08  0.91087E-08  0.17348E-09
  0.24000E+03  0.11973E-03  0.15784E-03  0.26328E+00  0.13538E+00  0.89111E-01  0.20976E+00  0.93106E-01  0.25739E-01  0.34527E-01  0.15243E-01  0.79796E-02  0.49713E-01  0.22847E-01  0.10385E-01  0.19894E-01  0.86728E-02  0.13163E-01  0.11329E-03  0.65718E-04  0.53466E-04  0.43106E-04  0.17381E-04  0.34634E-04  0.19606E-03  0.87971E-04  0.86631E-04  0.99204E-04  0.71684E-04  0.57276E-04  0.13006E-07  0.11461E-07  0.10813E-07  0.36866E-08  0.14546E-07  0.84031E-08  0.26000E-09
  0.24100E+03  0.15134E-03  0.27168E-03  0.26983E+00  0.11782E+00  0.97493E-01  0.21548E+00  0.75660E-01  0.26426E-01  0.17062E-01  0.40842E-01  0.82738E-02  0.50540E-01  0.19502E-01  0.19683E-01  0.20817E-01  0.91998E-02  0.10074E-01  0.66414E-04  0.61860E-04  0.53758E-04  0.35072E-04  0.49410E-04  0.31486E-04  0.10349E-03  0.13962E-03  0.75392E-04  0.10823E-03  0.64133E-04  0.88649E-04  0.91899E-08  0.25018E-07  0.13978E-07  0.76127E-08  0.11193E-07  0.89737E-08  0.17607E-09
  0.24200E+03  0.24106E-03  0.29559E-03  0.27881E+00  0.10447E+00  0.97118E-01  0.20807E+00  0.12607E+00  0.31169E-01  0.19101E-01  0.11781E-01  0.10986E-01  0.43991E-01  0.13894E-01  0.15570E-01  0.12082E-01  0.13709E-01  0.11787E-01  0.52136E-04  0.48959E-04  0.42460E-04  0.56722E-04  0.44833E-04  0.17190E-04  0.11504E-03  0.16245E-03  0.12437E-03  0.59866E-04  0.59512E-04  0.65415E-04  0.12740E-07  0.20736E-07  0.13237E-07  0.11620E-07  0.79534E-08  0.87046E-08  0.32730E-09
  0.24300E+03  0.32244E-03  0.34323E-03  0.28190E+00  0.97249E-01  0.98154E-01  0.18941E+00  0.10012E+00  0.27156E-01  0.35073E-01  0.17174E-01  0.19204E-01  0.47049E-01  0.14484E-01  0.17422E-01  0.12160E-01  0.29521E-01  0.12367E-01  0.48852E-04  0.70587E-04  0.57662E-04  0.35432E-04  0.39415E-04  0.27508E-04  0.13094E-03  0.14494E-03  0.12884E-03  0.71188E-04  0.75177E-04  0.48939E-04  0.24081E-07  0.10715E-07  0.11995E-07  0.17773E-07  0.16431E-07  0.56589E-08  0.16656E-09
  0.24400E+03  0.14229E-03  0.34315E-03  0.28043E+00  0.13671E+00  0.57740E-01  0.17857E+00  0.11690E+00  0.15889E-01  0.35996E-01  0.12286E-01  0.21496E-01  0.58614E-01  0.17148E-01  0.23041E-01  0.13637E-01  0.16943E-01  0.13218E-01  0.74539E-04  0.56441E-04  0.55911E-04  0.44992E-04  0.27345E-04  0.41929E-04  0.97816E-04  0.11931E-03  0.13102E-03  0.69379E-04  0.92524E-04  0.89477E-04  0.89391E-08  0.17905E-07  0.90067E-08  0.10294E-07  0.11825E-07  0.10506E-07  0.15803E-09
  0.24500E+03  0.86100E-04  0.24747E-03  0.28276E+00  0.12229E+00  0.68726E-01  0.16677E+00  0.12114E+00  0.24275E-01  0.52570E-01  0.58788E-02  0.53631E-01  0.15172E-01  0.15125E-01  0.17806E-01  0.25294E-01  0.16195E-01  0.11039E-01  0.92843E-04  0.63681E-04  0.66037E-04  0.48434E-04  0.30064E-04  0.49364E-04  0.12491E-03  0.12360E-03  0.13730E-03  0.85051E-04  0.88717E-04  0.82193E-04  0.24195E-07  0.15914E-07  0.17168E-07  0.97801E-08  0.81605E-08  0.18534E-07  0.26967E-09
  0.24600E+03  0.60924E-04  0.12351E-03  0.27309E+00  0.12816E+00  0.77237E-01  0.14650E+00  0.15664E+00  0.11722E-01  0.52235E-01  0.18128E-01  0.47931E-01  0.95212E-02  0.20176E-01  0.18029E-01  0.16379E-01  0.14310E-01  0.87801E-02  0.46701E-04  0.73612E-04  0.62530E-04  0.53329E-04  0.45549E-04  0.35301E-04  0.14305E-03  0.14846E-03  0.58594E-04  0.17102E-03  0.67362E-04  0.69988E-04  0.13234E-07  0.24622E-07  0.16103E-07  0.79551E-08  0.13575E-07  0.10509E-07  0.11195E-09
  0.24700E+03  0.59476E-04  0.10964E-03  0.29119E+00  0.12685E+00  0.65206E-01  0.14717E+00  0.14411E+00  0.97457E-02  0.66025E-01  0.13347E-01  0.44484E-01  0.20504E-01  0.17448E-01  0.78998E-02  0.16763E-01  0.13114E-01  0.14996E-01  0.74875E-04  0.58483E-04  0.45445E-04  0.48885E-04  0.43088E-04  0.42585E-04  0.17997E-03  0.13105E-03  0.10011E-03  0.64840E-04  0.92770E-04  0.95723E-04  0.81381E-08  0.16515E-07  0.17973E-07  0.10061E-07  0.11563E-07  0.74140E-08  0.99090E-10
  0.24800E+03  0.66174E-04  0.13491E-03  0.30422E+00  0.99398E-01  0.81509E-01  0.11502E+00  0.17521E+00  0.13405E-01  0.58236E-01  0.15516E-01  0.47229E-01  0.18309E-01  0.10200E-01  0.21458E-01  0.12742E-01  0.61069E-02  0.20213E-01  0.92867E-04  0.94742E-04  0.90079E-04  0.39460E-04  0.27200E-04  0.30600E-04  0.16928E-03  0.15178E-03  0.59440E-04  0.87758E-04  0.10813E-03  0.84420E-04  0.11184E-07  0.17781E-07  0.17987E-07  0.24783E-07  0.11371E-07  0.43572E-08  0.12508E-09
  0.24900E+03  0.63469E-04  0.15870E-03  0.29144E+00  0.10993E+00  0.75526E-01  0.11299E+00  0.17588E+00  0.29882E-01  0.44484E-01  0.22675E-01  0.48237E-01  0.13605E-01  0.19247E-01  0.15318E-01  0.97360E-02  0.11011E-01  0.18631E-01  0.13901E-03  0.12777E-03  0.65360E-04  0.44604E-04  0.52273E-04  0.64253E-04  0.24625E-03  0.84926E-04  0.12522E-03  0.83993E-04  0.75574E-04  0.74186E-04  0.69835E-08  0.12515E-07  0.17429E-07  0.17361E-07  0.79626E-08  0.67034E-08  0.26128E-09
  0.25000E+03  0.89322E-04  0.23295E-03  0.27411E+00  0.15618E+00  0.50238E-01  0.13431E+00  0.15328E+00  0.25196E-01  0.54727E-01  0.17319E-01  0.53574E-01  0.18855E-01  0.95709E-02  0.19090E-01  0.59544E-02  0.11592E-01  0.14622E-01  0.94763E-04  0.91365E-04  0.55685E-04  0.66314E-04  0.47191E-04  0.37516E-04  0.13861E-03  0.15408E-03  0.12623E-03  0.99522E-04  0.57993E-04  0.87010E-04  0.97698E-08  0.93928E-08  0.18935E-07  0.11025E-07  0.92489E-08  0.87597E-08  0.16049E-09
  0.25100E+03  0.12353E-03  0.24420E-03  0.25852E+00  0.16617E+00  0.59446E-01  0.13424E+00  0.15659E+00  0.22329E-01  0.50347E-01  0.17669E-01  0.58209E-01  0.23960E-01  0.10695E-01  0.94839E-02  0.72286E-02  0.77133E-02  0.16081E-01  0.83496E-04  0.42282E-04  0.45924E-04  0.36832E-04  0.36337E-04  0.48756E-04  0.15972E-03  0.95785E-04  0.13202E-03  0.63794E-04  0.59791E-04  0.14415E-03  0.13866E-07  0.11888E-07  0.11053E-07  0.12679E-07  0.15867E-07  0.91009E-08  0.27980E-09
  0.25200E+03  0.10903E-03  0.24462E-03  0.25276E+00  0.16081E+00  0.75481E-01  0.13272E+00  0.14246E+00  0.28174E-01  0.50968E-01  0.92161E-02  0.56858E-01  0.23683E-01  0.19239E-01  0.13684E-01  0.66267E-02  0.11372E-01  0.14661E-01  0.78719E-04  0.53801E-04  0.61917E-04  0.27997E-04  0.40589E-04  0.24116E-04  0.14619E-03  0.97786E-04  0.17004E-03  0.10002E-03  0.66538E-04  0.78226E-04  0.16304E-07  0.19785E-07  0.17939E-07  0.99937E-08  0.94636E-08  0.70713E-08  0.25516E-09
  0.25300E+03  0.12207E-03  0.33451E-03  0.28381E+00  0.12804E+00  0.74970E-01  0.12185E+00  0.16346E+00  0.25809E-01  0.50107E-01  0.27259E-01  0.41659E-01  0.12768E-01  0.13225E-01  0.14922E-01  0.17172E-01  0.61882E-02  0.17377E-01  0.52352E-04  0.61905E-04  0.62246E-04  0.33826E-04  0.39273E-04  0.33827E-04  0.13626E-03  0.57277E-04  0.15063E-03  0.11484E-03  0.86067E-04  0.10506E-03  0.12227E-07  0.15790E-07  0.24960E-07  0.89275E-08  0.12902E-07  0.12546E-07  0.25484E-09
  0.25400E+03  0.16968E-03  0.34110E-03  0.33507E+00  0.88818E-01  0.59286E-01  0.12868E+00  0.16652E+00  0.18765E-01  0.54023E-01  0.26598E-01  0.41531E-01  0.55459E-02  0.22658E-01  0.11443E-01  0.11588E-01  0.13859E-01  0.14041E-01  0.12765E-03  0.73457E-04  0.41347E-04  0.35279E-04  0.61491E-04  0.35891E-04  0.12292E-03  0.13949E-03  0.17187E-03  0.79400E-04  0.64040E-04  0.97881E-04  0.12438E-07  0.17157E-07  0.12587E-07  0.11644E-07  0.14891E-07  0.69930E-08  0.18862E-09
  0.25500E+03  0.18522E-03  0.18735E-03  0.31887E+00  0.10651E+00  0.53492E-01  0.12850E+00  0.14728E+00  0.25434E-01  0.49892E-01  0.20194E-01  0.15796E-01  0.47278E-01  0.29930E-01  0.10356E-01  0.13967E-01  0.15062E-01  0.16107E-01  0.71922E-04  0.61170E-04  0.27267E-04  0.42641E-04  0.66014E-04  0.32490E-04  0.14560E-03  0.12573E-03  0.98836E-04  0.68566E-04  0.95975E-04  0.12708E-03  0.16771E-07  0.14118E-07  0.17263E-07  0.90762E-08  0.11660E-07  0.55234E-08  0.18885E-09
  0.25600E+03  0.24168E-03  0.21608E-03  0.30919E+00  0.11779E+00  0.54455E-01  0.13742E+00  0.13052E+00  0.20917E-01  0.50427E-01  0.26260E-01  0.69490E-02  0.50033E-01  0.30877E-01  0.19213E-01  0.15507E-01  0.15162E-01  0.13920E-01  0.59825E-04  0.42233E-04  0.44655E-04  0.46188E-04  0.42300E-04  0.23281E-04  0.14059E-03  0.94659E-04  0.70128E-04  0.12618E-03  0.13584E-03  0.83261E-04  0.18045E-07  0.13426E-07  0.13528E-07  0.91981E-08  0.11581E-07  0.10691E-07  0.12813E-09
  0.25700E+03  0.21284E-03  0.24881E-03  0.29852E+00  0.13050E+00  0.52693E-01  0.13648E+00  0.13159E+00  0.18281E-01  0.37243E-01  0.19772E-01  0.35851E-01  0.53925E-01  0.30980E-01  0.13737E-01  0.93771E-02  0.18631E-01  0.11076E-01  0.66048E-04  0.32809E-04  0.30954E-04  0.26003E-04  0.41057E-04  0.26909E-04  0.16860E-03  0.11114E-03  0.11368E-03  0.61508E-04  0.11777E-03  0.77811E-04  0.18304E-07  0.91031E-08  0.11190E-07  0.14430E-07  0.11149E-07  0.95907E-08  0.23115E-09
  0.25800E+03  0.29775E-03  0.29590E-03  0.29523E+00  0.13581E+00  0.52306E-01  0.13341E+00  0.10246E+00  0.29447E-01  0.55733E-01  0.49001E-01  0.14553E-01  0.57849E-01  0.13879E-01  0.26131E-01  0.10778E-01  0.10813E-01  0.11119E-01  0.38768E-04  0.43512E-04  0.24981E-04  0.26963E-04  0.34951E-04  0.40705E-04  0.21674E-03  0.17142E-03  0.11094E-03  0.52534E-04  0.70734E-04  0.69887E-04  0.33353E-07  0.13599E-07  0.13180E-07  0.56905E-08  0.77689E-08  0.10754E-07  0.20165E-09
  0.25900E+03  0.26941E-03  0.30958E-03  0.28806E+00  0.13576E+00  0.58302E-01  0.13614E+00  0.11722E+00  0.20359E-01  0.51115E-01  0.40811E-01  0.22643E-01  0.53731E-01  0.12851E-01  0.25484E-01  0.17507E-01  0.83442E-02  0.10224E-01  0.26114E-04  0.38354E-04  0.29543E-04  0.47005E-04  0.43905E-04  0.37779E-04  0.17107E-03  0.88620E-04  0.82805E-04  0.80655E-04  0.12068E-03  0.10258E-03  0.29219E-07  0.88922E-08  0.18150E-07  0.82361E-08  0.12895E-07  0.19001E-07  0.12269E-09
  0.26000E+03  0.29336E-03  0.26739E-03  0.28914E+00  0.13778E+00  0.61428E-01  0.15279E+00  0.99082E-01  0.30585E-01  0.39151E-01  0.53997E-01  0.15668E-01  0.59822E-01  0.14447E-01  0.11618E-01  0.12350E-01  0.91602E-02  0.11432E-01  0.35896E-04  0.64673E-04  0.68675E-04  0.84445E-04  0.51367E-04  0.36336E-04  0.10794E-03  0.15090E-03  0.13986E-03  0.86122E-04  0.92481E-04  0.75333E-04  0.22040E-07  0.97207E-08  0.11330E-07  0.18609E-07  0.15093E-07  0.13686E-07  0.22955E-09
  0.26100E+03  0.31596E-03  0.17064E-03  0.29117E+00  0.11230E+00  0.86958E-01  0.14335E+00  0.11197E+00  0.22105E-01  0.49879E-01  0.12061E-01  0.40230E-01  0.65886E-01  0.98670E-02  0.95193E-02  0.13575E-01  0.18911E-01  0.10646E-01  0.60282E-04  0.60095E-04  0.95235E-04  0.96858E-04  0.50044E-04  0.29484E-04  0.19127E-03  0.14767E-03  0.12474E-03  0.55568E-04  0.10405E-03  0.75189E-04  0.23739E-07  0.93371E-08  0.12829E-07  0.18236E-07  0.12370E-07  0.91566E-08  0.17610E-09
  0.26200E+03  0.12011E-03  0.14338E-03  0.29952E+00  0.12023E+00  0.77995E-01  0.13759E+00  0.11193E+00  0.21554E-01  0.49414E-01  0.11272E-01  0.43144E-01  0.56281E-01  0.58336E-02  0.10702E-01  0.21812E-01  0.22980E-01  0.84125E-02  0.78381E-04  0.75347E-04  0.93376E-04  0.60290E-04  0.39632E-04  0.33653E-04  0.13002E-03  0.69728E-04  0.92531E-04  0.14253E-03  0.14433E-03  0.10942E-03  0.25932E-07  0.12571E-07  0.84808E-08  0.20457E-07  0.16974E-07  0.11024E-07  0.27902E-09
  0.26300E+03  0.10883E-03  0.12689E-03  0.29319E+00  0.11553E+00  0.80882E-01  0.12589E+00  0.12160E+00  0.20147E-01  0.54197E-01  0.23108E-01  0.47287E-01  0.55163E-01  0.50870E-02  0.12633E-01  0.19238E-01  0.15570E-01  0.92161E-02  0.10590E-03  0.47354E-04  0.47160E-04  0.79996E-04  0.40634E-04  0.54778E-04  0.13957E-03  0.11011E-03  0.94218E-04  0.44773E-04  0.13199E-03  0.13082E-03  0.22946E-07  0.12793E-07  0.93145E-08  0.18644E-07  0.15645E-07  0.72056E-08  0.19345E-09
  0.26400E+03  0.13181E-03  0.16940E-03  0.26660E+00  0.13042E+00  0.87347E-01  0.11405E+00  0.12837E+00  0.31998E-01  0.57465E-01  0.18695E-01  0.50103E-01  0.46547E-01  0.11378E-01  0.13773E-01  0.14077E-01  0.14139E-01  0.13755E-01  0.86918E-04  0.63872E-04  0.58770E-04  0.52054E-04  0.24798E-04  0.39367E-04  0.17022E-03  0.13838E-03  0.73501E-04  0.35479E-04  0.13501E-03  0.11397E-03  0.23246E-07  0.15598E-07  0.82316E-08  0.16452E-07  0.14405E-07  0.71482E-08  0.17471E-09
  0.26500E+03  0.25092E-03  0.28876E-03  0.24531E+00  0.14370E+00  0.84761E-01  0.10974E+00  0.15250E+00  0.32466E-01  0.61840E-01  0.13369E-01  0.38216E-01  0.50201E-01  0.14698E-01  0.20267E-01  0.12311E-01  0.96898E-02  0.94364E-02  0.75306E-04  0.43888E-04  0.39923E-04  0.46768E-04  0.41737E-04  0.52022E-04  0.15796E-03  0.59350E-04  0.91864E-04  0.10266E-03  0.13383E-03  0.10426E-03  0.30679E-07  0.19752E-07  0.10185E-07  0.14736E-07  0.95873E-08  0.12347E-07  0.17624E-09
  0.26600E+03  0.36943E-03  0.25810E-03  0.23948E+00  0.14756E+00  0.86699E-01  0.10976E+00  0.12267E+00  0.62609E-01  0.46063E-01  0.13827E-01  0.43117E-01  0.55508E-01  0.15948E-01  0.23892E-01  0.12986E-01  0.93255E-02  0.89306E-02  0.48146E-04  0.59165E-04  0.55131E-04  0.58034E-04  0.60213E-04  0.53996E-04  0.15947E-03  0.83957E-04  0.12725E-03  0.12336E-03  0.67229E-04  0.10418E-03  0.25996E-07  0.25462E-07  0.15118E-07  0.94488E-08  0.14749E-07  0.69733E-08  0.21015E-09
  0.26700E+03  0.50737E-03  0.25775E-03  0.22044E+00  0.18735E+00  0.72591E-01  0.80427E-01  0.13155E+00  0.71175E-01  0.62346E-01  0.11403E-01  0.40221E-01  0.56544E-01  0.10292E-01  0.15273E-01  0.11417E-01  0.12642E-01  0.14631E-01  0.60180E-04  0.49040E-04  0.48021E-04  0.62333E-04  0.48648E-04  0.20896E-04  0.11989E-03  0.50280E-04  0.10514E-03  0.21188E-03  0.95131E-04  0.69248E-04  0.96111E-08  0.19946E-07  0.16585E-07  0.87333E-08  0.16288E-07  0.46345E-08  0.24229E-09
  0.26800E+03  0.36509E-03  0.22237E-03  0.21338E+00  0.20082E+00  0.67093E-01  0.96739E-01  0.14469E+00  0.55091E-01  0.47790E-01  0.10876E-01  0.47383E-01  0.49281E-01  0.17847E-01  0.13740E-01  0.83617E-02  0.13767E-01  0.11439E-01  0.47416E-04  0.12422E-03  0.67258E-04  0.57972E-04  0.56428E-04  0.36543E-04  0.22264E-03  0.65420E-04  0.16434E-03  0.10772E-03  0.86974E-04  0.82824E-04  0.22217E-07  0.16415E-07  0.14276E-07  0.11190E-07  0.13842E-07  0.10700E-07  0.14987E-09
  0.26900E+03  0.18081E-03  0.23254E-03  0.21927E+00  0.20836E+00  0.55008E-01  0.10369E+00  0.12906E+00  0.66530E-01  0.44846E-01  0.98539E-02  0.49856E-01  0.42487E-01  0.10852E-01  0.19066E-01  0.13659E-01  0.16145E-01  0.98146E-02  0.50987E-04  0.76549E-04  0.46676E-04  0.33662E-04  0.43230E-04  0.45241E-04  0.19351E-03  0.19349E-03  0.17534E-03  0.85297E-04  0.77435E-04  0.68256E-04  0.94451E-08  0.10130E-07  0.13629E-07  0.16199E-07  0.10301E-07  0.91592E-08  0.18813E-09
  0.27000E+03  0.13224E-03  0.19889E-03  0.23847E+00  0.17810E+00  0.62483E-01  0.91101E-01  0.13577E+00  0.55681E-01  0.48297E-01  0.20585E-01  0.49361E-01  0.48076E-01  0.96173E-02  0.19825E-01  0.91713E-02  0.17600E-01  0.14391E-01  0.50024E-04  0.82756E-04  0.10512E-03  0.64551E-04  0.37643E-04  0.33339E-04  0.16270E-03  0.16597E-03  0.82780E-04  0.13395E-03  0.13133E-03  0.85342E-04  0.22495E-07  0.12494E-07  0.66071E-08  0.84639E-08  0.13058E-07  0.61203E-08  0.20201E-09
  0.27100E+03  0.53656E-04  0.12777E-03  0.21265E+00  0.18077E+00  0.84408E-01  0.79406E-01  0.11229E+00  0.77491E-01  0.48692E-01  0.25488E-01  0.55051E-01  0.46683E-01  0.16909E-01  0.13084E-01  0.16318E-01  0.16690E-01  0.12782E-01  0.50946E-04  0.57577E-04  0.74912E-04  0.48843E-04  0.59811E-04  0.22107E-04  0.18241E-03  0.16222E-03  0.66284E-04  0.14151E-03  0.10987E-03  0.12485E-03  0.14916E-07  0.14568E-07  0.17988E-07  0.13643E-07  0.22390E-07  0.10278E-07  0.20202E-09
  0.27200E+03  0.69214E-04  0.49989E-04  0.24541E+00  0.15001E+00  0.92163E-01  0.75931E-01  0.11547E+00  0.76145E-01  0.79302E-01  0.29207E-01  0.15240E-01  0.53436E-01  0.81892E-02  0.11846E-01  0.15863E-01  0.19523E-01  0.10995E-01  0.60581E-04  0.67847E-04  0.46747E-04  0.67750E-04  0.45182E-04  0.64674E-04  0.16443E-03  0.13827E-03  0.79375E-04  0.21904E-03  0.64932E-04  0.13286E-03  0.19212E-07  0.11390E-07  0.15204E-07  0.72091E-08  0.13465E-07  0.79070E-08  0.55599E-09
  0.27300E+03  0.61139E-04  0.86192E-04  0.23900E+00  0.15592E+00  0.96546E-01  0.60809E-01  0.13242E+00  0.78647E-01  0.85988E-01  0.17641E-01  0.11176E-01  0.52288E-01  0.13503E-01  0.11655E-01  0.16476E-01  0.12824E-01  0.13781E-01  0.86448E-04  0.56590E-04  0.53682E-04  0.81201E-04  0.48365E-04  0.29112E-04  0.19077E-03  0.13364E-03  0.14212E-03  0.14253E-03  0.11807E-03  0.91229E-04  0.14914E-07  0.10329E-07  0.28720E-07  0.79372E-08  0.60271E-08  0.10453E-07  0.22105E-09
  0.27400E+03  0.87389E-04  0.16327E-03  0.23644E+00  0.15820E+00  0.89958E-01  0.63661E-01  0.13432E+00  0.80315E-01  0.86619E-01  0.23536E-01  0.97760E-02  0.46065E-01  0.17753E-01  0.19717E-01  0.11755E-01  0.71061E-02  0.13421E-01  0.58521E-04  0.59087E-04  0.32959E-04  0.78482E-04  0.44426E-04  0.26622E-04  0.17900E-03  0.18432E-03  0.10075E-03  0.14387E-03  0.70577E-04  0.11938E-03  0.10943E-07  0.19700E-07  0.19181E-07  0.73435E-08  0.14090E-07  0.81300E-08  0.23806E-09
  0.27500E+03  0.19111E-03  0.21442E-03  0.24488E+00  0.14011E+00  0.85992E-01  0.99511E-01  0.12902E+00  0.49447E-01  0.89684E-01  0.21995E-01  0.21475E-01  0.47438E-01  0.16097E-01  0.15610E-01  0.99693E-02  0.14240E-01  0.13050E-01  0.71095E-04  0.73129E-04  0.33027E-04  0.30373E-04  0.35199E-04  0.40403E-04  0.16572E-03  0.14579E-03  0.19767E-03  0.76588E-04  0.11645E-03  0.87634E-04  0.37021E-07  0.20060E-07  0.19440E-07  0.13562E-07  0.11741E-07  0.92555E-08  0.22543E-09
  0.27600E+03  0.19182E-03  0.16188E-03  0.26060E+00  0.12204E+00  0.88268E-01  0.11194E+00  0.12853E+00  0.48378E-01  0.74520E-01  0.31066E-01  0.64645E-02  0.51350E-01  0.20822E-01  0.92531E-02  0.14218E-01  0.10825E-01  0.20311E-01  0.66024E-04  0.67302E-04  0.24687E-04  0.36350E-04  0.37530E-04  0.21284E-04  0.17462E-03  0.12374E-03  0.17741E-03  0.76260E-04  0.13141E-03  0.11445E-03  0.15941E-07  0.22689E-07  0.34348E-07  0.10667E-07  0.11697E-07  0.10220E-07  0.21551E-09
  0.27700E+03  0.15642E-03  0.16526E-03  0.24308E+00  0.13783E+00  0.10388E+00  0.11275E+00  0.14134E+00  0.13134E-01  0.89427E-01  0.18562E-01  0.12300E-01  0.52399E-01  0.18166E-01  0.14627E-01  0.12689E-01  0.16839E-01  0.11610E-01  0.54757E-04  0.67051E-04  0.53956E-04  0.23173E-04  0.55982E-04  0.24418E-04  0.10832E-03  0.15668E-03  0.15365E-03  0.14505E-03  0.15708E-03  0.47622E-04  0.12610E-07  0.14912E-07  0.12336E-07  0.17893E-07  0.12109E-07  0.11996E-07  0.23585E-09
  0.27800E+03  0.20921E-03  0.19864E-03  0.21678E+00  0.15390E+00  0.11091E+00  0.12378E+00  0.12847E+00  0.20543E-01  0.89687E-01  0.12757E-01  0.34721E-01  0.41245E-01  0.13196E-01  0.19922E-01  0.85701E-02  0.12202E-01  0.11888E-01  0.10780E-03  0.28639E-04  0.52488E-04  0.15644E-04  0.37395E-04  0.36307E-04  0.13418E-03  0.16334E-03  0.15417E-03  0.85822E-04  0.10653E-03  0.95434E-04  0.13594E-07  0.28175E-07  0.10737E-07  0.11343E-07  0.10096E-07  0.10537E-07  0.19184E-09
  0.27900E+03  0.19784E-03  0.20983E-03  0.21995E+00  0.15575E+00  0.10632E+00  0.12576E+00  0.13470E+00  0.21277E-01  0.89621E-01  0.22717E-01  0.13164E-01  0.47314E-01  0.87800E-02  0.12517E-01  0.87452E-02  0.17924E-01  0.14095E-01  0.51162E-04  0.46533E-04  0.53675E-04  0.19748E-04  0.46767E-04  0.25902E-04  0.17421E-03  0.13267E-03  0.11912E-03  0.80135E-04  0.87296E-04  0.11631E-03  0.15020E-07  0.17772E-07  0.25310E-07  0.13897E-07  0.86687E-08  0.74020E-08  0.19589E-09
  0.28000E+03  0.20891E-03  0.24051E-03  0.21369E+00  0.17101E+00  0.10111E+00  0.81256E-01  0.16290E+00  0.43307E-01  0.27396E-01  0.59051E-01  0.16820E-01  0.51317E-01  0.19233E-01  0.11542E-01  0.91997E-02  0.16615E-01  0.14200E-01  0.34226E-04  0.39037E-04  0.32598E-04  0.41533E-04  0.25469E-04  0.14154E-04  0.12495E-03  0.15230E-03  0.89445E-04  0.14874E-03  0.91817E-04  0.10426E-03  0.12053E-07  0.13420E-07  0.17997E-07  0.79473E-08  0.15140E-07  0.45238E-08  0.23943E-09
  0.28100E+03  0.14960E-03  0.69564E-03  0.20528E+00  0.19741E+00  0.85427E-01  0.79431E-01  0.15728E+00  0.44325E-01  0.11698E-01  0.54940E-01  0.28108E-01  0.62418E-01  0.25660E-01  0.13434E-01  0.87850E-02  0.13866E-01  0.10114E-01  0.63003E-04  0.68524E-04  0.38525E-04  0.33094E-04  0.95605E-04  0.10664E-04  0.11127E-03  0.97873E-04  0.13795E-03  0.15854E-03  0.84241E-04  0.91550E-04  0.70528E-08  0.20685E-07  0.15459E-07  0.86471E-08  0.14147E-07  0.10237E-07  0.25008E-09
