Averager of naver=      20 pes(ifre,isnap),ifre=0,nfre)
        time    active_pes       pes(1)       pes(2)       pes(3)       pes(4)       pes(5)       pes(6)       pes(7)       pes(8)       pes(9)      pes(10)      pes(11)      pes(12)      pes(13)      pes(14)      pes(15)      pes(16)      pes(17)      pes(18)      pes(19)      pes(20)      pes(21)      pes(22)      pes(23)      pes(24)      pes(25)      pes(26)      pes(27)      pes(28)      pes(29)      pes(30)      pes(31)      pes(32)      pes(33)      pes(34)      pes(35)      pes(36)
           fs           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV           eV
  0.38100E+03 -0.21181E+01  0.62701E-01 -0.59232E-01 -0.21826E+01 -0.22609E+01 -0.23395E+01 -0.23981E+01 -0.24536E+01 -0.25073E+01 -0.25578E+01 -0.26061E+01 -0.26564E+01 -0.26992E+01 -0.27421E+01 -0.27982E+01 -0.28432E+01 -0.29210E+01 -0.29950E+01 -0.43899E+01 -0.44664E+01 -0.45592E+01 -0.46081E+01 -0.46695E+01 -0.47416E+01 -0.51225E+01 -0.51947E+01 -0.52540E+01 -0.53101E+01 -0.53617E+01 -0.54300E+01 -0.65504E+01 -0.66117E+01 -0.66631E+01 -0.67059E+01 -0.67609E+01 -0.68222E+01 -0.74044E+01
  0.38200E+03 -0.21177E+01  0.64166E-01 -0.59021E-01 -0.21813E+01 -0.22627E+01 -0.23389E+01 -0.24038E+01 -0.24541E+01 -0.25072E+01 -0.25568E+01 -0.26000E+01 -0.26523E+01 -0.26896E+01 -0.27492E+01 -0.27965E+01 -0.28428E+01 -0.29194E+01 -0.29898E+01 -0.43869E+01 -0.44698E+01 -0.45565E+01 -0.46109E+01 -0.46673E+01 -0.47428E+01 -0.51199E+01 -0.51948E+01 -0.52525E+01 -0.53097E+01 -0.53604E+01 -0.54328E+01 -0.65511E+01 -0.66117E+01 -0.66628E+01 -0.67051E+01 -0.67606E+01 -0.68214E+01 -0.74041E+01
  0.38300E+03 -0.21229E+01  0.65583E-01 -0.56044E-01 -0.21832E+01 -0.22626E+01 -0.23346E+01 -0.24056E+01 -0.24591E+01 -0.25007E+01 -0.25561E+01 -0.25944E+01 -0.26464E+01 -0.26890E+01 -0.27468E+01 -0.27945E+01 -0.28449E+01 -0.29127E+01 -0.29896E+01 -0.43883E+01 -0.44725E+01 -0.45472E+01 -0.46124E+01 -0.46655E+01 -0.47453E+01 -0.51177E+01 -0.51906E+01 -0.52476E+01 -0.53079E+01 -0.53651E+01 -0.54360E+01 -0.65523E+01 -0.66101E+01 -0.66625E+01 -0.67064E+01 -0.67614E+01 -0.68198E+01 -0.74039E+01
  0.38400E+03 -0.21265E+01  0.67262E-01 -0.50526E-01 -0.21844E+01 -0.22559E+01 -0.23324E+01 -0.24018E+01 -0.24522E+01 -0.25024E+01 -0.25545E+01 -0.25951E+01 -0.26475E+01 -0.26883E+01 -0.27369E+01 -0.27945E+01 -0.28470E+01 -0.29090E+01 -0.29883E+01 -0.43930E+01 -0.44693E+01 -0.45444E+01 -0.46080E+01 -0.46642E+01 -0.47473E+01 -0.51125E+01 -0.51834E+01 -0.52460E+01 -0.53044E+01 -0.53730E+01 -0.54399E+01 -0.65530E+01 -0.66094E+01 -0.66622E+01 -0.67082E+01 -0.67619E+01 -0.68189E+01 -0.74039E+01
  0.38500E+03 -0.21270E+01  0.69030E-01 -0.43561E-01 -0.21776E+01 -0.22495E+01 -0.23254E+01 -0.23980E+01 -0.24439E+01 -0.25073E+01 -0.25593E+01 -0.25942E+01 -0.26498E+01 -0.26869E+01 -0.27343E+01 -0.27954E+01 -0.28480E+01 -0.29036E+01 -0.29861E+01 -0.43987E+01 -0.44659E+01 -0.45411E+01 -0.46049E+01 -0.46614E+01 -0.47485E+01 -0.51056E+01 -0.51753E+01 -0.52475E+01 -0.53039E+01 -0.53749E+01 -0.54465E+01 -0.65535E+01 -0.66093E+01 -0.66616E+01 -0.67102E+01 -0.67610E+01 -0.68200E+01 -0.74040E+01
  0.38600E+03 -0.21084E+01  0.70203E-01 -0.35487E-01 -0.21655E+01 -0.22438E+01 -0.23127E+01 -0.23948E+01 -0.24454E+01 -0.25108E+01 -0.25580E+01 -0.26004E+01 -0.26452E+01 -0.26924E+01 -0.27376E+01 -0.27920E+01 -0.28414E+01 -0.29014E+01 -0.29856E+01 -0.44023E+01 -0.44676E+01 -0.45337E+01 -0.46015E+01 -0.46607E+01 -0.47486E+01 -0.50989E+01 -0.51725E+01 -0.52476E+01 -0.53060E+01 -0.53712E+01 -0.54541E+01 -0.65526E+01 -0.66084E+01 -0.66630E+01 -0.67127E+01 -0.67598E+01 -0.68211E+01 -0.74040E+01
  0.38700E+03 -0.20949E+01  0.71963E-01 -0.28395E-01 -0.21500E+01 -0.22411E+01 -0.23008E+01 -0.23906E+01 -0.24492E+01 -0.25124E+01 -0.25515E+01 -0.26075E+01 -0.26442E+01 -0.26946E+01 -0.27407E+01 -0.27856E+01 -0.28375E+01 -0.29045E+01 -0.29836E+01 -0.43991E+01 -0.44731E+01 -0.45282E+01 -0.45981E+01 -0.46622E+01 -0.47463E+01 -0.50974E+01 -0.51741E+01 -0.52454E+01 -0.53068E+01 -0.53666E+01 -0.54594E+01 -0.65516E+01 -0.66071E+01 -0.66636E+01 -0.67154E+01 -0.67602E+01 -0.68212E+01 -0.74040E+01
  0.38800E+03 -0.20853E+01  0.74857E-01 -0.24408E-01 -0.21392E+01 -0.22348E+01 -0.22999E+01 -0.23861E+01 -0.24497E+01 -0.25091E+01 -0.25520E+01 -0.26037E+01 -0.26468E+01 -0.26916E+01 -0.27409E+01 -0.27825E+01 -0.28442E+01 -0.29028E+01 -0.29786E+01 -0.43883E+01 -0.44807E+01 -0.45291E+01 -0.45937E+01 -0.46642E+01 -0.47462E+01 -0.51010E+01 -0.51768E+01 -0.52407E+01 -0.53029E+01 -0.53661E+01 -0.54611E+01 -0.65509E+01 -0.66063E+01 -0.66634E+01 -0.67167E+01 -0.67617E+01 -0.68201E+01 -0.74038E+01
  0.38900E+03 -0.20765E+01  0.76626E-01 -0.22139E-01 -0.21354E+01 -0.22259E+01 -0.23048E+01 -0.23872E+01 -0.24436E+01 -0.25054E+01 -0.25560E+01 -0.25964E+01 -0.26422E+01 -0.26913E+01 -0.27460E+01 -0.27821E+01 -0.28454E+01 -0.29020E+01 -0.29723E+01 -0.43790E+01 -0.44821E+01 -0.45325E+01 -0.45935E+01 -0.46676E+01 -0.47459E+01 -0.51045E+01 -0.51806E+01 -0.52365E+01 -0.53009E+01 -0.53657E+01 -0.54584E+01 -0.65503E+01 -0.66074E+01 -0.66624E+01 -0.67165E+01 -0.67623E+01 -0.68186E+01 -0.74035E+01
  0.39000E+03 -0.20743E+01  0.77652E-01 -0.20841E-01 -0.21322E+01 -0.22261E+01 -0.23070E+01 -0.23853E+01 -0.24445E+01 -0.25055E+01 -0.25547E+01 -0.25910E+01 -0.26410E+01 -0.26853E+01 -0.27461E+01 -0.27829E+01 -0.28397E+01 -0.29036E+01 -0.29678E+01 -0.43746E+01 -0.44761E+01 -0.45350E+01 -0.46010E+01 -0.46703E+01 -0.47426E+01 -0.51070E+01 -0.51811E+01 -0.52378E+01 -0.53026E+01 -0.53625E+01 -0.54531E+01 -0.65498E+01 -0.66089E+01 -0.66612E+01 -0.67155E+01 -0.67618E+01 -0.68173E+01 -0.74030E+01
  0.39100E+03 -0.20788E+01  0.79031E-01 -0.22851E-01 -0.21363E+01 -0.22311E+01 -0.23076E+01 -0.23819E+01 -0.24513E+01 -0.25063E+01 -0.25527E+01 -0.25923E+01 -0.26358E+01 -0.26827E+01 -0.27404E+01 -0.27789E+01 -0.28384E+01 -0.29018E+01 -0.29667E+01 -0.43754E+01 -0.44707E+01 -0.45401E+01 -0.46023E+01 -0.46717E+01 -0.47383E+01 -0.51097E+01 -0.51816E+01 -0.52395E+01 -0.53084E+01 -0.53593E+01 -0.54458E+01 -0.65504E+01 -0.66091E+01 -0.66604E+01 -0.67148E+01 -0.67606E+01 -0.68156E+01 -0.74024E+01
  0.39200E+03 -0.20886E+01  0.78842E-01 -0.24879E-01 -0.21426E+01 -0.22394E+01 -0.23084E+01 -0.23827E+01 -0.24586E+01 -0.25035E+01 -0.25564E+01 -0.25947E+01 -0.26339E+01 -0.26790E+01 -0.27314E+01 -0.27793E+01 -0.28355E+01 -0.28940E+01 -0.29700E+01 -0.43793E+01 -0.44701E+01 -0.45421E+01 -0.45998E+01 -0.46645E+01 -0.47418E+01 -0.51111E+01 -0.51831E+01 -0.52406E+01 -0.53102E+01 -0.53639E+01 -0.54367E+01 -0.65512E+01 -0.66096E+01 -0.66602E+01 -0.67146E+01 -0.67579E+01 -0.68140E+01 -0.74019E+01
  0.39300E+03 -0.20968E+01  0.76923E-01 -0.26356E-01 -0.21461E+01 -0.22465E+01 -0.23128E+01 -0.23867E+01 -0.24615E+01 -0.25074E+01 -0.25563E+01 -0.25943E+01 -0.26380E+01 -0.26822E+01 -0.27244E+01 -0.27760E+01 -0.28368E+01 -0.28865E+01 -0.29721E+01 -0.43865E+01 -0.44720E+01 -0.45401E+01 -0.45954E+01 -0.46593E+01 -0.47438E+01 -0.51138E+01 -0.51844E+01 -0.52421E+01 -0.53113E+01 -0.53680E+01 -0.54278E+01 -0.65516E+01 -0.66110E+01 -0.66616E+01 -0.67120E+01 -0.67560E+01 -0.68134E+01 -0.74015E+01
  0.39400E+03 -0.21026E+01  0.76020E-01 -0.29922E-01 -0.21496E+01 -0.22475E+01 -0.23159E+01 -0.23931E+01 -0.24639E+01 -0.25096E+01 -0.25586E+01 -0.25985E+01 -0.26405E+01 -0.26877E+01 -0.27271E+01 -0.27752E+01 -0.28335E+01 -0.28827E+01 -0.29742E+01 -0.43920E+01 -0.44745E+01 -0.45392E+01 -0.45904E+01 -0.46605E+01 -0.47408E+01 -0.51176E+01 -0.51844E+01 -0.52429E+01 -0.53099E+01 -0.53692E+01 -0.54263E+01 -0.65517E+01 -0.66133E+01 -0.66631E+01 -0.67084E+01 -0.67547E+01 -0.68140E+01 -0.74014E+01
  0.39500E+03 -0.21060E+01  0.76199E-01 -0.35433E-01 -0.21515E+01 -0.22466E+01 -0.23162E+01 -0.23994E+01 -0.24578E+01 -0.25179E+01 -0.25635E+01 -0.26034E+01 -0.26456E+01 -0.26896E+01 -0.27300E+01 -0.27803E+01 -0.28290E+01 -0.28870E+01 -0.29760E+01 -0.43978E+01 -0.44700E+01 -0.45350E+01 -0.45925E+01 -0.46634E+01 -0.47406E+01 -0.51199E+01 -0.51868E+01 -0.52412E+01 -0.52991E+01 -0.53750E+01 -0.54325E+01 -0.65524E+01 -0.66157E+01 -0.66644E+01 -0.67051E+01 -0.67544E+01 -0.68152E+01 -0.74016E+01
  0.39600E+03 -0.21057E+01  0.76188E-01 -0.40323E-01 -0.21546E+01 -0.22465E+01 -0.23149E+01 -0.23944E+01 -0.24533E+01 -0.25203E+01 -0.25692E+01 -0.26091E+01 -0.26538E+01 -0.26852E+01 -0.27323E+01 -0.27832E+01 -0.28342E+01 -0.28956E+01 -0.29799E+01 -0.43999E+01 -0.44672E+01 -0.45315E+01 -0.45955E+01 -0.46673E+01 -0.47410E+01 -0.51198E+01 -0.51876E+01 -0.52377E+01 -0.52928E+01 -0.53810E+01 -0.54402E+01 -0.65538E+01 -0.66175E+01 -0.66634E+01 -0.67034E+01 -0.67555E+01 -0.68167E+01 -0.74021E+01
  0.39700E+03 -0.21082E+01  0.75194E-01 -0.45460E-01 -0.21596E+01 -0.22508E+01 -0.23092E+01 -0.23891E+01 -0.24514E+01 -0.25150E+01 -0.25703E+01 -0.26134E+01 -0.26553E+01 -0.26873E+01 -0.27381E+01 -0.27881E+01 -0.28452E+01 -0.28986E+01 -0.29884E+01 -0.43950E+01 -0.44680E+01 -0.45345E+01 -0.45949E+01 -0.46707E+01 -0.47443E+01 -0.51163E+01 -0.51845E+01 -0.52370E+01 -0.52948E+01 -0.53847E+01 -0.54475E+01 -0.65553E+01 -0.66190E+01 -0.66623E+01 -0.67023E+01 -0.67564E+01 -0.68192E+01 -0.74029E+01
  0.39800E+03 -0.21135E+01  0.72711E-01 -0.50090E-01 -0.21670E+01 -0.22569E+01 -0.23023E+01 -0.23870E+01 -0.24466E+01 -0.25104E+01 -0.25695E+01 -0.26083E+01 -0.26507E+01 -0.26988E+01 -0.27416E+01 -0.27999E+01 -0.28524E+01 -0.29032E+01 -0.29963E+01 -0.43854E+01 -0.44708E+01 -0.45409E+01 -0.45955E+01 -0.46724E+01 -0.47480E+01 -0.51115E+01 -0.51827E+01 -0.52393E+01 -0.52951E+01 -0.53900E+01 -0.54525E+01 -0.65554E+01 -0.66203E+01 -0.66625E+01 -0.67015E+01 -0.67565E+01 -0.68228E+01 -0.74038E+01
  0.39900E+03 -0.21140E+01  0.69114E-01 -0.53725E-01 -0.21693E+01 -0.22555E+01 -0.23130E+01 -0.23865E+01 -0.24412E+01 -0.25039E+01 -0.25611E+01 -0.26098E+01 -0.26530E+01 -0.27033E+01 -0.27475E+01 -0.28030E+01 -0.28583E+01 -0.29097E+01 -0.30025E+01 -0.43753E+01 -0.44691E+01 -0.45478E+01 -0.46047E+01 -0.46718E+01 -0.47497E+01 -0.51069E+01 -0.51830E+01 -0.52432E+01 -0.52976E+01 -0.53906E+01 -0.54566E+01 -0.65548E+01 -0.66216E+01 -0.66620E+01 -0.67023E+01 -0.67567E+01 -0.68259E+01 -0.74048E+01
  0.40000E+03 -0.21129E+01  0.64496E-01 -0.55790E-01 -0.21662E+01 -0.22579E+01 -0.23248E+01 -0.23873E+01 -0.24450E+01 -0.24994E+01 -0.25537E+01 -0.26088E+01 -0.26571E+01 -0.27032E+01 -0.27507E+01 -0.28018E+01 -0.28596E+01 -0.29193E+01 -0.30052E+01 -0.43695E+01 -0.44650E+01 -0.45533E+01 -0.46155E+01 -0.46715E+01 -0.47488E+01 -0.51043E+01 -0.51856E+01 -0.52486E+01 -0.52992E+01 -0.53880E+01 -0.54578E+01 -0.65539E+01 -0.66224E+01 -0.66611E+01 -0.67018E+01 -0.67587E+01 -0.68278E+01 -0.74057E+01
  0.40100E+03 -0.21122E+01  0.59724E-01 -0.56875E-01 -0.21627E+01 -0.22632E+01 -0.23319E+01 -0.23896E+01 -0.24539E+01 -0.24946E+01 -0.25564E+01 -0.26075E+01 -0.26547E+01 -0.27074E+01 -0.27498E+01 -0.28006E+01 -0.28592E+01 -0.29220E+01 -0.30063E+01 -0.43694E+01 -0.44602E+01 -0.45579E+01 -0.46202E+01 -0.46743E+01 -0.47467E+01 -0.51045E+01 -0.51876E+01 -0.52500E+01 -0.53045E+01 -0.53835E+01 -0.54557E+01 -0.65528E+01 -0.66218E+01 -0.66607E+01 -0.67001E+01 -0.67623E+01 -0.68288E+01 -0.74064E+01
  0.40200E+03 -0.21102E+01  0.55190E-01 -0.56047E-01 -0.21622E+01 -0.22657E+01 -0.23367E+01 -0.23924E+01 -0.24555E+01 -0.25009E+01 -0.25577E+01 -0.26144E+01 -0.26543E+01 -0.27075E+01 -0.27462E+01 -0.27997E+01 -0.28583E+01 -0.29150E+01 -0.30077E+01 -0.43730E+01 -0.44594E+01 -0.45595E+01 -0.46173E+01 -0.46790E+01 -0.47453E+01 -0.51076E+01 -0.51862E+01 -0.52525E+01 -0.53085E+01 -0.53765E+01 -0.54535E+01 -0.65519E+01 -0.66184E+01 -0.66605E+01 -0.67000E+01 -0.67652E+01 -0.68297E+01 -0.74068E+01
  0.40300E+03 -0.21169E+01  0.53064E-01 -0.55893E-01 -0.21648E+01 -0.22693E+01 -0.23349E+01 -0.23949E+01 -0.24636E+01 -0.25071E+01 -0.25612E+01 -0.26155E+01 -0.26612E+01 -0.27051E+01 -0.27429E+01 -0.27988E+01 -0.28538E+01 -0.29079E+01 -0.30048E+01 -0.43789E+01 -0.44657E+01 -0.45540E+01 -0.46134E+01 -0.46767E+01 -0.47481E+01 -0.51117E+01 -0.51872E+01 -0.52519E+01 -0.53080E+01 -0.53704E+01 -0.54509E+01 -0.65513E+01 -0.66129E+01 -0.66614E+01 -0.67006E+01 -0.67660E+01 -0.68310E+01 -0.74070E+01
  0.40400E+03 -0.21246E+01  0.52440E-01 -0.54034E-01 -0.21694E+01 -0.22730E+01 -0.23321E+01 -0.23986E+01 -0.24654E+01 -0.25176E+01 -0.25631E+01 -0.26128E+01 -0.26564E+01 -0.27057E+01 -0.27450E+01 -0.27946E+01 -0.28454E+01 -0.29102E+01 -0.29973E+01 -0.43888E+01 -0.44714E+01 -0.45442E+01 -0.46089E+01 -0.46752E+01 -0.47483E+01 -0.51161E+01 -0.51901E+01 -0.52471E+01 -0.53101E+01 -0.53616E+01 -0.54480E+01 -0.65492E+01 -0.66090E+01 -0.66628E+01 -0.67016E+01 -0.67656E+01 -0.68313E+01 -0.74070E+01
  0.40500E+03 -0.21313E+01  0.52708E-01 -0.50619E-01 -0.21758E+01 -0.22706E+01 -0.23315E+01 -0.24030E+01 -0.24722E+01 -0.25136E+01 -0.25663E+01 -0.26086E+01 -0.26528E+01 -0.26964E+01 -0.27481E+01 -0.27930E+01 -0.28456E+01 -0.29092E+01 -0.29918E+01 -0.44003E+01 -0.44730E+01 -0.45401E+01 -0.46015E+01 -0.46701E+01 -0.47498E+01 -0.51213E+01 -0.51895E+01 -0.52457E+01 -0.53102E+01 -0.53557E+01 -0.54434E+01 -0.65469E+01 -0.66068E+01 -0.66635E+01 -0.67021E+01 -0.67656E+01 -0.68306E+01 -0.74068E+01
  0.40600E+03 -0.21307E+01  0.56238E-01 -0.46900E-01 -0.21781E+01 -0.22655E+01 -0.23320E+01 -0.24014E+01 -0.24707E+01 -0.25119E+01 -0.25623E+01 -0.26057E+01 -0.26496E+01 -0.26929E+01 -0.27452E+01 -0.27939E+01 -0.28521E+01 -0.29031E+01 -0.29902E+01 -0.44073E+01 -0.44757E+01 -0.45377E+01 -0.45951E+01 -0.46650E+01 -0.47490E+01 -0.51249E+01 -0.51880E+01 -0.52442E+01 -0.53062E+01 -0.53551E+01 -0.54406E+01 -0.65445E+01 -0.66066E+01 -0.66625E+01 -0.67035E+01 -0.67654E+01 -0.68297E+01 -0.74065E+01
  0.40700E+03 -0.21308E+01  0.59667E-01 -0.41284E-01 -0.21732E+01 -0.22613E+01 -0.23320E+01 -0.23933E+01 -0.24574E+01 -0.25168E+01 -0.25595E+01 -0.26052E+01 -0.26480E+01 -0.26916E+01 -0.27437E+01 -0.27938E+01 -0.28488E+01 -0.29052E+01 -0.29889E+01 -0.44105E+01 -0.44761E+01 -0.45358E+01 -0.45947E+01 -0.46593E+01 -0.47466E+01 -0.51236E+01 -0.51895E+01 -0.52426E+01 -0.53018E+01 -0.53563E+01 -0.54406E+01 -0.65423E+01 -0.66080E+01 -0.66595E+01 -0.67062E+01 -0.67657E+01 -0.68281E+01 -0.74062E+01
  0.40800E+03 -0.21223E+01  0.63680E-01 -0.35965E-01 -0.21633E+01 -0.22534E+01 -0.23303E+01 -0.23859E+01 -0.24519E+01 -0.25110E+01 -0.25599E+01 -0.26025E+01 -0.26493E+01 -0.26947E+01 -0.27396E+01 -0.27878E+01 -0.28498E+01 -0.29107E+01 -0.29857E+01 -0.44068E+01 -0.44729E+01 -0.45394E+01 -0.45905E+01 -0.46614E+01 -0.47444E+01 -0.51194E+01 -0.51906E+01 -0.52418E+01 -0.53007E+01 -0.53575E+01 -0.54427E+01 -0.65416E+01 -0.66095E+01 -0.66570E+01 -0.67083E+01 -0.67665E+01 -0.68263E+01 -0.74059E+01
  0.40900E+03 -0.21106E+01  0.68715E-01 -0.32039E-01 -0.21530E+01 -0.22407E+01 -0.23229E+01 -0.23876E+01 -0.24513E+01 -0.25055E+01 -0.25492E+01 -0.26050E+01 -0.26492E+01 -0.26925E+01 -0.27397E+01 -0.27890E+01 -0.28448E+01 -0.29109E+01 -0.29851E+01 -0.43982E+01 -0.44678E+01 -0.45412E+01 -0.45871E+01 -0.46682E+01 -0.47452E+01 -0.51125E+01 -0.51882E+01 -0.52444E+01 -0.53005E+01 -0.53617E+01 -0.54461E+01 -0.65424E+01 -0.66102E+01 -0.66565E+01 -0.67102E+01 -0.67677E+01 -0.68237E+01 -0.74057E+01
  0.41000E+03 -0.21013E+01  0.76503E-01 -0.31798E-01 -0.21464E+01 -0.22272E+01 -0.23129E+01 -0.23880E+01 -0.24509E+01 -0.25020E+01 -0.25423E+01 -0.26051E+01 -0.26477E+01 -0.26912E+01 -0.27406E+01 -0.27849E+01 -0.28427E+01 -0.29042E+01 -0.29897E+01 -0.43898E+01 -0.44606E+01 -0.45372E+01 -0.45847E+01 -0.46778E+01 -0.47500E+01 -0.51055E+01 -0.51823E+01 -0.52470E+01 -0.53050E+01 -0.53634E+01 -0.54516E+01 -0.65446E+01 -0.66104E+01 -0.66565E+01 -0.67123E+01 -0.67683E+01 -0.68208E+01 -0.74054E+01
  0.41100E+03 -0.20920E+01  0.84438E-01 -0.32316E-01 -0.21344E+01 -0.22209E+01 -0.23129E+01 -0.23824E+01 -0.24477E+01 -0.24976E+01 -0.25433E+01 -0.26022E+01 -0.26466E+01 -0.26852E+01 -0.27402E+01 -0.27844E+01 -0.28358E+01 -0.29012E+01 -0.29893E+01 -0.43822E+01 -0.44555E+01 -0.45296E+01 -0.45873E+01 -0.46794E+01 -0.47585E+01 -0.50988E+01 -0.51757E+01 -0.52501E+01 -0.53093E+01 -0.53652E+01 -0.54568E+01 -0.65481E+01 -0.66097E+01 -0.66568E+01 -0.67146E+01 -0.67675E+01 -0.68188E+01 -0.74051E+01
  0.41200E+03 -0.20960E+01  0.90282E-01 -0.32844E-01 -0.21261E+01 -0.22234E+01 -0.23112E+01 -0.23740E+01 -0.24473E+01 -0.24953E+01 -0.25467E+01 -0.25994E+01 -0.26406E+01 -0.26798E+01 -0.27354E+01 -0.27883E+01 -0.28318E+01 -0.29021E+01 -0.29829E+01 -0.43778E+01 -0.44501E+01 -0.45253E+01 -0.45883E+01 -0.46776E+01 -0.47666E+01 -0.50934E+01 -0.51719E+01 -0.52536E+01 -0.53105E+01 -0.53674E+01 -0.54597E+01 -0.65520E+01 -0.66081E+01 -0.66583E+01 -0.67164E+01 -0.67653E+01 -0.68178E+01 -0.74048E+01
  0.41300E+03 -0.20991E+01  0.93820E-01 -0.33063E-01 -0.21230E+01 -0.22296E+01 -0.23074E+01 -0.23701E+01 -0.24451E+01 -0.25003E+01 -0.25463E+01 -0.25933E+01 -0.26347E+01 -0.26797E+01 -0.27307E+01 -0.27878E+01 -0.28370E+01 -0.28995E+01 -0.29741E+01 -0.43768E+01 -0.44496E+01 -0.45220E+01 -0.45832E+01 -0.46802E+01 -0.47661E+01 -0.50929E+01 -0.51690E+01 -0.52587E+01 -0.53071E+01 -0.53714E+01 -0.54590E+01 -0.65537E+01 -0.66087E+01 -0.66601E+01 -0.67176E+01 -0.67623E+01 -0.68171E+01 -0.74045E+01
  0.41400E+03 -0.21037E+01  0.94820E-01 -0.32250E-01 -0.21263E+01 -0.22319E+01 -0.23074E+01 -0.23749E+01 -0.24392E+01 -0.25002E+01 -0.25479E+01 -0.25872E+01 -0.26339E+01 -0.26799E+01 -0.27330E+01 -0.27873E+01 -0.28360E+01 -0.28953E+01 -0.29682E+01 -0.43789E+01 -0.44541E+01 -0.45194E+01 -0.45790E+01 -0.46802E+01 -0.47621E+01 -0.50924E+01 -0.51715E+01 -0.52579E+01 -0.53068E+01 -0.53721E+01 -0.54556E+01 -0.65536E+01 -0.66110E+01 -0.66609E+01 -0.67184E+01 -0.67587E+01 -0.68171E+01 -0.74041E+01
  0.41500E+03 -0.21063E+01  0.94121E-01 -0.30679E-01 -0.21343E+01 -0.22300E+01 -0.23103E+01 -0.23809E+01 -0.24355E+01 -0.25005E+01 -0.25428E+01 -0.25922E+01 -0.26333E+01 -0.26815E+01 -0.27326E+01 -0.27854E+01 -0.28337E+01 -0.28919E+01 -0.29671E+01 -0.43860E+01 -0.44563E+01 -0.45207E+01 -0.45751E+01 -0.46790E+01 -0.47568E+01 -0.50940E+01 -0.51746E+01 -0.52538E+01 -0.53072E+01 -0.53737E+01 -0.54492E+01 -0.65517E+01 -0.66145E+01 -0.66610E+01 -0.67179E+01 -0.67561E+01 -0.68170E+01 -0.74037E+01
  0.41600E+03 -0.21117E+01  0.91464E-01 -0.29420E-01 -0.21414E+01 -0.22335E+01 -0.23091E+01 -0.23844E+01 -0.24375E+01 -0.25034E+01 -0.25439E+01 -0.25936E+01 -0.26335E+01 -0.26844E+01 -0.27335E+01 -0.27860E+01 -0.28311E+01 -0.28845E+01 -0.29719E+01 -0.43913E+01 -0.44602E+01 -0.45222E+01 -0.45733E+01 -0.46824E+01 -0.47492E+01 -0.50970E+01 -0.51764E+01 -0.52511E+01 -0.53086E+01 -0.53750E+01 -0.54399E+01 -0.65492E+01 -0.66186E+01 -0.66600E+01 -0.67160E+01 -0.67558E+01 -0.68164E+01 -0.74033E+01
  0.41700E+03 -0.21196E+01  0.86889E-01 -0.27988E-01 -0.21455E+01 -0.22388E+01 -0.23063E+01 -0.23871E+01 -0.24427E+01 -0.25016E+01 -0.25524E+01 -0.25932E+01 -0.26364E+01 -0.26874E+01 -0.27370E+01 -0.27887E+01 -0.28273E+01 -0.28799E+01 -0.29771E+01 -0.43962E+01 -0.44647E+01 -0.45222E+01 -0.45787E+01 -0.46809E+01 -0.47448E+01 -0.51017E+01 -0.51775E+01 -0.52504E+01 -0.53090E+01 -0.53725E+01 -0.54327E+01 -0.65471E+01 -0.66218E+01 -0.66585E+01 -0.67136E+01 -0.67557E+01 -0.68161E+01 -0.74029E+01
  0.41800E+03 -0.21228E+01  0.81678E-01 -0.28471E-01 -0.21507E+01 -0.22393E+01 -0.23092E+01 -0.23876E+01 -0.24486E+01 -0.24996E+01 -0.25571E+01 -0.25972E+01 -0.26410E+01 -0.26880E+01 -0.27393E+01 -0.27886E+01 -0.28272E+01 -0.28879E+01 -0.29771E+01 -0.43989E+01 -0.44677E+01 -0.45281E+01 -0.45873E+01 -0.46754E+01 -0.47386E+01 -0.51098E+01 -0.51836E+01 -0.52495E+01 -0.53094E+01 -0.53657E+01 -0.54269E+01 -0.65460E+01 -0.66220E+01 -0.66590E+01 -0.67117E+01 -0.67547E+01 -0.68160E+01 -0.74025E+01
  0.41900E+03 -0.21230E+01  0.75057E-01 -0.30073E-01 -0.21587E+01 -0.22418E+01 -0.23096E+01 -0.23851E+01 -0.24539E+01 -0.25012E+01 -0.25544E+01 -0.26062E+01 -0.26423E+01 -0.26899E+01 -0.27401E+01 -0.27858E+01 -0.28406E+01 -0.28993E+01 -0.29725E+01 -0.43986E+01 -0.44693E+01 -0.45352E+01 -0.46018E+01 -0.46672E+01 -0.47330E+01 -0.51179E+01 -0.51923E+01 -0.52468E+01 -0.53073E+01 -0.53613E+01 -0.54231E+01 -0.65460E+01 -0.66197E+01 -0.66608E+01 -0.67104E+01 -0.67543E+01 -0.68159E+01 -0.74023E+01
