The average electron(hole) population on different adiabatic wave function for one core sample. 
        time       wsit(1)      wsit(2)      wsit(3)      wsit(4)      wsit(5)      wsit(6)      wsit(7)      wsit(8)      wsit(9)     wsit(10)     wsit(11)     wsit(12)     wsit(13)     wsit(14)     wsit(15)     wsit(16)     wsit(17)     wsit(18)     wsit(19)     wsit(20)     wsit(21)     wsit(22)     wsit(23)     wsit(24)     wsit(25)     wsit(26)     wsit(27)     wsit(28)     wsit(29)     wsit(30)     wsit(31)     wsit(32)     wsit(33)     wsit(34)     wsit(35)     wsit(36)
         fs              1            2            3            4            5            6            7            8            9           10           11           12           13           14           15           16           17           18           19           20           21           22           23           24           25           26           27           28           29           30           31           32           33           34           35           36
  0.45200E+03  0.47022E-01  0.30397E-02  0.40262E+00  0.16547E+00  0.12369E+00  0.17858E-01  0.56213E-01  0.24370E-01  0.48589E-01  0.22647E-01  0.12108E-01  0.21866E-01  0.93825E-02  0.84091E-02  0.13171E-01  0.82172E-02  0.13650E-01  0.14462E-03  0.85323E-04  0.98620E-04  0.52125E-04  0.95858E-04  0.58217E-04  0.16488E-03  0.76918E-04  0.11617E-03  0.55181E-04  0.10793E-03  0.43493E-04  0.14475E-03  0.13823E-03  0.43116E-04  0.81770E-04  0.82931E-04  0.74550E-04  0.77262E-05
  0.45300E+03  0.46948E-01  0.30835E-02  0.40101E+00  0.16191E+00  0.10967E+00  0.25911E-01  0.58879E-01  0.22820E-01  0.49089E-01  0.14106E-01  0.24763E-01  0.22451E-01  0.81193E-02  0.13526E-01  0.18256E-01  0.96513E-02  0.82744E-02  0.92259E-04  0.84664E-04  0.76789E-04  0.56711E-04  0.56069E-04  0.65841E-04  0.10267E-03  0.13586E-03  0.10964E-03  0.52852E-04  0.63349E-04  0.58052E-04  0.14567E-03  0.93680E-04  0.65309E-04  0.59159E-04  0.13714E-03  0.73759E-04  0.62513E-05
  0.45400E+03  0.32917E-01  0.17124E-01  0.38632E+00  0.17480E+00  0.11491E+00  0.28893E-01  0.58893E-01  0.52532E-01  0.17749E-01  0.18176E-01  0.18663E-01  0.11850E-01  0.17774E-01  0.12320E-01  0.10142E-01  0.10200E-01  0.15263E-01  0.78739E-04  0.10079E-03  0.77024E-04  0.51373E-04  0.68593E-04  0.53449E-04  0.83095E-04  0.99071E-04  0.75035E-04  0.71628E-04  0.68684E-04  0.54745E-04  0.12510E-03  0.74903E-04  0.91246E-04  0.75923E-04  0.14615E-03  0.68526E-04  0.69266E-05
  0.45500E+03  0.23502E-01  0.26558E-01  0.36104E+00  0.15829E+00  0.12455E+00  0.44838E-01  0.62339E-01  0.54152E-01  0.18078E-01  0.20857E-01  0.17442E-01  0.17496E-01  0.79368E-02  0.15829E-01  0.16965E-01  0.13395E-01  0.15199E-01  0.12688E-03  0.12514E-03  0.79620E-04  0.42928E-04  0.75138E-04  0.84961E-04  0.72224E-04  0.80696E-04  0.35647E-04  0.84154E-04  0.89875E-04  0.52686E-04  0.90083E-04  0.66993E-04  0.11106E-03  0.71824E-04  0.13058E-03  0.99674E-04  0.80590E-05
  0.45600E+03  0.22949E-01  0.27104E-01  0.40839E+00  0.14480E+00  0.99106E-01  0.32388E-01  0.69745E-01  0.66007E-01  0.85109E-02  0.19485E-01  0.96161E-02  0.25104E-01  0.11792E-01  0.19549E-01  0.85652E-02  0.69713E-02  0.18385E-01  0.12039E-03  0.12016E-03  0.11787E-03  0.91017E-04  0.10411E-03  0.56964E-04  0.47425E-04  0.53065E-04  0.55222E-04  0.68422E-04  0.57475E-04  0.61443E-04  0.71587E-04  0.10384E-03  0.11493E-03  0.84792E-04  0.10719E-03  0.84214E-04  0.66716E-05
  0.45700E+03  0.20387E-01  0.29723E-01  0.41385E+00  0.15303E+00  0.90323E-01  0.48486E-01  0.65683E-01  0.51018E-01  0.11530E-01  0.22353E-01  0.20182E-01  0.10212E-01  0.12835E-01  0.11516E-01  0.10708E-01  0.79360E-02  0.18684E-01  0.14178E-03  0.88550E-04  0.78281E-04  0.16428E-03  0.66187E-04  0.76123E-04  0.10851E-03  0.78671E-04  0.63492E-04  0.36994E-04  0.52759E-04  0.48141E-04  0.11445E-03  0.94840E-04  0.94720E-04  0.95513E-04  0.63100E-04  0.77927E-04  0.78700E-05
  0.45800E+03  0.11293E-01  0.38820E-01  0.39972E+00  0.17175E+00  0.86820E-01  0.54443E-01  0.58899E-01  0.54822E-01  0.15234E-01  0.25952E-01  0.12655E-01  0.16703E-01  0.80317E-02  0.94551E-02  0.10979E-01  0.10331E-01  0.12690E-01  0.11708E-03  0.71025E-04  0.59930E-04  0.64774E-04  0.96924E-04  0.88795E-04  0.53355E-04  0.81587E-04  0.65310E-04  0.65798E-04  0.50847E-04  0.54999E-04  0.15750E-03  0.57451E-04  0.70447E-04  0.96103E-04  0.56664E-04  0.87189E-04  0.11108E-04
  0.45900E+03  0.49381E-02  0.45186E-01  0.38738E+00  0.17774E+00  0.98852E-01  0.49593E-01  0.55631E-01  0.58975E-01  0.15231E-01  0.15635E-01  0.15196E-01  0.16043E-01  0.12448E-01  0.10427E-01  0.10658E-01  0.11018E-01  0.13561E-01  0.19703E-03  0.79453E-04  0.49454E-04  0.90246E-04  0.13521E-03  0.80898E-04  0.43799E-04  0.77839E-04  0.81676E-04  0.49581E-04  0.41444E-04  0.44366E-04  0.98360E-04  0.85425E-04  0.77132E-04  0.11126E-03  0.52944E-04  0.79392E-04  0.12096E-04
  0.46000E+03  0.33549E-01  0.16528E-01  0.36420E+00  0.20181E+00  0.92731E-01  0.46536E-01  0.57711E-01  0.47085E-01  0.25440E-01  0.22885E-01  0.12234E-01  0.12942E-01  0.10693E-01  0.90828E-02  0.17996E-01  0.11365E-01  0.15926E-01  0.85461E-04  0.12134E-03  0.41732E-04  0.80364E-04  0.78150E-04  0.80493E-04  0.57225E-04  0.76792E-04  0.40022E-04  0.22186E-04  0.51641E-04  0.44793E-04  0.97183E-04  0.72921E-04  0.12750E-03  0.45145E-04  0.99190E-04  0.45106E-04  0.18440E-04
  0.46100E+03  0.92502E-02  0.40821E-01  0.41239E+00  0.16287E+00  0.93798E-01  0.50925E-01  0.59251E-01  0.52016E-01  0.22798E-01  0.15371E-01  0.14510E-01  0.71879E-02  0.11326E-01  0.10694E-01  0.15037E-01  0.81819E-02  0.12352E-01  0.86929E-04  0.62661E-04  0.58010E-04  0.53374E-04  0.73828E-04  0.85820E-04  0.50183E-04  0.35938E-04  0.43597E-04  0.47847E-04  0.43203E-04  0.48608E-04  0.14487E-03  0.67599E-04  0.84163E-04  0.67852E-04  0.91449E-04  0.64610E-04  0.11463E-04
  0.46200E+03  0.13869E-01  0.36192E-01  0.41809E+00  0.15867E+00  0.10457E+00  0.32202E-01  0.61965E-01  0.57161E-01  0.22748E-01  0.14533E-01  0.16444E-01  0.11064E-01  0.10585E-01  0.11011E-01  0.12831E-01  0.74873E-02  0.93103E-02  0.89863E-04  0.80651E-04  0.11274E-03  0.10228E-03  0.30901E-04  0.60758E-04  0.57570E-04  0.27575E-04  0.49235E-04  0.46594E-04  0.74323E-04  0.30488E-04  0.85368E-04  0.62943E-04  0.13018E-03  0.82398E-04  0.58456E-04  0.62514E-04  0.13383E-04
  0.46300E+03  0.14605E-01  0.35455E-01  0.40439E+00  0.14630E+00  0.12078E+00  0.39647E-01  0.10700E+00  0.22786E-01  0.20240E-01  0.99486E-02  0.27451E-01  0.78820E-02  0.66642E-02  0.13293E-01  0.89257E-02  0.40658E-02  0.93171E-02  0.51466E-04  0.78599E-04  0.76257E-04  0.69866E-04  0.64984E-04  0.81985E-04  0.85479E-04  0.55414E-04  0.39467E-04  0.92658E-04  0.61910E-04  0.28717E-04  0.93255E-04  0.66311E-04  0.59888E-04  0.10821E-03  0.49250E-04  0.83927E-04  0.94389E-05
  0.46400E+03  0.23196E-01  0.26897E-01  0.41043E+00  0.16895E+00  0.88574E-01  0.32287E-01  0.10005E+00  0.24997E-01  0.22228E-01  0.17771E-01  0.17456E-01  0.12487E-01  0.96730E-02  0.12282E-01  0.11908E-01  0.85527E-02  0.11063E-01  0.55334E-04  0.76807E-04  0.45253E-04  0.73461E-04  0.44455E-04  0.61082E-04  0.10013E-03  0.33915E-04  0.47427E-04  0.68862E-04  0.61460E-04  0.47776E-04  0.87226E-04  0.10977E-03  0.78808E-04  0.64598E-04  0.41911E-04  0.84985E-04  0.63407E-05
  0.46500E+03  0.18824E-01  0.31281E-01  0.41081E+00  0.16837E+00  0.79308E-01  0.20659E-01  0.10997E+00  0.31751E-01  0.21688E-01  0.13900E-01  0.13917E-01  0.93140E-02  0.20293E-01  0.12880E-01  0.84915E-02  0.14450E-01  0.12868E-01  0.10785E-03  0.65540E-04  0.84268E-04  0.41446E-04  0.52526E-04  0.75114E-04  0.79804E-04  0.41989E-04  0.49883E-04  0.36494E-04  0.66346E-04  0.52004E-04  0.98597E-04  0.10027E-03  0.10101E-03  0.49821E-04  0.54142E-04  0.61716E-04  0.58852E-05
  0.46600E+03  0.20318E-01  0.29782E-01  0.39753E+00  0.16318E+00  0.95111E-01  0.21735E-01  0.10536E+00  0.30512E-01  0.21270E-01  0.19624E-01  0.16201E-01  0.15303E-01  0.12811E-01  0.14385E-01  0.87266E-02  0.19845E-01  0.70577E-02  0.10784E-03  0.54237E-04  0.83823E-04  0.74237E-04  0.56327E-04  0.54415E-04  0.10018E-03  0.79541E-04  0.35526E-04  0.60874E-04  0.54429E-04  0.46664E-04  0.94089E-04  0.83377E-04  0.71416E-04  0.84380E-04  0.55889E-04  0.52244E-04  0.77489E-05
  0.46700E+03  0.18581E-01  0.31488E-01  0.36641E+00  0.18564E+00  0.88480E-01  0.25981E-01  0.93660E-01  0.42150E-01  0.30143E-01  0.10198E-01  0.21946E-01  0.17553E-01  0.15867E-01  0.14376E-01  0.13435E-01  0.13572E-01  0.93134E-02  0.77170E-04  0.75432E-04  0.54908E-04  0.10509E-03  0.70408E-04  0.53686E-04  0.75657E-04  0.71440E-04  0.41988E-04  0.41385E-04  0.35908E-04  0.45318E-04  0.82366E-04  0.83513E-04  0.64826E-04  0.76996E-04  0.63424E-04  0.82188E-04  0.63973E-05
  0.46800E+03  0.20611E-01  0.29457E-01  0.34731E+00  0.20015E+00  0.11117E+00  0.25011E-01  0.91550E-01  0.27983E-01  0.24620E-01  0.12676E-01  0.17869E-01  0.10447E-01  0.11748E-01  0.16117E-01  0.22969E-01  0.18402E-01  0.10558E-01  0.95407E-04  0.55731E-04  0.86738E-04  0.11552E-03  0.11778E-03  0.63036E-04  0.10573E-03  0.39854E-04  0.42365E-04  0.71151E-04  0.27901E-04  0.43061E-04  0.10344E-03  0.77106E-04  0.13701E-03  0.70467E-04  0.51716E-04  0.44421E-04  0.59819E-05
  0.46900E+03  0.21601E-01  0.28456E-01  0.35114E+00  0.18722E+00  0.12063E+00  0.27584E-01  0.97443E-01  0.16201E-01  0.13719E-01  0.20572E-01  0.11022E-01  0.12767E-01  0.18240E-01  0.15768E-01  0.22115E-01  0.18058E-01  0.15912E-01  0.11179E-03  0.66144E-04  0.12226E-03  0.97178E-04  0.20385E-03  0.88330E-04  0.73303E-04  0.49686E-04  0.49518E-04  0.71874E-04  0.37589E-04  0.43749E-04  0.15159E-03  0.95445E-04  0.10946E-03  0.84738E-04  0.36594E-04  0.49871E-04  0.51504E-05
  0.47000E+03  0.23019E-01  0.27032E-01  0.33413E+00  0.21982E+00  0.10598E+00  0.33844E-01  0.63506E-01  0.13998E-01  0.49080E-01  0.18959E-01  0.21356E-01  0.14500E-01  0.19393E-01  0.12409E-01  0.16909E-01  0.15372E-01  0.91221E-02  0.10389E-03  0.12367E-03  0.11978E-03  0.10432E-03  0.12154E-03  0.64837E-04  0.52432E-04  0.59191E-04  0.90129E-04  0.71245E-04  0.83725E-04  0.41510E-04  0.10383E-03  0.79155E-04  0.90963E-04  0.10749E-03  0.76184E-04  0.71152E-04  0.39948E-05
  0.47100E+03  0.25179E-01  0.24882E-01  0.34942E+00  0.17727E+00  0.10567E+00  0.78598E-01  0.61874E-01  0.21338E-01  0.21859E-01  0.20984E-01  0.15275E-01  0.17016E-01  0.17604E-01  0.11917E-01  0.11838E-01  0.25439E-01  0.12180E-01  0.17893E-03  0.12288E-03  0.12037E-03  0.79682E-04  0.92837E-04  0.95505E-04  0.96140E-04  0.54614E-04  0.74544E-04  0.91685E-04  0.75441E-04  0.62797E-04  0.88887E-04  0.74762E-04  0.10249E-03  0.90543E-04  0.71010E-04  0.78899E-04  0.51080E-05
  0.47200E+03  0.23059E-01  0.27015E-01  0.38631E+00  0.15163E+00  0.12174E+00  0.63450E-01  0.66814E-01  0.15547E-01  0.19457E-01  0.21321E-01  0.17130E-01  0.89832E-02  0.17423E-01  0.10583E-01  0.14324E-01  0.15234E-01  0.18294E-01  0.17621E-03  0.10569E-03  0.13474E-03  0.10785E-03  0.91299E-04  0.10766E-03  0.80200E-04  0.61987E-04  0.71373E-04  0.92591E-04  0.85066E-04  0.50213E-04  0.89409E-04  0.76455E-04  0.86391E-04  0.70614E-04  0.11418E-03  0.72273E-04  0.92786E-05
  0.47300E+03  0.22686E-01  0.27367E-01  0.38801E+00  0.15753E+00  0.12250E+00  0.52588E-01  0.71204E-01  0.12762E-01  0.20137E-01  0.14694E-01  0.23182E-01  0.13159E-01  0.18182E-01  0.10888E-01  0.11236E-01  0.13636E-01  0.18610E-01  0.18396E-03  0.87386E-04  0.10379E-03  0.59841E-04  0.11644E-03  0.78556E-04  0.12723E-03  0.81918E-04  0.88366E-04  0.73488E-04  0.47681E-04  0.46804E-04  0.69752E-04  0.84686E-04  0.97802E-04  0.98525E-04  0.98613E-04  0.71257E-04  0.68773E-05
  0.47400E+03  0.46099E-01  0.39309E-02  0.39111E+00  0.14137E+00  0.14979E+00  0.60376E-01  0.56879E-01  0.25921E-01  0.16459E-01  0.13847E-01  0.95668E-02  0.16743E-01  0.13066E-01  0.95198E-02  0.13739E-01  0.12766E-01  0.17258E-01  0.95677E-04  0.14316E-03  0.14184E-03  0.69405E-04  0.10550E-03  0.63109E-04  0.53175E-04  0.83306E-04  0.78297E-04  0.45584E-04  0.64853E-04  0.61570E-04  0.83448E-04  0.11916E-03  0.10997E-03  0.72495E-04  0.75771E-04  0.84842E-04  0.69549E-05
  0.47500E+03  0.22017E-01  0.28018E-01  0.43622E+00  0.11930E+00  0.98845E-01  0.62893E-01  0.85083E-01  0.24203E-01  0.18042E-01  0.18529E-01  0.10926E-01  0.15470E-01  0.11090E-01  0.10211E-01  0.14268E-01  0.11833E-01  0.11287E-01  0.15170E-03  0.19858E-03  0.75325E-04  0.12224E-03  0.11709E-03  0.83446E-04  0.89699E-04  0.77147E-04  0.87701E-04  0.71760E-04  0.68050E-04  0.54968E-04  0.12407E-03  0.11525E-03  0.10520E-03  0.10591E-03  0.64680E-04  0.51561E-04  0.82817E-05
  0.47600E+03  0.48544E-01  0.14942E-02  0.44227E+00  0.10739E+00  0.10081E+00  0.50411E-01  0.93004E-01  0.27912E-01  0.19343E-01  0.18680E-01  0.10061E-01  0.14235E-01  0.13192E-01  0.19356E-01  0.11863E-01  0.78870E-02  0.11959E-01  0.76420E-04  0.94820E-04  0.12592E-03  0.91101E-04  0.74373E-04  0.69845E-04  0.10845E-03  0.55598E-04  0.11331E-03  0.78928E-04  0.53174E-04  0.70589E-04  0.97470E-04  0.10026E-03  0.91345E-04  0.75572E-04  0.90442E-04  0.11143E-03  0.61393E-05
  0.47700E+03  0.31370E-01  0.18683E-01  0.41872E+00  0.12514E+00  0.96934E-01  0.50242E-01  0.93043E-01  0.29146E-01  0.19554E-01  0.93914E-02  0.14702E-01  0.17621E-01  0.15192E-01  0.19316E-01  0.11034E-01  0.12235E-01  0.16151E-01  0.12355E-03  0.82756E-04  0.93093E-04  0.94410E-04  0.81377E-04  0.43433E-04  0.68577E-04  0.70393E-04  0.79481E-04  0.47351E-04  0.44329E-04  0.98516E-04  0.13398E-03  0.10157E-03  0.93728E-04  0.11880E-03  0.81284E-04  0.63230E-04  0.84256E-05
  0.47800E+03  0.41900E-01  0.81256E-02  0.39850E+00  0.15860E+00  0.97187E-01  0.54915E-01  0.89472E-01  0.18169E-01  0.16704E-01  0.19452E-01  0.13686E-01  0.13202E-01  0.90139E-02  0.13493E-01  0.15388E-01  0.15865E-01  0.14786E-01  0.81336E-04  0.11228E-03  0.87187E-04  0.10166E-03  0.60295E-04  0.52851E-04  0.52011E-04  0.11692E-03  0.51828E-04  0.68016E-04  0.70294E-04  0.52054E-04  0.14678E-03  0.11360E-03  0.10380E-03  0.98469E-04  0.76046E-04  0.90043E-04  0.84596E-05
  0.47900E+03  0.36787E-01  0.13263E-01  0.36574E+00  0.19021E+00  0.83923E-01  0.60903E-01  0.89952E-01  0.17941E-01  0.20587E-01  0.29242E-01  0.13475E-01  0.13019E-01  0.10590E-01  0.15470E-01  0.13526E-01  0.12318E-01  0.11564E-01  0.10184E-03  0.10180E-03  0.78984E-04  0.58837E-04  0.48887E-04  0.48412E-04  0.59648E-04  0.84568E-04  0.60889E-04  0.49359E-04  0.81052E-04  0.38768E-04  0.16922E-03  0.14417E-03  0.10455E-03  0.11568E-03  0.96901E-04  0.37127E-04  0.63265E-05
  0.48000E+03  0.36849E-01  0.13204E-01  0.35970E+00  0.18952E+00  0.95441E-01  0.58164E-01  0.95129E-01  0.21988E-01  0.16688E-01  0.18709E-01  0.14760E-01  0.11334E-01  0.10117E-01  0.10766E-01  0.20346E-01  0.12577E-01  0.13184E-01  0.12303E-03  0.10211E-03  0.88016E-04  0.60969E-04  0.57741E-04  0.62604E-04  0.75688E-04  0.83249E-04  0.63014E-04  0.45688E-04  0.51494E-04  0.58808E-04  0.14010E-03  0.83351E-04  0.15894E-03  0.64397E-04  0.10768E-03  0.85403E-04  0.68777E-05
  0.48100E+03  0.29375E-01  0.20684E-01  0.38845E+00  0.18727E+00  0.10799E+00  0.47078E-01  0.56518E-01  0.19667E-01  0.27331E-01  0.10430E-01  0.17914E-01  0.17072E-01  0.17079E-01  0.10499E-01  0.19371E-01  0.12212E-01  0.96364E-02  0.10562E-03  0.93658E-04  0.96831E-04  0.69694E-04  0.93119E-04  0.76492E-04  0.54801E-04  0.44466E-04  0.37177E-04  0.68752E-04  0.39048E-04  0.35029E-04  0.18946E-03  0.85419E-04  0.97705E-04  0.76659E-04  0.75329E-04  0.75931E-04  0.80260E-05
  0.48200E+03  0.23209E-01  0.26844E-01  0.38261E+00  0.19867E+00  0.82918E-01  0.54586E-01  0.53224E-01  0.28106E-01  0.19005E-01  0.16762E-01  0.21979E-01  0.14498E-01  0.14027E-01  0.20082E-01  0.19121E-01  0.67297E-02  0.16170E-01  0.14688E-03  0.11606E-03  0.96731E-04  0.74076E-04  0.61318E-04  0.12441E-03  0.68577E-04  0.63644E-04  0.39445E-04  0.30745E-04  0.32875E-04  0.33460E-04  0.15152E-03  0.83475E-04  0.64622E-04  0.11288E-03  0.93442E-04  0.60246E-04  0.72770E-05
  0.48300E+03  0.23988E-01  0.26077E-01  0.36294E+00  0.17983E+00  0.10328E+00  0.60708E-01  0.55053E-01  0.44477E-01  0.33506E-01  0.13660E-01  0.12284E-01  0.92416E-02  0.91492E-02  0.21201E-01  0.13951E-01  0.92925E-02  0.19817E-01  0.13291E-03  0.18917E-03  0.95510E-04  0.79347E-04  0.70639E-04  0.14273E-03  0.49012E-04  0.39647E-04  0.72814E-04  0.32387E-04  0.34173E-04  0.40705E-04  0.11029E-03  0.59747E-04  0.11778E-03  0.11325E-03  0.94354E-04  0.55767E-04  0.57988E-05
  0.48400E+03  0.30746E-01  0.19300E-01  0.37246E+00  0.20099E+00  0.91985E-01  0.10219E+00  0.16349E-01  0.29811E-01  0.21979E-01  0.21679E-01  0.86491E-02  0.58338E-02  0.13367E-01  0.10946E-01  0.23142E-01  0.12902E-01  0.16146E-01  0.10049E-03  0.11329E-03  0.11524E-03  0.10887E-03  0.10110E-03  0.13581E-03  0.82504E-04  0.51259E-04  0.51287E-04  0.47792E-04  0.24906E-04  0.35190E-04  0.11541E-03  0.10344E-03  0.10648E-03  0.87186E-04  0.97225E-04  0.38674E-04  0.79492E-05
  0.48500E+03  0.33417E-01  0.16630E-01  0.39341E+00  0.23638E+00  0.12989E+00  0.35359E-01  0.17402E-01  0.10462E-01  0.16725E-01  0.11751E-01  0.22537E-01  0.10509E-01  0.15610E-01  0.62846E-02  0.18503E-01  0.99827E-02  0.13776E-01  0.92404E-04  0.14110E-03  0.10284E-03  0.64891E-04  0.78533E-04  0.85780E-04  0.75102E-04  0.66002E-04  0.40282E-04  0.58077E-04  0.27367E-04  0.20009E-04  0.10067E-03  0.93372E-04  0.82814E-04  0.10807E-03  0.56368E-04  0.65775E-04  0.92438E-05
  0.48600E+03  0.34590E-01  0.15460E-01  0.35182E+00  0.23540E+00  0.13159E+00  0.59032E-01  0.21150E-01  0.14599E-01  0.14650E-01  0.23629E-01  0.16280E-01  0.11614E-01  0.17703E-01  0.13576E-01  0.17677E-01  0.67466E-02  0.13127E-01  0.97813E-04  0.11006E-03  0.10108E-03  0.10122E-03  0.90260E-04  0.60684E-04  0.66628E-04  0.58736E-04  0.43776E-04  0.48661E-04  0.47682E-04  0.27995E-04  0.11765E-03  0.97090E-04  0.65028E-04  0.82508E-04  0.60514E-04  0.60620E-04  0.10367E-04
  0.48700E+03  0.37962E-01  0.12122E-01  0.36303E+00  0.23158E+00  0.14606E+00  0.24275E-01  0.25958E-01  0.27274E-01  0.14564E-01  0.20472E-01  0.10652E-01  0.83131E-02  0.21431E-01  0.16745E-01  0.10820E-01  0.15945E-01  0.11553E-01  0.83631E-04  0.95891E-04  0.58310E-04  0.94079E-04  0.84461E-04  0.57517E-04  0.49023E-04  0.52099E-04  0.51702E-04  0.75960E-04  0.33840E-04  0.35208E-04  0.13082E-03  0.73256E-04  0.67587E-04  0.78015E-04  0.48880E-04  0.67661E-04  0.13825E-04
  0.48800E+03  0.19133E-01  0.30996E-01  0.35375E+00  0.23536E+00  0.14718E+00  0.13247E-01  0.41785E-01  0.23442E-01  0.25303E-01  0.19780E-01  0.11349E-01  0.12987E-01  0.17403E-01  0.11608E-01  0.12701E-01  0.13449E-01  0.91605E-02  0.10975E-03  0.10095E-03  0.82597E-04  0.75639E-04  0.82706E-04  0.56462E-04  0.90759E-04  0.75397E-04  0.50652E-04  0.66907E-04  0.49484E-04  0.32980E-04  0.10572E-03  0.10797E-03  0.92380E-04  0.60607E-04  0.37052E-04  0.69675E-04  0.86196E-05
  0.48900E+03  0.32267E-01  0.17876E-01  0.33864E+00  0.28885E+00  0.12491E+00  0.18596E-01  0.34112E-01  0.22989E-01  0.13550E-01  0.12712E-01  0.11394E-01  0.16163E-01  0.15223E-01  0.71595E-02  0.16677E-01  0.17832E-01  0.96069E-02  0.64657E-04  0.15448E-03  0.92058E-04  0.94297E-04  0.86690E-04  0.91520E-04  0.10469E-03  0.64353E-04  0.35724E-04  0.83815E-04  0.46823E-04  0.60462E-04  0.77672E-04  0.11396E-03  0.93384E-04  0.66541E-04  0.63018E-04  0.45290E-04  0.60588E-05
  0.49000E+03  0.13131E-01  0.36987E-01  0.33092E+00  0.26873E+00  0.13490E+00  0.31323E-01  0.26592E-01  0.23432E-01  0.12287E-01  0.84786E-02  0.22377E-01  0.12606E-01  0.18746E-01  0.10401E-01  0.17395E-01  0.18261E-01  0.11939E-01  0.95899E-04  0.78255E-04  0.81234E-04  0.78678E-04  0.14039E-03  0.83060E-04  0.10575E-03  0.13648E-03  0.74056E-04  0.77279E-04  0.49134E-04  0.47652E-04  0.78320E-04  0.86581E-04  0.97461E-04  0.54280E-04  0.67922E-04  0.48380E-04  0.90647E-05
  0.49100E+03  0.68848E-02  0.43204E-01  0.34345E+00  0.23386E+00  0.14306E+00  0.32967E-01  0.16271E-01  0.27289E-01  0.16143E-01  0.13195E-01  0.24273E-01  0.13801E-01  0.27299E-01  0.12214E-01  0.18408E-01  0.11731E-01  0.14438E-01  0.15836E-03  0.10184E-03  0.85116E-04  0.66738E-04  0.89173E-04  0.86331E-04  0.78594E-04  0.20963E-03  0.68348E-04  0.39889E-04  0.48327E-04  0.66703E-04  0.74152E-04  0.61756E-04  0.83888E-04  0.60993E-04  0.60417E-04  0.66402E-04  0.89310E-05
  0.49200E+03  0.22643E-01  0.27371E-01  0.34260E+00  0.25235E+00  0.14755E+00  0.13370E-01  0.23491E-01  0.30905E-01  0.18028E-01  0.18040E-01  0.17867E-01  0.17191E-01  0.14716E-01  0.11085E-01  0.17427E-01  0.10464E-01  0.13421E-01  0.15132E-03  0.11638E-03  0.11280E-03  0.72755E-04  0.12053E-03  0.51453E-04  0.56847E-04  0.83623E-04  0.10465E-03  0.49259E-04  0.62245E-04  0.78509E-04  0.10005E-03  0.76193E-04  0.81374E-04  0.43946E-04  0.52025E-04  0.52808E-04  0.88421E-05
  0.49300E+03  0.24127E-01  0.25922E-01  0.36877E+00  0.24171E+00  0.14732E+00  0.15029E-01  0.26689E-01  0.16099E-01  0.15391E-01  0.10875E-01  0.18425E-01  0.18477E-01  0.13308E-01  0.12500E-01  0.16534E-01  0.10887E-01  0.16525E-01  0.15933E-03  0.16356E-03  0.65853E-04  0.91693E-04  0.58782E-04  0.67881E-04  0.10227E-03  0.45492E-04  0.58971E-04  0.53562E-04  0.64525E-04  0.73136E-04  0.53650E-04  0.98358E-04  0.80975E-04  0.74287E-04  0.32098E-04  0.66207E-04  0.10033E-04
  0.49400E+03  0.77334E-02  0.42326E-01  0.37115E+00  0.23316E+00  0.13438E+00  0.17169E-01  0.17164E-01  0.20354E-01  0.17486E-01  0.13401E-01  0.27092E-01  0.18498E-01  0.19702E-01  0.89679E-02  0.24843E-01  0.11338E-01  0.13737E-01  0.10356E-03  0.17274E-03  0.59698E-04  0.11866E-03  0.60938E-04  0.86693E-04  0.88690E-04  0.72252E-04  0.84302E-04  0.85873E-04  0.76524E-04  0.55714E-04  0.11857E-03  0.89718E-04  0.66968E-04  0.53519E-04  0.51258E-04  0.39059E-04  0.12509E-04
  0.49500E+03  0.25447E-01  0.24560E-01  0.37621E+00  0.25113E+00  0.13114E+00  0.13653E-01  0.15308E-01  0.21541E-01  0.19731E-01  0.15591E-01  0.13848E-01  0.14138E-01  0.19255E-01  0.12831E-01  0.11956E-01  0.12317E-01  0.19821E-01  0.85261E-04  0.16440E-03  0.13095E-03  0.62577E-04  0.80674E-04  0.11518E-03  0.58448E-04  0.52610E-04  0.11228E-03  0.62138E-04  0.11237E-03  0.54679E-04  0.73124E-04  0.77147E-04  0.10012E-03  0.52134E-04  0.53901E-04  0.64175E-04  0.93256E-05
  0.49600E+03  0.29557E-01  0.20465E-01  0.42856E+00  0.17828E+00  0.14185E+00  0.27718E-01  0.17149E-01  0.14656E-01  0.23590E-01  0.18679E-01  0.15021E-01  0.13064E-01  0.84160E-02  0.20433E-01  0.11747E-01  0.71405E-02  0.22085E-01  0.17182E-03  0.11707E-03  0.12539E-03  0.78509E-04  0.75367E-04  0.75786E-04  0.60948E-04  0.76004E-04  0.10653E-03  0.70905E-04  0.10414E-03  0.67059E-04  0.13136E-03  0.88376E-04  0.53666E-04  0.73233E-04  0.71891E-04  0.36623E-04  0.78259E-05
